lad22cd,category,count_21,count_11,change
E09000020,"All adults in household have English in England, or English or Welsh in Wales as a main language",47066,51627,-4561
E09000020,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",7558,8899,-1341
E09000020,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1361,1621,-260
E09000020,"No people in household have English in England, or English or Welsh in Wales as a main language",10899,16389,-5490
E09000021,"All adults in household have English in England, or English or Welsh in Wales as a main language",51534,51221,313
E09000021,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",6051,5300,751
E09000021,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1872,1252,620
E09000021,"No people in household have English in England, or English or Welsh in Wales as a main language",6169,5866,303
E09000022,"All adults in household have English in England, or English or Welsh in Wales as a main language",103932,97693,6239
E09000022,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13866,12913,953
E09000022,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2896,3618,-722
E09000022,"No people in household have English in England, or English or Welsh in Wales as a main language",13994,15793,-1799
E09000023,"All adults in household have English in England, or English or Welsh in Wales as a main language",97653,92825,4828
E09000023,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",10538,9906,632
E09000023,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3094,2681,413
E09000023,"No people in household have English in England, or English or Welsh in Wales as a main language",11107,10679,428
E09000024,"All adults in household have English in England, or English or Welsh in Wales as a main language",60615,60151,464
E09000024,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",8891,7438,1453
E09000024,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2993,1763,1230
E09000024,"No people in household have English in England, or English or Welsh in Wales as a main language",9230,9405,-175
E09000025,"All adults in household have English in England, or English or Welsh in Wales as a main language",64166,53393,10773
E09000025,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21748,18261,3487
E09000025,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6897,5190,1707
E09000025,"No people in household have English in England, or English or Welsh in Wales as a main language",22696,24675,-1979
E09000026,"All adults in household have English in England, or English or Welsh in Wales as a main language",68376,69388,-1012
E09000026,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",15884,13749,2135
E09000026,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5084,3714,1370
E09000026,"No people in household have English in England, or English or Welsh in Wales as a main language",14369,12254,2115
E09000027,"All adults in household have English in England, or English or Welsh in Wales as a main language",68722,68898,-176
E09000027,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5574,5321,253
E09000027,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1604,833,771
E09000027,"No people in household have English in England, or English or Welsh in Wales as a main language",4804,4783,21
E09000028,"All adults in household have English in England, or English or Welsh in Wales as a main language",100632,90817,9815
E09000028,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12898,13506,-608
E09000028,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3003,2841,162
E09000028,"No people in household have English in England, or English or Welsh in Wales as a main language",14284,13258,1026
E09000029,"All adults in household have English in England, or English or Welsh in Wales as a main language",68161,68787,-626
E09000029,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5564,3840,1724
E09000029,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2741,1225,1516
E09000029,"No people in household have English in England, or English or Welsh in Wales as a main language",5885,4322,1563
E09000030,"All adults in household have English in England, or English or Welsh in Wales as a main language",75824,62365,13459
E09000030,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21855,15440,6415
E09000030,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3924,3786,138
E09000030,"No people in household have English in England, or English or Welsh in Wales as a main language",18937,19666,-729
E09000031,"All adults in household have English in England, or English or Welsh in Wales as a main language",74555,67170,7385
E09000031,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12697,12527,170
E09000031,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3720,3133,587
E09000031,"No people in household have English in England, or English or Welsh in Wales as a main language",11929,14031,-2102
E09000032,"All adults in household have English in England, or English or Welsh in Wales as a main language",107645,103433,4212
E09000032,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13023,11904,1119
E09000032,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3148,2287,861
E09000032,"No people in household have English in England, or English or Welsh in Wales as a main language",13577,12869,708
E09000033,"All adults in household have English in England, or English or Welsh in Wales as a main language",63128,67194,-4066
E09000033,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12257,12116,141
E09000033,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1990,2816,-826
E09000033,"No people in household have English in England, or English or Welsh in Wales as a main language",17440,23646,-6206
