lad22cd,lad22nm,category,count_21
E09000004,Bexley,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",3714
E09000005,Brent,One person household: Aged 66 years and over,9712
E09000005,Brent,One person household: Other,22273
E09000005,Brent,Single family household: All aged 66 years and over,4302
E09000005,Brent,Single family household: Married or civil partnership couple: No children,7464
E09000005,Brent,Single family household: Married or civil partnership couple: Dependent children,18539
E09000005,Brent,Single family household: Married or civil partnership couple: All children non-dependent,7861
E09000005,Brent,Single family household: Cohabiting couple family: No children,5092
E09000005,Brent,Single family household: Cohabiting couple family: With dependent children,2446
E09000005,Brent,Single family household: Cohabiting couple family: All children non-dependent,517
E09000005,Brent,Single family household: Lone parent family: With dependent children,9830
E09000005,Brent,Single family household: Lone parent family: All children non-dependent,7848
E09000005,Brent,Single family household: Other single family household: Other family composition,2406
E09000005,Brent,Multiple-family household: With dependent children,9295
E09000005,Brent,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",11027
E09000006,Bromley,One person household: Aged 66 years and over,17443
E09000006,Bromley,One person household: Other,21225
E09000006,Bromley,Single family household: All aged 66 years and over,11684
E09000006,Bromley,Single family household: Married or civil partnership couple: No children,12702
E09000006,Bromley,Single family household: Married or civil partnership couple: Dependent children,24997
E09000006,Bromley,Single family household: Married or civil partnership couple: All children non-dependent,8629
E09000006,Bromley,Single family household: Cohabiting couple family: No children,8081
E09000006,Bromley,Single family household: Cohabiting couple family: With dependent children,5431
E09000006,Bromley,Single family household: Cohabiting couple family: All children non-dependent,950
E09000006,Bromley,Single family household: Lone parent family: With dependent children,9298
E09000006,Bromley,Single family household: Lone parent family: All children non-dependent,6149
E09000006,Bromley,Single family household: Other single family household: Other family composition,986
E09000006,Bromley,Multiple-family household: With dependent children,3548
E09000006,Bromley,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",4705
E09000007,Camden,One person household: Aged 66 years and over,9718
E09000007,Camden,One person household: Other,26213
E09000007,Camden,Single family household: All aged 66 years and over,3004
E09000007,Camden,Single family household: Married or civil partnership couple: No children,6724
E09000007,Camden,Single family household: Married or civil partnership couple: Dependent children,11082
E09000007,Camden,Single family household: Married or civil partnership couple: All children non-dependent,2705
E09000007,Camden,Single family household: Cohabiting couple family: No children,7897
E09000007,Camden,Single family household: Cohabiting couple family: With dependent children,1767
E09000007,Camden,Single family household: Cohabiting couple family: All children non-dependent,322
E09000007,Camden,Single family household: Lone parent family: With dependent children,5945
E09000007,Camden,Single family household: Lone parent family: All children non-dependent,4614
E09000007,Camden,Single family household: Other single family household: Other family composition,1656
E09000007,Camden,Multiple-family household: With dependent children,2273
E09000007,Camden,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",8838
E09000008,Croydon,One person household: Aged 66 years and over,14652
E09000008,Croydon,One person household: Other,28439
E09000008,Croydon,Single family household: All aged 66 years and over,8471
E09000008,Croydon,Single family household: Married or civil partnership couple: No children,11821
E09000008,Croydon,Single family household: Married or civil partnership couple: Dependent children,23600
E09000008,Croydon,Single family household: Married or civil partnership couple: All children non-dependent,9243
E09000008,Croydon,Single family household: Cohabiting couple family: No children,8027
E09000008,Croydon,Single family household: Cohabiting couple family: With dependent children,5690
E09000008,Croydon,Single family household: Cohabiting couple family: All children non-dependent,1100
E09000008,Croydon,Single family household: Lone parent family: With dependent children,15169
E09000008,Croydon,Single family household: Lone parent family: All children non-dependent,9374
E09000008,Croydon,Single family household: Other single family household: Other family composition,2149
E09000008,Croydon,Multiple-family household: With dependent children,7250
E09000008,Croydon,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",7962
E09000009,Ealing,One person household: Aged 66 years and over,11837
E09000009,Ealing,One person household: Other,23825
E09000009,Ealing,Single family household: All aged 66 years and over,5423
E09000009,Ealing,Single family household: Married or civil partnership couple: No children,9773
E09000009,Ealing,Single family household: Married or civil partnership couple: Dependent children,24366
E09000009,Ealing,Single family household: Married or civil partnership couple: All children non-dependent,8659
E09000009,Ealing,Single family household: Cohabiting couple family: No children,7037
E09000009,Ealing,Single family household: Cohabiting couple family: With dependent children,3322
E09000009,Ealing,Single family household: Cohabiting couple family: All children non-dependent,619
E09000009,Ealing,Single family household: Lone parent family: With dependent children,9558
E09000009,Ealing,Single family household: Lone parent family: All children non-dependent,7690
E09000009,Ealing,Single family household: Other single family household: Other family composition,2288
E09000009,Ealing,Multiple-family household: With dependent children,8420
E09000009,Ealing,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",10842
E09000010,Enfield,One person household: Aged 66 years and over,12251
E09000010,Enfield,One person household: Other,18908
E09000010,Enfield,Single family household: All aged 66 years and over,6921
E09000010,Enfield,Single family household: Married or civil partnership couple: No children,8001
E09000010,Enfield,Single family household: Married or civil partnership couple: Dependent children,20268
E09000010,Enfield,Single family household: Married or civil partnership couple: All children non-dependent,8976
E09000010,Enfield,Single family household: Cohabiting couple family: No children,3937
E09000010,Enfield,Single family household: Cohabiting couple family: With dependent children,3937
E09000010,Enfield,Single family household: Cohabiting couple family: All children non-dependent,788
E09000010,Enfield,Single family household: Lone parent family: With dependent children,14274
E09000010,Enfield,Single family household: Lone parent family: All children non-dependent,8150
E09000010,Enfield,Single family household: Other single family household: Other family composition,1642
E09000010,Enfield,Multiple-family household: With dependent children,6924
E09000010,Enfield,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",5952
E09000011,Greenwich,One person household: Aged 66 years and over,9581
E09000011,Greenwich,One person household: Other,24467
E09000011,Greenwich,Single family household: All aged 66 years and over,4097
E09000011,Greenwich,Single family household: Married or civil partnership couple: No children,9347
E09000011,Greenwich,Single family household: Married or civil partnership couple: Dependent children,16178
E09000011,Greenwich,Single family household: Married or civil partnership couple: All children non-dependent,5143
E09000011,Greenwich,Single family household: Cohabiting couple family: No children,8547
E09000011,Greenwich,Single family household: Cohabiting couple family: With dependent children,4387
E09000011,Greenwich,Single family household: Cohabiting couple family: All children non-dependent,700
E09000011,Greenwich,Single family household: Lone parent family: With dependent children,10898
E09000011,Greenwich,Single family household: Lone parent family: All children non-dependent,6197
E09000011,Greenwich,Single family household: Other single family household: Other family composition,1742
E09000011,Greenwich,Multiple-family household: With dependent children,5377
E09000011,Greenwich,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",7391
E09000012,Hackney,One person household: Aged 66 years and over,7489
E09000012,Hackney,One person household: Other,27439
E09000012,Hackney,Single family household: All aged 66 years and over,1785
E09000012,Hackney,Single family household: Married or civil partnership couple: No children,5852
E09000012,Hackney,Single family household: Married or civil partnership couple: Dependent children,12287
E09000012,Hackney,Single family household: Married or civil partnership couple: All children non-dependent,2921
E09000012,Hackney,Single family household: Cohabiting couple family: No children,10182
E09000012,Hackney,Single family household: Cohabiting couple family: With dependent children,3046
E09000012,Hackney,Single family household: Cohabiting couple family: All children non-dependent,441
E09000012,Hackney,Single family household: Lone parent family: With dependent children,9944
E09000012,Hackney,Single family household: Lone parent family: All children non-dependent,6456
E09000012,Hackney,Single family household: Other single family household: Other family composition,2057
E09000012,Hackney,Multiple-family household: With dependent children,3519
E09000012,Hackney,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",12662
E09000013,Hammersmith and Fulham,One person household: Aged 66 years and over,7351
E09000013,Hammersmith and Fulham,One person household: Other,21973
E09000013,Hammersmith and Fulham,Single family household: All aged 66 years and over,2033
E09000013,Hammersmith and Fulham,Single family household: Married or civil partnership couple: No children,5919
E09000013,Hammersmith and Fulham,Single family household: Married or civil partnership couple: Dependent children,9731
E09000013,Hammersmith and Fulham,Single family household: Married or civil partnership couple: All children non-dependent,2400
E09000013,Hammersmith and Fulham,Single family household: Cohabiting couple family: No children,7151
E09000013,Hammersmith and Fulham,Single family household: Cohabiting couple family: With dependent children,1406
E09000013,Hammersmith and Fulham,Single family household: Cohabiting couple family: All children non-dependent,312
E09000013,Hammersmith and Fulham,Single family household: Lone parent family: With dependent children,5354
E09000013,Hammersmith and Fulham,Single family household: Lone parent family: All children non-dependent,4329
E09000013,Hammersmith and Fulham,Single family household: Other single family household: Other family composition,1932
E09000013,Hammersmith and Fulham,Multiple-family household: With dependent children,2042
E09000013,Hammersmith and Fulham,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",9311
E09000014,Haringey,One person household: Aged 66 years and over,8958
E09000014,Haringey,One person household: Other,23335
E09000014,Haringey,Single family household: All aged 66 years and over,3139
E09000014,Haringey,Single family household: Married or civil partnership couple: No children,6838
E09000014,Haringey,Single family household: Married or civil partnership couple: Dependent children,14343
E09000014,Haringey,Single family household: Married or civil partnership couple: All children non-dependent,4262
E09000014,Haringey,Single family household: Cohabiting couple family: No children,7874
E09000014,Haringey,Single family household: Cohabiting couple family: With dependent children,3326
E09000014,Haringey,Single family household: Cohabiting couple family: All children non-dependent,572
E09000014,Haringey,Single family household: Lone parent family: With dependent children,9079
E09000014,Haringey,Single family household: Lone parent family: All children non-dependent,6776
E09000014,Haringey,Single family household: Other single family household: Other family composition,2184
E09000014,Haringey,Multiple-family household: With dependent children,4536
E09000014,Haringey,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",9870
E09000015,Harrow,One person household: Aged 66 years and over,9050
E09000015,Harrow,One person household: Other,10802
E09000015,Harrow,Single family household: All aged 66 years and over,6491
E09000015,Harrow,Single family household: Married or civil partnership couple: No children,7406
E09000015,Harrow,Single family household: Married or civil partnership couple: Dependent children,19162
E09000015,Harrow,Single family household: Married or civil partnership couple: All children non-dependent,8634
E09000015,Harrow,Single family household: Cohabiting couple family: No children,2499
E09000015,Harrow,Single family household: Cohabiting couple family: With dependent children,1444
E09000015,Harrow,Single family household: Cohabiting couple family: All children non-dependent,398
E09000015,Harrow,Single family household: Lone parent family: With dependent children,4883
E09000015,Harrow,Single family household: Lone parent family: All children non-dependent,4855
E09000015,Harrow,Single family household: Other single family household: Other family composition,1254
E09000015,Harrow,Multiple-family household: With dependent children,6834
E09000015,Harrow,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",5930
E09000016,Havering,One person household: Aged 66 years and over,12838
E09000016,Havering,One person household: Other,13291
E09000016,Havering,Single family household: All aged 66 years and over,9063
E09000016,Havering,Single family household: Married or civil partnership couple: No children,8799
E09000016,Havering,Single family household: Married or civil partnership couple: Dependent children,16837
E09000016,Havering,Single family household: Married or civil partnership couple: All children non-dependent,8175
E09000016,Havering,Single family household: Cohabiting couple family: No children,4585
E09000016,Havering,Single family household: Cohabiting couple family: With dependent children,4791
E09000016,Havering,Single family household: Cohabiting couple family: All children non-dependent,1022
E09000016,Havering,Single family household: Lone parent family: With dependent children,7821
E09000016,Havering,Single family household: Lone parent family: All children non-dependent,5317
E09000016,Havering,Single family household: Other single family household: Other family composition,802
E09000016,Havering,Multiple-family household: With dependent children,4268
E09000016,Havering,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",3668
E09000017,Hillingdon,One person household: Aged 66 years and over,11143
E09000017,Hillingdon,One person household: Other,15491
E09000017,Hillingdon,Single family household: All aged 66 years and over,6521
E09000017,Hillingdon,Single family household: Married or civil partnership couple: No children,9193
E09000017,Hillingdon,Single family household: Married or civil partnership couple: Dependent children,22168
E09000017,Hillingdon,Single family household: Married or civil partnership couple: All children non-dependent,8177
E09000017,Hillingdon,Single family household: Cohabiting couple family: No children,4481
E09000017,Hillingdon,Single family household: Cohabiting couple family: With dependent children,3390
E09000017,Hillingdon,Single family household: Cohabiting couple family: All children non-dependent,779
E09000017,Hillingdon,Single family household: Lone parent family: With dependent children,7944
E09000017,Hillingdon,Single family household: Lone parent family: All children non-dependent,5919
E09000017,Hillingdon,Single family household: Other single family household: Other family composition,1327
E09000017,Hillingdon,Multiple-family household: With dependent children,6664
E09000017,Hillingdon,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",6030
E09000018,Hounslow,One person household: Aged 66 years and over,9176
E09000018,Hounslow,One person household: Other,17033
E09000018,Hounslow,Single family household: All aged 66 years and over,4381
E09000018,Hounslow,Single family household: Married or civil partnership couple: No children,7844
E09000018,Hounslow,Single family household: Married or civil partnership couple: Dependent children,19741
E09000018,Hounslow,Single family household: Married or civil partnership couple: All children non-dependent,6769
E09000018,Hounslow,Single family household: Cohabiting couple family: No children,4685
E09000018,Hounslow,Single family household: Cohabiting couple family: With dependent children,3013
E09000018,Hounslow,Single family household: Cohabiting couple family: All children non-dependent,544
E09000018,Hounslow,Single family household: Lone parent family: With dependent children,7598
E09000018,Hounslow,Single family household: Lone parent family: All children non-dependent,5749
E09000018,Hounslow,Single family household: Other single family household: Other family composition,1501
E09000018,Hounslow,Multiple-family household: With dependent children,7389
E09000018,Hounslow,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",7538
E09000019,Islington,One person household: Aged 66 years and over,7636
E09000019,Islington,One person household: Other,27159
E09000019,Islington,Single family household: All aged 66 years and over,2168
E09000019,Islington,Single family household: Married or civil partnership couple: No children,6689
E09000019,Islington,Single family household: Married or civil partnership couple: Dependent children,8898
E09000019,Islington,Single family household: Married or civil partnership couple: All children non-dependent,2531
E09000019,Islington,Single family household: Cohabiting couple family: No children,10707
E09000019,Islington,Single family household: Cohabiting couple family: With dependent children,2430
E09000019,Islington,Single family household: Cohabiting couple family: All children non-dependent,409
E09000019,Islington,Single family household: Lone parent family: With dependent children,7823
E09000019,Islington,Single family household: Lone parent family: All children non-dependent,5248
E09000019,Islington,Single family household: Other single family household: Other family composition,1835
E09000019,Islington,Multiple-family household: With dependent children,2067
E09000019,Islington,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",10897
E09000020,Kensington and Chelsea,One person household: Aged 66 years and over,7750
E09000020,Kensington and Chelsea,One person household: Other,21483
E09000020,Kensington and Chelsea,Single family household: All aged 66 years and over,2390
E09000020,Kensington and Chelsea,Single family household: Married or civil partnership couple: No children,5416
E09000020,Kensington and Chelsea,Single family household: Married or civil partnership couple: Dependent children,7276
E09000020,Kensington and Chelsea,Single family household: Married or civil partnership couple: All children non-dependent,2412
E09000020,Kensington and Chelsea,Single family household: Cohabiting couple family: No children,4253
E09000020,Kensington and Chelsea,Single family household: Cohabiting couple family: With dependent children,878
E09000020,Kensington and Chelsea,Single family household: Cohabiting couple family: All children non-dependent,185
E09000020,Kensington and Chelsea,Single family household: Lone parent family: With dependent children,3407
E09000020,Kensington and Chelsea,Single family household: Lone parent family: All children non-dependent,3267
E09000020,Kensington and Chelsea,Single family household: Other single family household: Other family composition,1388
E09000020,Kensington and Chelsea,Multiple-family household: With dependent children,2063
E09000020,Kensington and Chelsea,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",4717
E09000021,Kingston upon Thames,One person household: Aged 66 years and over,6894
E09000021,Kingston upon Thames,One person household: Other,10822
E09000021,Kingston upon Thames,Single family household: All aged 66 years and over,4274
E09000021,Kingston upon Thames,Single family household: Married or civil partnership couple: No children,5954
E09000021,Kingston upon Thames,Single family household: Married or civil partnership couple: Dependent children,13632
E09000021,Kingston upon Thames,Single family household: Married or civil partnership couple: All children non-dependent,4114
E09000021,Kingston upon Thames,Single family household: Cohabiting couple family: No children,4415
E09000021,Kingston upon Thames,Single family household: Cohabiting couple family: With dependent children,2155
E09000021,Kingston upon Thames,Single family household: Cohabiting couple family: All children non-dependent,334
E09000021,Kingston upon Thames,Single family household: Lone parent family: With dependent children,3747
E09000021,Kingston upon Thames,Single family household: Lone parent family: All children non-dependent,2589
E09000021,Kingston upon Thames,Single family household: Other single family household: Other family composition,715
E09000021,Kingston upon Thames,Multiple-family household: With dependent children,2094
E09000021,Kingston upon Thames,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",3887
E09000022,Lambeth,One person household: Aged 66 years and over,9531
E09000022,Lambeth,One person household: Other,33623
E09000022,Lambeth,Single family household: All aged 66 years and over,2524
E09000022,Lambeth,Single family household: Married or civil partnership couple: No children,8158
E09000022,Lambeth,Single family household: Married or civil partnership couple: Dependent children,12677
E09000022,Lambeth,Single family household: Married or civil partnership couple: All children non-dependent,3771
E09000022,Lambeth,Single family household: Cohabiting couple family: No children,13667
E09000022,Lambeth,Single family household: Cohabiting couple family: With dependent children,3411
E09000022,Lambeth,Single family household: Cohabiting couple family: All children non-dependent,658
E09000022,Lambeth,Single family household: Lone parent family: With dependent children,11320
E09000022,Lambeth,Single family household: Lone parent family: All children non-dependent,7908
E09000022,Lambeth,Single family household: Other single family household: Other family composition,3364
E09000022,Lambeth,Multiple-family household: With dependent children,4434
E09000022,Lambeth,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",19640
E09000023,Lewisham,One person household: Aged 66 years and over,9365
E09000023,Lewisham,One person household: Other,27782
E09000023,Lewisham,Single family household: All aged 66 years and over,3280
E09000023,Lewisham,Single family household: Married or civil partnership couple: No children,8506
E09000023,Lewisham,Single family household: Married or civil partnership couple: Dependent children,15646
E09000023,Lewisham,Single family household: Married or civil partnership couple: All children non-dependent,4744
E09000023,Lewisham,Single family household: Cohabiting couple family: No children,10765
E09000023,Lewisham,Single family household: Cohabiting couple family: With dependent children,4627
E09000023,Lewisham,Single family household: Cohabiting couple family: All children non-dependent,833
E09000023,Lewisham,Single family household: Lone parent family: With dependent children,12195
E09000023,Lewisham,Single family household: Lone parent family: All children non-dependent,7725
E09000023,Lewisham,Single family household: Other single family household: Other family composition,2037
E09000023,Lewisham,Multiple-family household: With dependent children,4912
E09000023,Lewisham,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",9973
E09000024,Merton,One person household: Aged 66 years and over,7507
E09000024,Merton,One person household: Other,12957
E09000024,Merton,Single family household: All aged 66 years and over,4087
E09000024,Merton,Single family household: Married or civil partnership couple: No children,7001
E09000024,Merton,Single family household: Married or civil partnership couple: Dependent children,15684
E09000024,Merton,Single family household: Married or civil partnership couple: All children non-dependent,4820
E09000024,Merton,Single family household: Cohabiting couple family: No children,5895
E09000024,Merton,Single family household: Cohabiting couple family: With dependent children,2586
E09000024,Merton,Single family household: Cohabiting couple family: All children non-dependent,446
E09000024,Merton,Single family household: Lone parent family: With dependent children,5064
E09000024,Merton,Single family household: Lone parent family: All children non-dependent,4082
E09000024,Merton,Single family household: Other single family household: Other family composition,1184
E09000024,Merton,Multiple-family household: With dependent children,4094
E09000024,Merton,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",6322
E09000025,Newham,One person household: Aged 66 years and over,6377
E09000025,Newham,One person household: Other,20660
E09000025,Newham,Single family household: All aged 66 years and over,2022
E09000025,Newham,Single family household: Married or civil partnership couple: No children,7091
E09000025,Newham,Single family household: Married or civil partnership couple: Dependent children,20395
E09000025,Newham,Single family household: Married or civil partnership couple: All children non-dependent,5752
E09000025,Newham,Single family household: Cohabiting couple family: No children,6662
E09000025,Newham,Single family household: Cohabiting couple family: With dependent children,3095
E09000025,Newham,Single family household: Cohabiting couple family: All children non-dependent,627
E09000025,Newham,Single family household: Lone parent family: With dependent children,9866
E09000025,Newham,Single family household: Lone parent family: All children non-dependent,7105
E09000025,Newham,Single family household: Other single family household: Other family composition,2988
E09000025,Newham,Multiple-family household: With dependent children,11006
E09000025,Newham,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",11861
E09000026,Redbridge,One person household: Aged 66 years and over,9669
E09000026,Redbridge,One person household: Other,14217
E09000026,Redbridge,Single family household: All aged 66 years and over,5306
E09000026,Redbridge,Single family household: Married or civil partnership couple: No children,7279
E09000026,Redbridge,Single family household: Married or civil partnership couple: Dependent children,23701
E09000026,Redbridge,Single family household: Married or civil partnership couple: All children non-dependent,8557
E09000026,Redbridge,Single family household: Cohabiting couple family: No children,3341
E09000026,Redbridge,Single family household: Cohabiting couple family: With dependent children,2557
E09000026,Redbridge,Single family household: Cohabiting couple family: All children non-dependent,547
E09000026,Redbridge,Single family household: Lone parent family: With dependent children,7155
E09000026,Redbridge,Single family household: Lone parent family: All children non-dependent,5332
E09000026,Redbridge,Single family household: Other single family household: Other family composition,1309
E09000026,Redbridge,Multiple-family household: With dependent children,8666
E09000026,Redbridge,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",6078
E09000027,Richmond upon Thames,One person household: Aged 66 years and over,10039
E09000027,Richmond upon Thames,One person household: Other,13832
E09000027,Richmond upon Thames,Single family household: All aged 66 years and over,5744
E09000027,Richmond upon Thames,Single family household: Married or civil partnership couple: No children,8002
E09000027,Richmond upon Thames,Single family household: Married or civil partnership couple: Dependent children,17536
E09000027,Richmond upon Thames,Single family household: Married or civil partnership couple: All children non-dependent,4192
E09000027,Richmond upon Thames,Single family household: Cohabiting couple family: No children,5597
E09000027,Richmond upon Thames,Single family household: Cohabiting couple family: With dependent children,2572
E09000027,Richmond upon Thames,Single family household: Cohabiting couple family: All children non-dependent,370
E09000027,Richmond upon Thames,Single family household: Lone parent family: With dependent children,4224
E09000027,Richmond upon Thames,Single family household: Lone parent family: All children non-dependent,2854
E09000027,Richmond upon Thames,Single family household: Other single family household: Other family composition,575
E09000027,Richmond upon Thames,Multiple-family household: With dependent children,1884
E09000027,Richmond upon Thames,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",3283
E09000028,Southwark,One person household: Aged 66 years and over,9507
E09000028,Southwark,One person household: Other,33841
E09000028,Southwark,Single family household: All aged 66 years and over,2526
E09000028,Southwark,Single family household: Married or civil partnership couple: No children,8406
E09000028,Southwark,Single family household: Married or civil partnership couple: Dependent children,12877
E09000028,Southwark,Single family household: Married or civil partnership couple: All children non-dependent,3595
E09000028,Southwark,Single family household: Cohabiting couple family: No children,12924
E09000028,Southwark,Single family household: Cohabiting couple family: With dependent children,3718
E09000028,Southwark,Single family household: Cohabiting couple family: All children non-dependent,659
E09000028,Southwark,Single family household: Lone parent family: With dependent children,12110
E09000028,Southwark,Single family household: Lone parent family: All children non-dependent,7737
E09000028,Southwark,Single family household: Other single family household: Other family composition,3139
E09000028,Southwark,Multiple-family household: With dependent children,4232
E09000028,Southwark,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",15547
E09000029,Sutton,One person household: Aged 66 years and over,9497
E09000029,Sutton,One person household: Other,12703
E09000029,Sutton,Single family household: All aged 66 years and over,5613
E09000029,Sutton,Single family household: Married or civil partnership couple: No children,7343
E09000029,Sutton,Single family household: Married or civil partnership couple: Dependent children,16864
E09000029,Sutton,Single family household: Married or civil partnership couple: All children non-dependent,5575
E09000029,Sutton,Single family household: Cohabiting couple family: No children,4390
E09000029,Sutton,Single family household: Cohabiting couple family: With dependent children,3300
E09000029,Sutton,Single family household: Cohabiting couple family: All children non-dependent,619
E09000029,Sutton,Single family household: Lone parent family: With dependent children,5900
E09000029,Sutton,Single family household: Lone parent family: All children non-dependent,3896
E09000029,Sutton,Single family household: Other single family household: Other family composition,670
E09000029,Sutton,Multiple-family household: With dependent children,2959
E09000029,Sutton,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",3020
E09000030,Tower Hamlets,One person household: Aged 66 years and over,5786
E09000030,Tower Hamlets,One person household: Other,32744
E09000030,Tower Hamlets,Single family household: All aged 66 years and over,1340
E09000030,Tower Hamlets,Single family household: Married or civil partnership couple: No children,8674
E09000030,Tower Hamlets,Single family household: Married or civil partnership couple: Dependent children,17254
E09000030,Tower Hamlets,Single family household: Married or civil partnership couple: All children non-dependent,2950
E09000030,Tower Hamlets,Single family household: Cohabiting couple family: No children,12355
E09000030,Tower Hamlets,Single family household: Cohabiting couple family: With dependent children,2499
E09000030,Tower Hamlets,Single family household: Cohabiting couple family: All children non-dependent,345
E09000030,Tower Hamlets,Single family household: Lone parent family: With dependent children,7961
E09000030,Tower Hamlets,Single family household: Lone parent family: All children non-dependent,4892
E09000030,Tower Hamlets,Single family household: Other single family household: Other family composition,3042
E09000030,Tower Hamlets,Multiple-family household: With dependent children,4952
E09000030,Tower Hamlets,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",15744
E09000031,Waltham Forest,One person household: Aged 66 years and over,8254
E09000031,Waltham Forest,One person household: Other,18442
E09000031,Waltham Forest,Single family household: All aged 66 years and over,3547
E09000031,Waltham Forest,Single family household: Married or civil partnership couple: No children,7372
E09000031,Waltham Forest,Single family household: Married or civil partnership couple: Dependent children,16400
E09000031,Waltham Forest,Single family household: Married or civil partnership couple: All children non-dependent,5395
E09000031,Waltham Forest,Single family household: Cohabiting couple family: No children,7893
E09000031,Waltham Forest,Single family household: Cohabiting couple family: With dependent children,4341
