lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000008,Jewish,0,1,-1
E09000002,Barking and Dagenham,E01000008,Muslim,620,524,96
E09000002,Barking and Dagenham,E01000008,No religion,180,203,-23
E09000002,Barking and Dagenham,E01000008,Not stated,81,75,6
E09000002,Barking and Dagenham,E01000008,Other religion,3,2,1
E09000002,Barking and Dagenham,E01000008,Sikh,25,15,10
E09000002,Barking and Dagenham,E01000009,Buddhist,10,4,6
E09000002,Barking and Dagenham,E01000009,Christian,552,515,37
E09000002,Barking and Dagenham,E01000009,Hindu,135,228,-93
E09000002,Barking and Dagenham,E01000009,Jewish,2,1,1
E09000002,Barking and Dagenham,E01000009,Muslim,716,672,44
E09000002,Barking and Dagenham,E01000009,No religion,167,109,58
E09000002,Barking and Dagenham,E01000009,Not stated,122,109,13
E09000002,Barking and Dagenham,E01000009,Other religion,11,6,5
E09000002,Barking and Dagenham,E01000009,Sikh,93,129,-36
E09000002,Barking and Dagenham,E01000011,Buddhist,4,11,-7
E09000002,Barking and Dagenham,E01000011,Christian,562,422,140
E09000002,Barking and Dagenham,E01000011,Hindu,70,111,-41
E09000002,Barking and Dagenham,E01000011,Jewish,1,5,-4
E09000002,Barking and Dagenham,E01000011,Muslim,814,787,27
E09000002,Barking and Dagenham,E01000011,No religion,93,100,-7
E09000002,Barking and Dagenham,E01000011,Not stated,76,67,9
E09000002,Barking and Dagenham,E01000011,Other religion,1,5,-4
E09000002,Barking and Dagenham,E01000011,Sikh,79,126,-47
E09000002,Barking and Dagenham,E01000012,Buddhist,1,7,-6
E09000002,Barking and Dagenham,E01000012,Christian,878,788,90
E09000002,Barking and Dagenham,E01000012,Hindu,103,96,7
E09000002,Barking and Dagenham,E01000012,Jewish,2,5,-3
E09000002,Barking and Dagenham,E01000012,Muslim,861,681,180
E09000002,Barking and Dagenham,E01000012,No religion,321,155,166
E09000002,Barking and Dagenham,E01000012,Not stated,129,115,14
E09000002,Barking and Dagenham,E01000012,Other religion,11,5,6
E09000002,Barking and Dagenham,E01000012,Sikh,39,49,-10
E09000002,Barking and Dagenham,E01000013,Buddhist,11,18,-7
E09000002,Barking and Dagenham,E01000013,Christian,940,1213,-273
E09000002,Barking and Dagenham,E01000013,Hindu,17,14,3
E09000002,Barking and Dagenham,E01000013,Jewish,3,1,2
E09000002,Barking and Dagenham,E01000013,Muslim,271,152,119
E09000002,Barking and Dagenham,E01000013,No religion,487,419,68
E09000002,Barking and Dagenham,E01000013,Not stated,128,149,-21
E09000002,Barking and Dagenham,E01000013,Other religion,8,8,0
E09000002,Barking and Dagenham,E01000013,Sikh,7,2,5
E09000002,Barking and Dagenham,E01000014,Buddhist,3,17,-14
E09000002,Barking and Dagenham,E01000014,Christian,884,811,73
E09000002,Barking and Dagenham,E01000014,Hindu,22,3,19
E09000002,Barking and Dagenham,E01000014,Jewish,3,3,0
E09000002,Barking and Dagenham,E01000014,Muslim,272,50,222
E09000002,Barking and Dagenham,E01000014,No religion,438,352,86
E09000002,Barking and Dagenham,E01000014,Not stated,110,100,10
E09000002,Barking and Dagenham,E01000014,Other religion,12,4,8
E09000002,Barking and Dagenham,E01000014,Sikh,2,0,2
E09000002,Barking and Dagenham,E01000015,Buddhist,11,8,3
E09000002,Barking and Dagenham,E01000015,Christian,1198,1380,-182
E09000002,Barking and Dagenham,E01000015,Hindu,31,8,23
E09000002,Barking and Dagenham,E01000015,Jewish,0,0,0
E09000002,Barking and Dagenham,E01000015,Muslim,385,157,228
E09000002,Barking and Dagenham,E01000015,No religion,641,531,110
E09000002,Barking and Dagenham,E01000015,Not stated,138,139,-1
E09000002,Barking and Dagenham,E01000015,Other religion,9,12,-3
E09000002,Barking and Dagenham,E01000015,Sikh,6,6,0
E09000002,Barking and Dagenham,E01000016,Buddhist,3,5,-2
E09000002,Barking and Dagenham,E01000016,Christian,1017,957,60
E09000002,Barking and Dagenham,E01000016,Hindu,19,4,15
E09000002,Barking and Dagenham,E01000016,Jewish,2,8,-6
E09000002,Barking and Dagenham,E01000016,Muslim,259,103,156
E09000002,Barking and Dagenham,E01000016,No religion,428,438,-10
E09000002,Barking and Dagenham,E01000016,Not stated,106,111,-5
E09000002,Barking and Dagenham,E01000016,Other religion,6,3,3
E09000002,Barking and Dagenham,E01000016,Sikh,10,8,2
E09000002,Barking and Dagenham,E01000017,Buddhist,1,5,-4
E09000002,Barking and Dagenham,E01000017,Christian,876,1008,-132
E09000002,Barking and Dagenham,E01000017,Hindu,39,10,29
E09000002,Barking and Dagenham,E01000017,Jewish,1,2,-1
E09000002,Barking and Dagenham,E01000017,Muslim,301,101,200
E09000002,Barking and Dagenham,E01000017,No religion,370,353,17
E09000002,Barking and Dagenham,E01000017,Not stated,119,110,9
E09000002,Barking and Dagenham,E01000017,Other religion,10,5,5
E09000002,Barking and Dagenham,E01000017,Sikh,13,0,13
E09000002,Barking and Dagenham,E01000018,Buddhist,1,1,0
E09000002,Barking and Dagenham,E01000018,Christian,887,1020,-133
E09000002,Barking and Dagenham,E01000018,Hindu,33,25,8
E09000002,Barking and Dagenham,E01000018,Jewish,2,6,-4
E09000002,Barking and Dagenham,E01000018,Muslim,272,77,195
E09000002,Barking and Dagenham,E01000018,No religion,483,373,110
E09000002,Barking and Dagenham,E01000018,Not stated,92,80,12
E09000002,Barking and Dagenham,E01000018,Other religion,1,2,-1
E09000002,Barking and Dagenham,E01000018,Sikh,8,13,-5
E09000002,Barking and Dagenham,E01000019,Buddhist,14,9,5
E09000002,Barking and Dagenham,E01000019,Christian,718,744,-26
E09000002,Barking and Dagenham,E01000019,Hindu,36,34,2
E09000002,Barking and Dagenham,E01000019,Jewish,1,4,-3
E09000002,Barking and Dagenham,E01000019,Muslim,450,227,223
E09000002,Barking and Dagenham,E01000019,No religion,247,259,-12
E09000002,Barking and Dagenham,E01000019,Not stated,107,79,28
E09000002,Barking and Dagenham,E01000019,Other religion,5,3,2
E09000002,Barking and Dagenham,E01000019,Sikh,77,48,29
E09000002,Barking and Dagenham,E01000020,Buddhist,4,4,0
E09000002,Barking and Dagenham,E01000020,Christian,999,1109,-110
E09000002,Barking and Dagenham,E01000020,Hindu,56,36,20
E09000002,Barking and Dagenham,E01000020,Jewish,2,9,-7
E09000002,Barking and Dagenham,E01000020,Muslim,590,176,414
E09000002,Barking and Dagenham,E01000020,No religion,358,326,32
E09000002,Barking and Dagenham,E01000020,Not stated,122,149,-27
E09000002,Barking and Dagenham,E01000020,Other religion,9,7,2
E09000002,Barking and Dagenham,E01000020,Sikh,51,18,33
E09000002,Barking and Dagenham,E01000021,Buddhist,12,35,-23
E09000002,Barking and Dagenham,E01000021,Christian,683,830,-147
E09000002,Barking and Dagenham,E01000021,Hindu,58,38,20
E09000002,Barking and Dagenham,E01000021,Jewish,6,6,0
E09000002,Barking and Dagenham,E01000021,Muslim,477,205,272
E09000002,Barking and Dagenham,E01000021,No religion,320,350,-30
E09000002,Barking and Dagenham,E01000021,Not stated,80,82,-2
E09000002,Barking and Dagenham,E01000021,Other religion,4,5,-1
E09000002,Barking and Dagenham,E01000021,Sikh,57,28,29
E09000002,Barking and Dagenham,E01000022,Buddhist,2,8,-6
E09000002,Barking and Dagenham,E01000022,Christian,698,794,-96
E09000002,Barking and Dagenham,E01000022,Hindu,44,21,23
E09000002,Barking and Dagenham,E01000022,Jewish,0,5,-5
E09000002,Barking and Dagenham,E01000022,Muslim,348,109,239
E09000002,Barking and Dagenham,E01000022,No religion,265,272,-7
E09000002,Barking and Dagenham,E01000022,Not stated,85,89,-4
E09000002,Barking and Dagenham,E01000022,Other religion,5,1,4
E09000002,Barking and Dagenham,E01000022,Sikh,32,15,17
E09000002,Barking and Dagenham,E01000024,Buddhist,3,10,-7
E09000002,Barking and Dagenham,E01000024,Christian,667,758,-91
E09000002,Barking and Dagenham,E01000024,Hindu,19,6,13
E09000002,Barking and Dagenham,E01000024,Jewish,2,0,2
E09000002,Barking and Dagenham,E01000024,Muslim,370,215,155
E09000002,Barking and Dagenham,E01000024,No religion,292,243,49
E09000002,Barking and Dagenham,E01000024,Not stated,69,78,-9
E09000002,Barking and Dagenham,E01000024,Other religion,16,3,13
E09000002,Barking and Dagenham,E01000024,Sikh,46,23,23
E09000002,Barking and Dagenham,E01000025,Buddhist,10,9,1
E09000002,Barking and Dagenham,E01000025,Christian,897,940,-43
E09000002,Barking and Dagenham,E01000025,Hindu,45,26,19
E09000002,Barking and Dagenham,E01000025,Jewish,1,3,-2
E09000002,Barking and Dagenham,E01000025,Muslim,401,147,254
E09000002,Barking and Dagenham,E01000025,No religion,405,353,52
E09000002,Barking and Dagenham,E01000025,Not stated,118,115,3
E09000002,Barking and Dagenham,E01000025,Other religion,8,3,5
E09000002,Barking and Dagenham,E01000025,Sikh,37,13,24
E09000002,Barking and Dagenham,E01000027,Buddhist,2,7,-5
E09000002,Barking and Dagenham,E01000027,Christian,948,982,-34
E09000002,Barking and Dagenham,E01000027,Hindu,58,39,19
E09000002,Barking and Dagenham,E01000027,Jewish,4,9,-5
E09000002,Barking and Dagenham,E01000027,Muslim,277,87,190
E09000002,Barking and Dagenham,E01000027,No religion,639,459,180
E09000002,Barking and Dagenham,E01000027,Not stated,108,95,13
E09000002,Barking and Dagenham,E01000027,Other religion,12,4,8
E09000002,Barking and Dagenham,E01000027,Sikh,37,27,10
E09000002,Barking and Dagenham,E01000028,Buddhist,4,4,0
E09000002,Barking and Dagenham,E01000028,Christian,877,879,-2
E09000002,Barking and Dagenham,E01000028,Hindu,40,35,5
E09000002,Barking and Dagenham,E01000028,Jewish,8,6,2
E09000002,Barking and Dagenham,E01000028,Muslim,436,208,228
E09000002,Barking and Dagenham,E01000028,No religion,330,301,29
E09000002,Barking and Dagenham,E01000028,Not stated,75,88,-13
E09000002,Barking and Dagenham,E01000028,Other religion,10,2,8
E09000002,Barking and Dagenham,E01000028,Sikh,35,26,9
E09000002,Barking and Dagenham,E01000029,Buddhist,14,5,9
E09000002,Barking and Dagenham,E01000029,Christian,854,1011,-157
E09000002,Barking and Dagenham,E01000029,Hindu,137,70,67
E09000002,Barking and Dagenham,E01000029,Jewish,12,6,6
E09000002,Barking and Dagenham,E01000029,Muslim,441,151,290
E09000002,Barking and Dagenham,E01000029,No religion,177,173,4
E09000002,Barking and Dagenham,E01000029,Not stated,96,122,-26
E09000002,Barking and Dagenham,E01000029,Other religion,6,6,0
E09000002,Barking and Dagenham,E01000029,Sikh,82,58,24
E09000002,Barking and Dagenham,E01000030,Buddhist,7,3,4
E09000002,Barking and Dagenham,E01000030,Christian,1218,1103,115
E09000002,Barking and Dagenham,E01000030,Hindu,35,30,5
E09000002,Barking and Dagenham,E01000030,Jewish,7,6,1
E09000002,Barking and Dagenham,E01000030,Muslim,453,145,308
E09000002,Barking and Dagenham,E01000030,No religion,671,484,187
E09000002,Barking and Dagenham,E01000030,Not stated,147,129,18
E09000002,Barking and Dagenham,E01000030,Other religion,4,4,0
E09000002,Barking and Dagenham,E01000030,Sikh,18,11,7
E09000002,Barking and Dagenham,E01000031,Buddhist,0,4,-4
E09000002,Barking and Dagenham,E01000031,Christian,658,843,-185
E09000002,Barking and Dagenham,E01000031,Hindu,100,84,16
E09000002,Barking and Dagenham,E01000031,Jewish,2,8,-6
E09000002,Barking and Dagenham,E01000031,Muslim,568,261,307
E09000002,Barking and Dagenham,E01000031,No religion,206,196,10
E09000002,Barking and Dagenham,E01000031,Not stated,100,112,-12
E09000002,Barking and Dagenham,E01000031,Other religion,9,7,2
E09000002,Barking and Dagenham,E01000031,Sikh,130,102,28
E09000002,Barking and Dagenham,E01000032,Buddhist,18,17,1
E09000002,Barking and Dagenham,E01000032,Christian,799,897,-98
E09000002,Barking and Dagenham,E01000032,Hindu,95,70,25
E09000002,Barking and Dagenham,E01000032,Jewish,2,6,-4
E09000002,Barking and Dagenham,E01000032,Muslim,570,190,380
E09000002,Barking and Dagenham,E01000032,No religion,346,283,63
E09000002,Barking and Dagenham,E01000032,Not stated,132,108,24
E09000002,Barking and Dagenham,E01000032,Other religion,15,4,11
E09000002,Barking and Dagenham,E01000032,Sikh,105,54,51
E09000002,Barking and Dagenham,E01000033,Buddhist,3,1,2
E09000002,Barking and Dagenham,E01000033,Christian,732,752,-20
E09000002,Barking and Dagenham,E01000033,Hindu,20,6,14
E09000002,Barking and Dagenham,E01000033,Jewish,3,5,-2
E09000002,Barking and Dagenham,E01000033,Muslim,178,65,113
E09000002,Barking and Dagenham,E01000033,No religion,520,426,94
E09000002,Barking and Dagenham,E01000033,Not stated,83,99,-16
E09000002,Barking and Dagenham,E01000033,Other religion,4,6,-2
E09000002,Barking and Dagenham,E01000033,Sikh,0,1,-1
E09000002,Barking and Dagenham,E01000034,Buddhist,5,5,0
E09000002,Barking and Dagenham,E01000034,Christian,837,959,-122
E09000002,Barking and Dagenham,E01000034,Hindu,23,8,15
E09000002,Barking and Dagenham,E01000034,Jewish,3,9,-6
E09000002,Barking and Dagenham,E01000034,Muslim,190,69,121
E09000002,Barking and Dagenham,E01000034,No religion,401,287,114
E09000002,Barking and Dagenham,E01000034,Not stated,107,101,6
E09000002,Barking and Dagenham,E01000034,Other religion,5,4,1
E09000002,Barking and Dagenham,E01000034,Sikh,3,2,1
E09000002,Barking and Dagenham,E01000035,Buddhist,1,15,-14
E09000002,Barking and Dagenham,E01000035,Christian,1006,1058,-52
E09000002,Barking and Dagenham,E01000035,Hindu,33,15,18
E09000002,Barking and Dagenham,E01000035,Jewish,3,2,1
E09000002,Barking and Dagenham,E01000035,Muslim,303,100,203
E09000002,Barking and Dagenham,E01000035,No religion,345,318,27
E09000002,Barking and Dagenham,E01000035,Not stated,151,83,68
E09000002,Barking and Dagenham,E01000035,Other religion,1,1,0
E09000002,Barking and Dagenham,E01000035,Sikh,13,18,-5
E09000002,Barking and Dagenham,E01000036,Buddhist,4,4,0
E09000002,Barking and Dagenham,E01000036,Christian,761,841,-80
E09000002,Barking and Dagenham,E01000036,Hindu,35,31,4
E09000002,Barking and Dagenham,E01000036,Jewish,1,0,1
E09000002,Barking and Dagenham,E01000036,Muslim,337,158,179
E09000002,Barking and Dagenham,E01000036,No religion,224,214,10
E09000002,Barking and Dagenham,E01000036,Not stated,85,77,8
E09000002,Barking and Dagenham,E01000036,Other religion,6,2,4
E09000002,Barking and Dagenham,E01000036,Sikh,17,26,-9
E09000002,Barking and Dagenham,E01000037,Buddhist,14,5,9
E09000002,Barking and Dagenham,E01000037,Christian,887,1093,-206
E09000002,Barking and Dagenham,E01000037,Hindu,47,6,41
E09000002,Barking and Dagenham,E01000037,Jewish,5,4,1
E09000002,Barking and Dagenham,E01000037,Muslim,225,59,166
E09000002,Barking and Dagenham,E01000037,No religion,398,421,-23
E09000002,Barking and Dagenham,E01000037,Not stated,86,98,-12
E09000002,Barking and Dagenham,E01000037,Other religion,2,2,0
E09000002,Barking and Dagenham,E01000037,Sikh,29,0,29
E09000002,Barking and Dagenham,E01000038,Buddhist,11,4,7
E09000002,Barking and Dagenham,E01000038,Christian,837,986,-149
E09000002,Barking and Dagenham,E01000038,Hindu,54,10,44
E09000002,Barking and Dagenham,E01000038,Jewish,3,6,-3
E09000002,Barking and Dagenham,E01000038,Muslim,195,49,146
E09000002,Barking and Dagenham,E01000038,No religion,404,297,107
E09000002,Barking and Dagenham,E01000038,Not stated,73,87,-14
E09000002,Barking and Dagenham,E01000038,Other religion,5,3,2
E09000002,Barking and Dagenham,E01000038,Sikh,36,5,31
E09000002,Barking and Dagenham,E01000039,Buddhist,5,7,-2
E09000002,Barking and Dagenham,E01000039,Christian,898,1032,-134
E09000002,Barking and Dagenham,E01000039,Hindu,35,10,25
E09000002,Barking and Dagenham,E01000039,Jewish,2,4,-2
E09000002,Barking and Dagenham,E01000039,Muslim,219,57,162
E09000002,Barking and Dagenham,E01000039,No religion,467,368,99
E09000002,Barking and Dagenham,E01000039,Not stated,85,113,-28
E09000002,Barking and Dagenham,E01000039,Other religion,6,9,-3
E09000002,Barking and Dagenham,E01000039,Sikh,36,3,33
E09000002,Barking and Dagenham,E01000040,Buddhist,10,7,3
E09000002,Barking and Dagenham,E01000040,Christian,761,853,-92
E09000002,Barking and Dagenham,E01000040,Hindu,73,45,28
E09000002,Barking and Dagenham,E01000040,Jewish,5,3,2
E09000002,Barking and Dagenham,E01000040,Muslim,589,277,312
E09000002,Barking and Dagenham,E01000040,No religion,324,272,52
E09000002,Barking and Dagenham,E01000040,Not stated,70,86,-16
E09000002,Barking and Dagenham,E01000040,Other religion,6,1,5
E09000002,Barking and Dagenham,E01000040,Sikh,40,25,15
E09000002,Barking and Dagenham,E01000041,Buddhist,5,1,4
E09000002,Barking and Dagenham,E01000041,Christian,947,1028,-81
E09000002,Barking and Dagenham,E01000041,Hindu,19,5,14
E09000002,Barking and Dagenham,E01000041,Jewish,1,3,-2
E09000002,Barking and Dagenham,E01000041,Muslim,296,166,130
E09000002,Barking and Dagenham,E01000041,No religion,431,362,69
E09000002,Barking and Dagenham,E01000041,Not stated,116,104,12
E09000002,Barking and Dagenham,E01000041,Other religion,4,4,0
E09000002,Barking and Dagenham,E01000041,Sikh,23,9,14
E09000002,Barking and Dagenham,E01000042,Buddhist,7,1,6
E09000002,Barking and Dagenham,E01000042,Christian,791,853,-62
E09000002,Barking and Dagenham,E01000042,Hindu,40,30,10
E09000002,Barking and Dagenham,E01000042,Jewish,2,5,-3
E09000002,Barking and Dagenham,E01000042,Muslim,522,367,155
E09000002,Barking and Dagenham,E01000042,No religion,395,409,-14
E09000002,Barking and Dagenham,E01000042,Not stated,106,107,-1
E09000002,Barking and Dagenham,E01000042,Other religion,10,7,3
E09000002,Barking and Dagenham,E01000042,Sikh,10,9,1
E09000002,Barking and Dagenham,E01000043,Buddhist,11,6,5
E09000002,Barking and Dagenham,E01000043,Christian,557,697,-140
E09000002,Barking and Dagenham,E01000043,Hindu,25,31,-6
E09000002,Barking and Dagenham,E01000043,Jewish,0,2,-2
E09000002,Barking and Dagenham,E01000043,Muslim,570,332,238
E09000002,Barking and Dagenham,E01000043,No religion,249,182,67
E09000002,Barking and Dagenham,E01000043,Not stated,79,85,-6
E09000002,Barking and Dagenham,E01000043,Other religion,3,3,0
E09000002,Barking and Dagenham,E01000043,Sikh,44,20,24
E09000002,Barking and Dagenham,E01000044,Buddhist,8,12,-4
E09000002,Barking and Dagenham,E01000044,Christian,880,953,-73
E09000002,Barking and Dagenham,E01000044,Hindu,70,87,-17
E09000002,Barking and Dagenham,E01000044,Jewish,1,2,-1
E09000002,Barking and Dagenham,E01000044,Muslim,638,404,234
E09000002,Barking and Dagenham,E01000044,No religion,196,188,8
E09000002,Barking and Dagenham,E01000044,Not stated,118,102,16
E09000002,Barking and Dagenham,E01000044,Other religion,3,5,-2
E09000002,Barking and Dagenham,E01000044,Sikh,69,45,24
E09000002,Barking and Dagenham,E01000045,Buddhist,9,4,5
E09000002,Barking and Dagenham,E01000045,Christian,860,1034,-174
E09000002,Barking and Dagenham,E01000045,Hindu,17,38,-21
E09000002,Barking and Dagenham,E01000045,Jewish,0,3,-3
E09000002,Barking and Dagenham,E01000045,Muslim,395,131,264
E09000002,Barking and Dagenham,E01000045,No religion,329,349,-20
E09000002,Barking and Dagenham,E01000045,Not stated,95,81,14
E09000002,Barking and Dagenham,E01000045,Other religion,12,4,8
E09000002,Barking and Dagenham,E01000045,Sikh,8,6,2
E09000002,Barking and Dagenham,E01000046,Buddhist,5,2,3
E09000002,Barking and Dagenham,E01000046,Christian,1044,1116,-72
E09000002,Barking and Dagenham,E01000046,Hindu,15,7,8
E09000002,Barking and Dagenham,E01000046,Jewish,12,2,10
E09000002,Barking and Dagenham,E01000046,Muslim,296,100,196
E09000002,Barking and Dagenham,E01000046,No religion,464,430,34
E09000002,Barking and Dagenham,E01000046,Not stated,101,112,-11
E09000002,Barking and Dagenham,E01000046,Other religion,3,3,0
E09000002,Barking and Dagenham,E01000046,Sikh,16,7,9
E09000002,Barking and Dagenham,E01000049,Buddhist,3,3,0
E09000002,Barking and Dagenham,E01000049,Christian,724,927,-203
E09000002,Barking and Dagenham,E01000049,Hindu,49,24,25
E09000002,Barking and Dagenham,E01000049,Jewish,0,1,-1
E09000002,Barking and Dagenham,E01000049,Muslim,798,494,304
E09000002,Barking and Dagenham,E01000049,No religion,258,237,21
E09000002,Barking and Dagenham,E01000049,Not stated,104,119,-15
E09000002,Barking and Dagenham,E01000049,Other religion,2,3,-1
E09000002,Barking and Dagenham,E01000049,Sikh,32,12,20
E09000002,Barking and Dagenham,E01000050,Buddhist,16,9,7
E09000002,Barking and Dagenham,E01000050,Christian,720,687,33
E09000002,Barking and Dagenham,E01000050,Hindu,115,138,-23
E09000002,Barking and Dagenham,E01000050,Jewish,0,2,-2
E09000002,Barking and Dagenham,E01000050,Muslim,560,420,140
E09000002,Barking and Dagenham,E01000050,No religion,213,210,3
E09000002,Barking and Dagenham,E01000050,Not stated,100,107,-7
E09000002,Barking and Dagenham,E01000050,Other religion,2,1,1
E09000002,Barking and Dagenham,E01000050,Sikh,113,87,26
E09000002,Barking and Dagenham,E01000051,Buddhist,4,8,-4
E09000002,Barking and Dagenham,E01000051,Christian,436,815,-379
E09000002,Barking and Dagenham,E01000051,Hindu,28,45,-17
E09000002,Barking and Dagenham,E01000051,Jewish,5,3,2
E09000002,Barking and Dagenham,E01000051,Muslim,445,597,-152
E09000002,Barking and Dagenham,E01000051,No religion,127,279,-152
E09000002,Barking and Dagenham,E01000051,Not stated,51,145,-94
E09000002,Barking and Dagenham,E01000051,Other religion,5,5,0
E09000002,Barking and Dagenham,E01000051,Sikh,6,30,-24
E09000002,Barking and Dagenham,E01000052,Buddhist,27,11,16
E09000002,Barking and Dagenham,E01000052,Christian,951,1021,-70
E09000002,Barking and Dagenham,E01000052,Hindu,87,91,-4
E09000002,Barking and Dagenham,E01000052,Jewish,3,1,2
E09000002,Barking and Dagenham,E01000052,Muslim,757,418,339
E09000002,Barking and Dagenham,E01000052,No religion,354,261,93
E09000002,Barking and Dagenham,E01000052,Not stated,94,147,-53
E09000002,Barking and Dagenham,E01000052,Other religion,1,4,-3
E09000002,Barking and Dagenham,E01000052,Sikh,95,60,35
E09000002,Barking and Dagenham,E01000053,Buddhist,7,5,2
E09000002,Barking and Dagenham,E01000053,Christian,915,929,-14
E09000002,Barking and Dagenham,E01000053,Hindu,15,16,-1
E09000002,Barking and Dagenham,E01000053,Jewish,3,5,-2
E09000002,Barking and Dagenham,E01000053,Muslim,267,99,168
E09000002,Barking and Dagenham,E01000053,No religion,326,322,4
E09000002,Barking and Dagenham,E01000053,Not stated,73,97,-24
E09000002,Barking and Dagenham,E01000053,Other religion,6,10,-4
E09000002,Barking and Dagenham,E01000053,Sikh,6,2,4
E09000002,Barking and Dagenham,E01000054,Buddhist,15,6,9
E09000002,Barking and Dagenham,E01000054,Christian,1024,1061,-37
E09000002,Barking and Dagenham,E01000054,Hindu,25,3,22
E09000002,Barking and Dagenham,E01000054,Jewish,0,0,0
E09000002,Barking and Dagenham,E01000054,Muslim,239,109,130
E09000002,Barking and Dagenham,E01000054,No religion,455,407,48
E09000002,Barking and Dagenham,E01000054,Not stated,92,119,-27
E09000002,Barking and Dagenham,E01000054,Other religion,5,8,-3
E09000002,Barking and Dagenham,E01000054,Sikh,10,5,5
E09000002,Barking and Dagenham,E01000055,Buddhist,6,3,3
E09000002,Barking and Dagenham,E01000055,Christian,869,949,-80
E09000002,Barking and Dagenham,E01000055,Hindu,34,12,22
E09000002,Barking and Dagenham,E01000055,Jewish,2,1,1
E09000002,Barking and Dagenham,E01000055,Muslim,226,100,126
E09000002,Barking and Dagenham,E01000055,No religion,440,370,70
E09000002,Barking and Dagenham,E01000055,Not stated,116,107,9
E09000002,Barking and Dagenham,E01000055,Other religion,10,3,7
E09000002,Barking and Dagenham,E01000055,Sikh,3,8,-5
E09000002,Barking and Dagenham,E01000056,Buddhist,2,4,-2
E09000002,Barking and Dagenham,E01000056,Christian,848,932,-84
E09000002,Barking and Dagenham,E01000056,Hindu,15,3,12
E09000002,Barking and Dagenham,E01000056,Jewish,2,3,-1
E09000002,Barking and Dagenham,E01000056,Muslim,245,128,117
E09000002,Barking and Dagenham,E01000056,No religion,481,410,71
E09000002,Barking and Dagenham,E01000056,Not stated,102,99,3
E09000002,Barking and Dagenham,E01000056,Other religion,2,5,-3
E09000002,Barking and Dagenham,E01000056,Sikh,6,0,6
E09000002,Barking and Dagenham,E01000057,Buddhist,10,1,9
