lad22cd,lad22nm,lsoa21cd,category,count_21
E09000002,Barking and Dagenham,E01000034,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",16
E09000002,Barking and Dagenham,E01000034,"No people in household have English in England, or English or Welsh in Wales as a main language",33
E09000002,Barking and Dagenham,E01000035,"All adults in household have English in England, or English or Welsh in Wales as a main language",421
E09000002,Barking and Dagenham,E01000035,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",66
E09000002,Barking and Dagenham,E01000035,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",34
E09000002,Barking and Dagenham,E01000035,"No people in household have English in England, or English or Welsh in Wales as a main language",73
E09000002,Barking and Dagenham,E01000036,"All adults in household have English in England, or English or Welsh in Wales as a main language",320
E09000002,Barking and Dagenham,E01000036,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",61
E09000002,Barking and Dagenham,E01000036,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",19
E09000002,Barking and Dagenham,E01000036,"No people in household have English in England, or English or Welsh in Wales as a main language",70
E09000002,Barking and Dagenham,E01000037,"All adults in household have English in England, or English or Welsh in Wales as a main language",496
E09000002,Barking and Dagenham,E01000037,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",46
E09000002,Barking and Dagenham,E01000037,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",11
E09000002,Barking and Dagenham,E01000037,"No people in household have English in England, or English or Welsh in Wales as a main language",35
E09000002,Barking and Dagenham,E01000038,"All adults in household have English in England, or English or Welsh in Wales as a main language",453
E09000002,Barking and Dagenham,E01000038,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000038,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",23
E09000002,Barking and Dagenham,E01000038,"No people in household have English in England, or English or Welsh in Wales as a main language",47
E09000002,Barking and Dagenham,E01000039,"All adults in household have English in England, or English or Welsh in Wales as a main language",533
E09000002,Barking and Dagenham,E01000039,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",41
E09000002,Barking and Dagenham,E01000039,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",20
E09000002,Barking and Dagenham,E01000039,"No people in household have English in England, or English or Welsh in Wales as a main language",49
E09000002,Barking and Dagenham,E01000040,"All adults in household have English in England, or English or Welsh in Wales as a main language",414
E09000002,Barking and Dagenham,E01000040,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",91
E09000002,Barking and Dagenham,E01000040,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000040,"No people in household have English in England, or English or Welsh in Wales as a main language",111
E09000002,Barking and Dagenham,E01000041,"All adults in household have English in England, or English or Welsh in Wales as a main language",425
E09000002,Barking and Dagenham,E01000041,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",75
E09000002,Barking and Dagenham,E01000041,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",37
E09000002,Barking and Dagenham,E01000041,"No people in household have English in England, or English or Welsh in Wales as a main language",63
E09000002,Barking and Dagenham,E01000042,"All adults in household have English in England, or English or Welsh in Wales as a main language",468
E09000002,Barking and Dagenham,E01000042,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",80
E09000002,Barking and Dagenham,E01000042,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",33
E09000002,Barking and Dagenham,E01000042,"No people in household have English in England, or English or Welsh in Wales as a main language",74
E09000002,Barking and Dagenham,E01000043,"All adults in household have English in England, or English or Welsh in Wales as a main language",310
E09000002,Barking and Dagenham,E01000043,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",89
E09000002,Barking and Dagenham,E01000043,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",19
E09000002,Barking and Dagenham,E01000043,"No people in household have English in England, or English or Welsh in Wales as a main language",53
E09000002,Barking and Dagenham,E01000044,"All adults in household have English in England, or English or Welsh in Wales as a main language",389
E09000002,Barking and Dagenham,E01000044,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",121
E09000002,Barking and Dagenham,E01000044,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000044,"No people in household have English in England, or English or Welsh in Wales as a main language",112
E09000002,Barking and Dagenham,E01000045,"All adults in household have English in England, or English or Welsh in Wales as a main language",418
E09000002,Barking and Dagenham,E01000045,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",63
E09000002,Barking and Dagenham,E01000045,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",26
E09000002,Barking and Dagenham,E01000045,"No people in household have English in England, or English or Welsh in Wales as a main language",70
E09000002,Barking and Dagenham,E01000046,"All adults in household have English in England, or English or Welsh in Wales as a main language",486
E09000002,Barking and Dagenham,E01000046,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
E09000002,Barking and Dagenham,E01000046,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",42
E09000002,Barking and Dagenham,E01000046,"No people in household have English in England, or English or Welsh in Wales as a main language",68
E09000002,Barking and Dagenham,E01000049,"All adults in household have English in England, or English or Welsh in Wales as a main language",333
E09000002,Barking and Dagenham,E01000049,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",130
E09000002,Barking and Dagenham,E01000049,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
E09000002,Barking and Dagenham,E01000049,"No people in household have English in England, or English or Welsh in Wales as a main language",68
E09000002,Barking and Dagenham,E01000050,"All adults in household have English in England, or English or Welsh in Wales as a main language",358
E09000002,Barking and Dagenham,E01000050,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",84
E09000002,Barking and Dagenham,E01000050,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",57
E09000002,Barking and Dagenham,E01000050,"No people in household have English in England, or English or Welsh in Wales as a main language",133
E09000002,Barking and Dagenham,E01000051,"All adults in household have English in England, or English or Welsh in Wales as a main language",273
E09000002,Barking and Dagenham,E01000051,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",36
E09000002,Barking and Dagenham,E01000051,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",20
E09000002,Barking and Dagenham,E01000051,"No people in household have English in England, or English or Welsh in Wales as a main language",103
E09000002,Barking and Dagenham,E01000052,"All adults in household have English in England, or English or Welsh in Wales as a main language",472
E09000002,Barking and Dagenham,E01000052,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",104
E09000002,Barking and Dagenham,E01000052,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",77
E09000002,Barking and Dagenham,E01000052,"No people in household have English in England, or English or Welsh in Wales as a main language",141
E09000002,Barking and Dagenham,E01000053,"All adults in household have English in England, or English or Welsh in Wales as a main language",501
E09000002,Barking and Dagenham,E01000053,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000053,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
E09000002,Barking and Dagenham,E01000053,"No people in household have English in England, or English or Welsh in Wales as a main language",74
E09000002,Barking and Dagenham,E01000054,"All adults in household have English in England, or English or Welsh in Wales as a main language",485
E09000002,Barking and Dagenham,E01000054,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",53
E09000002,Barking and Dagenham,E01000054,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000054,"No people in household have English in England, or English or Welsh in Wales as a main language",61
E09000002,Barking and Dagenham,E01000055,"All adults in household have English in England, or English or Welsh in Wales as a main language",422
E09000002,Barking and Dagenham,E01000055,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",63
E09000002,Barking and Dagenham,E01000055,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",31
E09000002,Barking and Dagenham,E01000055,"No people in household have English in England, or English or Welsh in Wales as a main language",52
E09000002,Barking and Dagenham,E01000056,"All adults in household have English in England, or English or Welsh in Wales as a main language",431
E09000002,Barking and Dagenham,E01000056,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",62
E09000002,Barking and Dagenham,E01000056,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",32
E09000002,Barking and Dagenham,E01000056,"No people in household have English in England, or English or Welsh in Wales as a main language",39
E09000002,Barking and Dagenham,E01000057,"All adults in household have English in England, or English or Welsh in Wales as a main language",378
E09000002,Barking and Dagenham,E01000057,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
E09000002,Barking and Dagenham,E01000057,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",34
E09000002,Barking and Dagenham,E01000057,"No people in household have English in England, or English or Welsh in Wales as a main language",57
E09000002,Barking and Dagenham,E01000058,"All adults in household have English in England, or English or Welsh in Wales as a main language",467
E09000002,Barking and Dagenham,E01000058,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",86
E09000002,Barking and Dagenham,E01000058,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",48
E09000002,Barking and Dagenham,E01000058,"No people in household have English in England, or English or Welsh in Wales as a main language",100
E09000002,Barking and Dagenham,E01000059,"All adults in household have English in England, or English or Welsh in Wales as a main language",443
E09000002,Barking and Dagenham,E01000059,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",44
E09000002,Barking and Dagenham,E01000059,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",27
E09000002,Barking and Dagenham,E01000059,"No people in household have English in England, or English or Welsh in Wales as a main language",59
E09000002,Barking and Dagenham,E01000060,"All adults in household have English in England, or English or Welsh in Wales as a main language",637
E09000002,Barking and Dagenham,E01000060,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",53
E09000002,Barking and Dagenham,E01000060,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",50
E09000002,Barking and Dagenham,E01000060,"No people in household have English in England, or English or Welsh in Wales as a main language",70
E09000002,Barking and Dagenham,E01000061,"All adults in household have English in England, or English or Welsh in Wales as a main language",604
E09000002,Barking and Dagenham,E01000061,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",47
E09000002,Barking and Dagenham,E01000061,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",23
E09000002,Barking and Dagenham,E01000061,"No people in household have English in England, or English or Welsh in Wales as a main language",78
E09000002,Barking and Dagenham,E01000062,"All adults in household have English in England, or English or Welsh in Wales as a main language",593
E09000002,Barking and Dagenham,E01000062,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",61
E09000002,Barking and Dagenham,E01000062,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",37
E09000002,Barking and Dagenham,E01000062,"No people in household have English in England, or English or Welsh in Wales as a main language",77
E09000002,Barking and Dagenham,E01000063,"All adults in household have English in England, or English or Welsh in Wales as a main language",477
E09000002,Barking and Dagenham,E01000063,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",62
E09000002,Barking and Dagenham,E01000063,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",32
E09000002,Barking and Dagenham,E01000063,"No people in household have English in England, or English or Welsh in Wales as a main language",52
E09000002,Barking and Dagenham,E01000064,"All adults in household have English in England, or English or Welsh in Wales as a main language",575
E09000002,Barking and Dagenham,E01000064,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",82
E09000002,Barking and Dagenham,E01000064,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",39
E09000002,Barking and Dagenham,E01000064,"No people in household have English in England, or English or Welsh in Wales as a main language",103
E09000002,Barking and Dagenham,E01000065,"All adults in household have English in England, or English or Welsh in Wales as a main language",592
E09000002,Barking and Dagenham,E01000065,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",63
E09000002,Barking and Dagenham,E01000065,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",43
E09000002,Barking and Dagenham,E01000065,"No people in household have English in England, or English or Welsh in Wales as a main language",84
E09000002,Barking and Dagenham,E01000066,"All adults in household have English in England, or English or Welsh in Wales as a main language",421
E09000002,Barking and Dagenham,E01000066,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",171
E09000002,Barking and Dagenham,E01000066,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",23
E09000002,Barking and Dagenham,E01000066,"No people in household have English in England, or English or Welsh in Wales as a main language",93
E09000002,Barking and Dagenham,E01000067,"All adults in household have English in England, or English or Welsh in Wales as a main language",434
E09000002,Barking and Dagenham,E01000067,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",125
E09000002,Barking and Dagenham,E01000067,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",43
E09000002,Barking and Dagenham,E01000067,"No people in household have English in England, or English or Welsh in Wales as a main language",59
E09000002,Barking and Dagenham,E01000068,"All adults in household have English in England, or English or Welsh in Wales as a main language",281
E09000002,Barking and Dagenham,E01000068,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",122
E09000002,Barking and Dagenham,E01000068,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",10
E09000002,Barking and Dagenham,E01000068,"No people in household have English in England, or English or Welsh in Wales as a main language",64
E09000002,Barking and Dagenham,E01000069,"All adults in household have English in England, or English or Welsh in Wales as a main language",340
E09000002,Barking and Dagenham,E01000069,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",138
E09000002,Barking and Dagenham,E01000069,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",17
E09000002,Barking and Dagenham,E01000069,"No people in household have English in England, or English or Welsh in Wales as a main language",43
E09000002,Barking and Dagenham,E01000070,"All adults in household have English in England, or English or Welsh in Wales as a main language",355
E09000002,Barking and Dagenham,E01000070,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",148
E09000002,Barking and Dagenham,E01000070,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",24
E09000002,Barking and Dagenham,E01000070,"No people in household have English in England, or English or Welsh in Wales as a main language",54
E09000002,Barking and Dagenham,E01000071,"All adults in household have English in England, or English or Welsh in Wales as a main language",520
E09000002,Barking and Dagenham,E01000071,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",158
E09000002,Barking and Dagenham,E01000071,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
E09000002,Barking and Dagenham,E01000071,"No people in household have English in England, or English or Welsh in Wales as a main language",90
