lad22cd,lad22nm,lsoa21cd,category,count_21
E09000002,Barking and Dagenham,E01000007,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),554
E09000002,Barking and Dagenham,E01000007,Multi-person household: No religion (household may include people who did not state their religion),83
E09000002,Barking and Dagenham,E01000007,Multi-person household: Same religion and no religion (household may include people who did not state their religion),58
E09000002,Barking and Dagenham,E01000007,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),34
E09000002,Barking and Dagenham,E01000008,One-person household,133
E09000002,Barking and Dagenham,E01000008,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000008,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),331
E09000002,Barking and Dagenham,E01000008,Multi-person household: No religion (household may include people who did not state their religion),23
E09000002,Barking and Dagenham,E01000008,Multi-person household: Same religion and no religion (household may include people who did not state their religion),35
E09000002,Barking and Dagenham,E01000008,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
E09000002,Barking and Dagenham,E01000009,One-person household,173
E09000002,Barking and Dagenham,E01000009,Multi-person household: No people stated their religion,12
E09000002,Barking and Dagenham,E01000009,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),324
E09000002,Barking and Dagenham,E01000009,Multi-person household: No religion (household may include people who did not state their religion),27
E09000002,Barking and Dagenham,E01000009,Multi-person household: Same religion and no religion (household may include people who did not state their religion),39
E09000002,Barking and Dagenham,E01000009,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),26
E09000002,Barking and Dagenham,E01000011,One-person household,96
E09000002,Barking and Dagenham,E01000011,Multi-person household: No people stated their religion,8
E09000002,Barking and Dagenham,E01000011,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),308
E09000002,Barking and Dagenham,E01000011,Multi-person household: No religion (household may include people who did not state their religion),15
E09000002,Barking and Dagenham,E01000011,Multi-person household: Same religion and no religion (household may include people who did not state their religion),29
E09000002,Barking and Dagenham,E01000011,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
E09000002,Barking and Dagenham,E01000012,One-person household,163
E09000002,Barking and Dagenham,E01000012,Multi-person household: No people stated their religion,11
E09000002,Barking and Dagenham,E01000012,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),463
E09000002,Barking and Dagenham,E01000012,Multi-person household: No religion (household may include people who did not state their religion),81
E09000002,Barking and Dagenham,E01000012,Multi-person household: Same religion and no religion (household may include people who did not state their religion),47
E09000002,Barking and Dagenham,E01000012,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
E09000002,Barking and Dagenham,E01000013,One-person household,117
E09000002,Barking and Dagenham,E01000013,Multi-person household: No people stated their religion,19
E09000002,Barking and Dagenham,E01000013,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),295
E09000002,Barking and Dagenham,E01000013,Multi-person household: No religion (household may include people who did not state their religion),112
E09000002,Barking and Dagenham,E01000013,Multi-person household: Same religion and no religion (household may include people who did not state their religion),71
E09000002,Barking and Dagenham,E01000013,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
E09000002,Barking and Dagenham,E01000014,One-person household,166
E09000002,Barking and Dagenham,E01000014,Multi-person household: No people stated their religion,14
E09000002,Barking and Dagenham,E01000014,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),290
E09000002,Barking and Dagenham,E01000014,Multi-person household: No religion (household may include people who did not state their religion),104
E09000002,Barking and Dagenham,E01000014,Multi-person household: Same religion and no religion (household may include people who did not state their religion),47
E09000002,Barking and Dagenham,E01000014,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000015,One-person household,183
E09000002,Barking and Dagenham,E01000015,Multi-person household: No people stated their religion,19
E09000002,Barking and Dagenham,E01000015,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),395
E09000002,Barking and Dagenham,E01000015,Multi-person household: No religion (household may include people who did not state their religion),125
E09000002,Barking and Dagenham,E01000015,Multi-person household: Same religion and no religion (household may include people who did not state their religion),89
E09000002,Barking and Dagenham,E01000015,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
E09000002,Barking and Dagenham,E01000016,One-person household,122
E09000002,Barking and Dagenham,E01000016,Multi-person household: No people stated their religion,13
E09000002,Barking and Dagenham,E01000016,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),321
E09000002,Barking and Dagenham,E01000016,Multi-person household: No religion (household may include people who did not state their religion),102
E09000002,Barking and Dagenham,E01000016,Multi-person household: Same religion and no religion (household may include people who did not state their religion),56
E09000002,Barking and Dagenham,E01000016,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000017,One-person household,146
E09000002,Barking and Dagenham,E01000017,Multi-person household: No people stated their religion,15
E09000002,Barking and Dagenham,E01000017,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),290
E09000002,Barking and Dagenham,E01000017,Multi-person household: No religion (household may include people who did not state their religion),78
E09000002,Barking and Dagenham,E01000017,Multi-person household: Same religion and no religion (household may include people who did not state their religion),57
E09000002,Barking and Dagenham,E01000017,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
E09000002,Barking and Dagenham,E01000018,One-person household,155
E09000002,Barking and Dagenham,E01000018,Multi-person household: No people stated their religion,14
E09000002,Barking and Dagenham,E01000018,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),291
E09000002,Barking and Dagenham,E01000018,Multi-person household: No religion (household may include people who did not state their religion),103
E09000002,Barking and Dagenham,E01000018,Multi-person household: Same religion and no religion (household may include people who did not state their religion),66
E09000002,Barking and Dagenham,E01000018,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
E09000002,Barking and Dagenham,E01000019,One-person household,73
E09000002,Barking and Dagenham,E01000019,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000019,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),291
E09000002,Barking and Dagenham,E01000019,Multi-person household: No religion (household may include people who did not state their religion),50
E09000002,Barking and Dagenham,E01000019,Multi-person household: Same religion and no religion (household may include people who did not state their religion),61
E09000002,Barking and Dagenham,E01000019,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
E09000002,Barking and Dagenham,E01000020,One-person household,146
E09000002,Barking and Dagenham,E01000020,Multi-person household: No people stated their religion,20
E09000002,Barking and Dagenham,E01000020,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),357
E09000002,Barking and Dagenham,E01000020,Multi-person household: No religion (household may include people who did not state their religion),76
E09000002,Barking and Dagenham,E01000020,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
E09000002,Barking and Dagenham,E01000020,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),16
E09000002,Barking and Dagenham,E01000021,One-person household,160
E09000002,Barking and Dagenham,E01000021,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000021,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),277
E09000002,Barking and Dagenham,E01000021,Multi-person household: No religion (household may include people who did not state their religion),60
E09000002,Barking and Dagenham,E01000021,Multi-person household: Same religion and no religion (household may include people who did not state their religion),53
E09000002,Barking and Dagenham,E01000021,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),33
E09000002,Barking and Dagenham,E01000022,One-person household,92
E09000002,Barking and Dagenham,E01000022,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000022,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),261
E09000002,Barking and Dagenham,E01000022,Multi-person household: No religion (household may include people who did not state their religion),65
E09000002,Barking and Dagenham,E01000022,Multi-person household: Same religion and no religion (household may include people who did not state their religion),45
E09000002,Barking and Dagenham,E01000022,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
E09000002,Barking and Dagenham,E01000024,One-person household,74
E09000002,Barking and Dagenham,E01000024,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000024,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),260
E09000002,Barking and Dagenham,E01000024,Multi-person household: No religion (household may include people who did not state their religion),60
E09000002,Barking and Dagenham,E01000024,Multi-person household: Same religion and no religion (household may include people who did not state their religion),48
E09000002,Barking and Dagenham,E01000024,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
E09000002,Barking and Dagenham,E01000025,One-person household,231
E09000002,Barking and Dagenham,E01000025,Multi-person household: No people stated their religion,13
E09000002,Barking and Dagenham,E01000025,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),298
E09000002,Barking and Dagenham,E01000025,Multi-person household: No religion (household may include people who did not state their religion),92
E09000002,Barking and Dagenham,E01000025,Multi-person household: Same religion and no religion (household may include people who did not state their religion),47
E09000002,Barking and Dagenham,E01000025,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),12
E09000002,Barking and Dagenham,E01000027,One-person household,133
E09000002,Barking and Dagenham,E01000027,Multi-person household: No people stated their religion,16
E09000002,Barking and Dagenham,E01000027,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),292
E09000002,Barking and Dagenham,E01000027,Multi-person household: No religion (household may include people who did not state their religion),139
E09000002,Barking and Dagenham,E01000027,Multi-person household: Same religion and no religion (household may include people who did not state their religion),69
E09000002,Barking and Dagenham,E01000027,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
E09000002,Barking and Dagenham,E01000028,One-person household,190
E09000002,Barking and Dagenham,E01000028,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000028,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),301
E09000002,Barking and Dagenham,E01000028,Multi-person household: No religion (household may include people who did not state their religion),54
E09000002,Barking and Dagenham,E01000028,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
E09000002,Barking and Dagenham,E01000028,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),16
E09000002,Barking and Dagenham,E01000029,One-person household,189
E09000002,Barking and Dagenham,E01000029,Multi-person household: No people stated their religion,14
E09000002,Barking and Dagenham,E01000029,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),388
E09000002,Barking and Dagenham,E01000029,Multi-person household: No religion (household may include people who did not state their religion),32
E09000002,Barking and Dagenham,E01000029,Multi-person household: Same religion and no religion (household may include people who did not state their religion),44
E09000002,Barking and Dagenham,E01000029,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
E09000002,Barking and Dagenham,E01000030,One-person household,220
E09000002,Barking and Dagenham,E01000030,Multi-person household: No people stated their religion,17
E09000002,Barking and Dagenham,E01000030,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),417
E09000002,Barking and Dagenham,E01000030,Multi-person household: No religion (household may include people who did not state their religion),146
E09000002,Barking and Dagenham,E01000030,Multi-person household: Same religion and no religion (household may include people who did not state their religion),80
E09000002,Barking and Dagenham,E01000030,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
E09000002,Barking and Dagenham,E01000031,One-person household,154
E09000002,Barking and Dagenham,E01000031,Multi-person household: No people stated their religion,13
E09000002,Barking and Dagenham,E01000031,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),313
E09000002,Barking and Dagenham,E01000031,Multi-person household: No religion (household may include people who did not state their religion),39
E09000002,Barking and Dagenham,E01000031,Multi-person household: Same religion and no religion (household may include people who did not state their religion),45
E09000002,Barking and Dagenham,E01000031,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),30
E09000002,Barking and Dagenham,E01000032,One-person household,177
E09000002,Barking and Dagenham,E01000032,Multi-person household: No people stated their religion,21
E09000002,Barking and Dagenham,E01000032,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),368
E09000002,Barking and Dagenham,E01000032,Multi-person household: No religion (household may include people who did not state their religion),71
E09000002,Barking and Dagenham,E01000032,Multi-person household: Same religion and no religion (household may include people who did not state their religion),63
E09000002,Barking and Dagenham,E01000032,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),22
E09000002,Barking and Dagenham,E01000033,One-person household,156
E09000002,Barking and Dagenham,E01000033,Multi-person household: No people stated their religion,11
E09000002,Barking and Dagenham,E01000033,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),207
E09000002,Barking and Dagenham,E01000033,Multi-person household: No religion (household may include people who did not state their religion),115
E09000002,Barking and Dagenham,E01000033,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
E09000002,Barking and Dagenham,E01000033,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000034,One-person household,125
E09000002,Barking and Dagenham,E01000034,Multi-person household: No people stated their religion,12
E09000002,Barking and Dagenham,E01000034,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),235
E09000002,Barking and Dagenham,E01000034,Multi-person household: No religion (household may include people who did not state their religion),66
E09000002,Barking and Dagenham,E01000034,Multi-person household: Same religion and no religion (household may include people who did not state their religion),63
E09000002,Barking and Dagenham,E01000034,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
E09000002,Barking and Dagenham,E01000035,One-person household,145
E09000002,Barking and Dagenham,E01000035,Multi-person household: No people stated their religion,15
E09000002,Barking and Dagenham,E01000035,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),297
E09000002,Barking and Dagenham,E01000035,Multi-person household: No religion (household may include people who did not state their religion),72
E09000002,Barking and Dagenham,E01000035,Multi-person household: Same religion and no religion (household may include people who did not state their religion),55
E09000002,Barking and Dagenham,E01000035,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000036,One-person household,94
E09000002,Barking and Dagenham,E01000036,Multi-person household: No people stated their religion,14
E09000002,Barking and Dagenham,E01000036,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),263
E09000002,Barking and Dagenham,E01000036,Multi-person household: No religion (household may include people who did not state their religion),42
E09000002,Barking and Dagenham,E01000036,Multi-person household: Same religion and no religion (household may include people who did not state their religion),42
E09000002,Barking and Dagenham,E01000036,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),12
E09000002,Barking and Dagenham,E01000037,One-person household,128
E09000002,Barking and Dagenham,E01000037,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000037,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),287
E09000002,Barking and Dagenham,E01000037,Multi-person household: No religion (household may include people who did not state their religion),69
E09000002,Barking and Dagenham,E01000037,Multi-person household: Same religion and no religion (household may include people who did not state their religion),88
E09000002,Barking and Dagenham,E01000037,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
E09000002,Barking and Dagenham,E01000038,One-person household,121
E09000002,Barking and Dagenham,E01000038,Multi-person household: No people stated their religion,7
E09000002,Barking and Dagenham,E01000038,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),259
E09000002,Barking and Dagenham,E01000038,Multi-person household: No religion (household may include people who did not state their religion),86
E09000002,Barking and Dagenham,E01000038,Multi-person household: Same religion and no religion (household may include people who did not state their religion),72
E09000002,Barking and Dagenham,E01000038,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
E09000002,Barking and Dagenham,E01000039,One-person household,164
E09000002,Barking and Dagenham,E01000039,Multi-person household: No people stated their religion,11
E09000002,Barking and Dagenham,E01000039,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),285
E09000002,Barking and Dagenham,E01000039,Multi-person household: No religion (household may include people who did not state their religion),104
E09000002,Barking and Dagenham,E01000039,Multi-person household: Same religion and no religion (household may include people who did not state their religion),63
E09000002,Barking and Dagenham,E01000039,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000040,One-person household,154
E09000002,Barking and Dagenham,E01000040,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000040,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),345
E09000002,Barking and Dagenham,E01000040,Multi-person household: No religion (household may include people who did not state their religion),62
E09000002,Barking and Dagenham,E01000040,Multi-person household: Same religion and no religion (household may include people who did not state their religion),69
E09000002,Barking and Dagenham,E01000040,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),16
E09000002,Barking and Dagenham,E01000041,One-person household,108
E09000002,Barking and Dagenham,E01000041,Multi-person household: No people stated their religion,20
E09000002,Barking and Dagenham,E01000041,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),311
E09000002,Barking and Dagenham,E01000041,Multi-person household: No religion (household may include people who did not state their religion),88
E09000002,Barking and Dagenham,E01000041,Multi-person household: Same religion and no religion (household may include people who did not state their religion),61
E09000002,Barking and Dagenham,E01000041,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),11
E09000002,Barking and Dagenham,E01000042,One-person household,189
E09000002,Barking and Dagenham,E01000042,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000042,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),309
E09000002,Barking and Dagenham,E01000042,Multi-person household: No religion (household may include people who did not state their religion),78
E09000002,Barking and Dagenham,E01000042,Multi-person household: Same religion and no religion (household may include people who did not state their religion),56
E09000002,Barking and Dagenham,E01000042,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),12
E09000002,Barking and Dagenham,E01000043,One-person household,102
E09000002,Barking and Dagenham,E01000043,Multi-person household: No people stated their religion,11
E09000002,Barking and Dagenham,E01000043,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),251
E09000002,Barking and Dagenham,E01000043,Multi-person household: No religion (household may include people who did not state their religion),46
E09000002,Barking and Dagenham,E01000043,Multi-person household: Same religion and no religion (household may include people who did not state their religion),51
E09000002,Barking and Dagenham,E01000043,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),12
E09000002,Barking and Dagenham,E01000044,One-person household,194
E09000002,Barking and Dagenham,E01000044,Multi-person household: No people stated their religion,6
E09000002,Barking and Dagenham,E01000044,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),355
E09000002,Barking and Dagenham,E01000044,Multi-person household: No religion (household may include people who did not state their religion),42
E09000002,Barking and Dagenham,E01000044,Multi-person household: Same religion and no religion (household may include people who did not state their religion),42
E09000002,Barking and Dagenham,E01000044,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),20
E09000002,Barking and Dagenham,E01000045,One-person household,118
E09000002,Barking and Dagenham,E01000045,Multi-person household: No people stated their religion,12
E09000002,Barking and Dagenham,E01000045,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),307
E09000002,Barking and Dagenham,E01000045,Multi-person household: No religion (household may include people who did not state their religion),68
E09000002,Barking and Dagenham,E01000045,Multi-person household: Same religion and no religion (household may include people who did not state their religion),57
E09000002,Barking and Dagenham,E01000045,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
E09000002,Barking and Dagenham,E01000046,One-person household,143
E09000002,Barking and Dagenham,E01000046,Multi-person household: No people stated their religion,15
E09000002,Barking and Dagenham,E01000046,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),324
E09000002,Barking and Dagenham,E01000046,Multi-person household: No religion (household may include people who did not state their religion),104
E09000002,Barking and Dagenham,E01000046,Multi-person household: Same religion and no religion (household may include people who did not state their religion),63
E09000002,Barking and Dagenham,E01000046,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000049,One-person household,116
E09000002,Barking and Dagenham,E01000049,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000049,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),348
E09000002,Barking and Dagenham,E01000049,Multi-person household: No religion (household may include people who did not state their religion),52
E09000002,Barking and Dagenham,E01000049,Multi-person household: Same religion and no religion (household may include people who did not state their religion),39
E09000002,Barking and Dagenham,E01000049,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000050,One-person household,156
E09000002,Barking and Dagenham,E01000050,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000050,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),367
E09000002,Barking and Dagenham,E01000050,Multi-person household: No religion (household may include people who did not state their religion),48
E09000002,Barking and Dagenham,E01000050,Multi-person household: Same religion and no religion (household may include people who did not state their religion),34
E09000002,Barking and Dagenham,E01000050,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
E09000002,Barking and Dagenham,E01000051,One-person household,128
E09000002,Barking and Dagenham,E01000051,Multi-person household: No people stated their religion,5
E09000002,Barking and Dagenham,E01000051,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),241
E09000002,Barking and Dagenham,E01000051,Multi-person household: No religion (household may include people who did not state their religion),31
E09000002,Barking and Dagenham,E01000051,Multi-person household: Same religion and no religion (household may include people who did not state their religion),17
E09000002,Barking and Dagenham,E01000051,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
E09000002,Barking and Dagenham,E01000052,One-person household,167
E09000002,Barking and Dagenham,E01000052,Multi-person household: No people stated their religion,12
E09000002,Barking and Dagenham,E01000052,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),465
E09000002,Barking and Dagenham,E01000052,Multi-person household: No religion (household may include people who did not state their religion),77
E09000002,Barking and Dagenham,E01000052,Multi-person household: Same religion and no religion (household may include people who did not state their religion),51
E09000002,Barking and Dagenham,E01000052,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),23
E09000002,Barking and Dagenham,E01000053,One-person household,231
E09000002,Barking and Dagenham,E01000053,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000053,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),278
E09000002,Barking and Dagenham,E01000053,Multi-person household: No religion (household may include people who did not state their religion),72
E09000002,Barking and Dagenham,E01000053,Multi-person household: Same religion and no religion (household may include people who did not state their religion),53
E09000002,Barking and Dagenham,E01000053,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
E09000002,Barking and Dagenham,E01000054,One-person household,124
E09000002,Barking and Dagenham,E01000054,Multi-person household: No people stated their religion,9
E09000002,Barking and Dagenham,E01000054,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),330
E09000002,Barking and Dagenham,E01000054,Multi-person household: No religion (household may include people who did not state their religion),98
E09000002,Barking and Dagenham,E01000054,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
E09000002,Barking and Dagenham,E01000054,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
E09000002,Barking and Dagenham,E01000055,One-person household,90
E09000002,Barking and Dagenham,E01000055,Multi-person household: No people stated their religion,18
E09000002,Barking and Dagenham,E01000055,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),296
E09000002,Barking and Dagenham,E01000055,Multi-person household: No religion (household may include people who did not state their religion),93
E09000002,Barking and Dagenham,E01000055,Multi-person household: Same religion and no religion (household may include people who did not state their religion),67
E09000002,Barking and Dagenham,E01000055,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
E09000002,Barking and Dagenham,E01000056,One-person household,113
E09000002,Barking and Dagenham,E01000056,Multi-person household: No people stated their religion,10
E09000002,Barking and Dagenham,E01000056,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),262
E09000002,Barking and Dagenham,E01000056,Multi-person household: No religion (household may include people who did not state their religion),109
E09000002,Barking and Dagenham,E01000056,Multi-person household: Same religion and no religion (household may include people who did not state their religion),60
E09000002,Barking and Dagenham,E01000056,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
E09000002,Barking and Dagenham,E01000057,One-person household,95
E09000002,Barking and Dagenham,E01000057,Multi-person household: No people stated their religion,16
E09000002,Barking and Dagenham,E01000057,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),277
E09000002,Barking and Dagenham,E01000057,Multi-person household: No religion (household may include people who did not state their religion),78
E09000002,Barking and Dagenham,E01000057,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
E09000002,Barking and Dagenham,E01000057,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),14
E09000002,Barking and Dagenham,E01000058,One-person household,122
E09000002,Barking and Dagenham,E01000058,Multi-person household: No people stated their religion,18
E09000002,Barking and Dagenham,E01000058,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),390
E09000002,Barking and Dagenham,E01000058,Multi-person household: No religion (household may include people who did not state their religion),92
E09000002,Barking and Dagenham,E01000058,Multi-person household: Same religion and no religion (household may include people who did not state their religion),64
