lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000012,Hackney,E05009369,Clissold,Main language is English (English or Welsh in Wales),10275
E09000012,Hackney,E05009369,Clissold,Main language is not English (English or Welsh in Wales): Can speak English very well,908
E09000012,Hackney,E05009369,Clissold,Main language is not English (English or Welsh in Wales): Can speak English well,504
E09000012,Hackney,E05009369,Clissold,Main language is not English (English or Welsh in Wales): Cannot speak English well,363
E09000012,Hackney,E05009369,Clissold,Main language is not English (English or Welsh in Wales): Cannot speak English,67
E09000012,Hackney,E05009370,Dalston,Main language is English (English or Welsh in Wales),7165
E09000012,Hackney,E05009370,Dalston,Main language is not English (English or Welsh in Wales): Can speak English very well,949
E09000012,Hackney,E05009370,Dalston,Main language is not English (English or Welsh in Wales): Can speak English well,375
E09000012,Hackney,E05009370,Dalston,Main language is not English (English or Welsh in Wales): Cannot speak English well,225
E09000012,Hackney,E05009370,Dalston,Main language is not English (English or Welsh in Wales): Cannot speak English,41
E09000012,Hackney,E05009371,De Beauvoir,Main language is English (English or Welsh in Wales),7172
E09000012,Hackney,E05009371,De Beauvoir,Main language is not English (English or Welsh in Wales): Can speak English very well,866
E09000012,Hackney,E05009371,De Beauvoir,Main language is not English (English or Welsh in Wales): Can speak English well,411
E09000012,Hackney,E05009371,De Beauvoir,Main language is not English (English or Welsh in Wales): Cannot speak English well,220
E09000012,Hackney,E05009371,De Beauvoir,Main language is not English (English or Welsh in Wales): Cannot speak English,39
E09000012,Hackney,E05009372,Hackney Central,Main language is English (English or Welsh in Wales),10213
E09000012,Hackney,E05009372,Hackney Central,Main language is not English (English or Welsh in Wales): Can speak English very well,1177
E09000012,Hackney,E05009372,Hackney Central,Main language is not English (English or Welsh in Wales): Can speak English well,620
E09000012,Hackney,E05009372,Hackney Central,Main language is not English (English or Welsh in Wales): Cannot speak English well,460
E09000012,Hackney,E05009372,Hackney Central,Main language is not English (English or Welsh in Wales): Cannot speak English,81
E09000012,Hackney,E05009373,Hackney Downs,Main language is English (English or Welsh in Wales),10172
E09000012,Hackney,E05009373,Hackney Downs,Main language is not English (English or Welsh in Wales): Can speak English very well,1036
E09000012,Hackney,E05009373,Hackney Downs,Main language is not English (English or Welsh in Wales): Can speak English well,712
E09000012,Hackney,E05009373,Hackney Downs,Main language is not English (English or Welsh in Wales): Cannot speak English well,586
E09000012,Hackney,E05009373,Hackney Downs,Main language is not English (English or Welsh in Wales): Cannot speak English,109
E09000012,Hackney,E05009374,Hackney Wick,Main language is English (English or Welsh in Wales),10215
E09000012,Hackney,E05009374,Hackney Wick,Main language is not English (English or Welsh in Wales): Can speak English very well,774
E09000012,Hackney,E05009374,Hackney Wick,Main language is not English (English or Welsh in Wales): Can speak English well,564
E09000012,Hackney,E05009374,Hackney Wick,Main language is not English (English or Welsh in Wales): Cannot speak English well,380
E09000012,Hackney,E05009374,Hackney Wick,Main language is not English (English or Welsh in Wales): Cannot speak English,71
E09000012,Hackney,E05009375,Haggerston,Main language is English (English or Welsh in Wales),11037
E09000012,Hackney,E05009375,Haggerston,Main language is not English (English or Welsh in Wales): Can speak English very well,1557
E09000012,Hackney,E05009375,Haggerston,Main language is not English (English or Welsh in Wales): Can speak English well,769
E09000012,Hackney,E05009375,Haggerston,Main language is not English (English or Welsh in Wales): Cannot speak English well,552
E09000012,Hackney,E05009375,Haggerston,Main language is not English (English or Welsh in Wales): Cannot speak English,112
E09000012,Hackney,E05009376,Homerton,Main language is English (English or Welsh in Wales),10131
E09000012,Hackney,E05009376,Homerton,Main language is not English (English or Welsh in Wales): Can speak English very well,1097
E09000012,Hackney,E05009376,Homerton,Main language is not English (English or Welsh in Wales): Can speak English well,805
E09000012,Hackney,E05009376,Homerton,Main language is not English (English or Welsh in Wales): Cannot speak English well,563
E09000012,Hackney,E05009376,Homerton,Main language is not English (English or Welsh in Wales): Cannot speak English,105
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Main language is English (English or Welsh in Wales),8989
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Main language is not English (English or Welsh in Wales): Can speak English very well,1614
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Main language is not English (English or Welsh in Wales): Can speak English well,683
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Main language is not English (English or Welsh in Wales): Cannot speak English well,408
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Main language is not English (English or Welsh in Wales): Cannot speak English,69
E09000012,Hackney,E05009378,Hoxton West,Main language is English (English or Welsh in Wales),9956
E09000012,Hackney,E05009378,Hoxton West,Main language is not English (English or Welsh in Wales): Can speak English very well,2041
E09000012,Hackney,E05009378,Hoxton West,Main language is not English (English or Welsh in Wales): Can speak English well,878
E09000012,Hackney,E05009378,Hoxton West,Main language is not English (English or Welsh in Wales): Cannot speak English well,465
E09000012,Hackney,E05009378,Hoxton West,Main language is not English (English or Welsh in Wales): Cannot speak English,50
E09000012,Hackney,E05009379,King's Park,Main language is English (English or Welsh in Wales),10557
E09000012,Hackney,E05009379,King's Park,Main language is not English (English or Welsh in Wales): Can speak English very well,941
E09000012,Hackney,E05009379,King's Park,Main language is not English (English or Welsh in Wales): Can speak English well,673
E09000012,Hackney,E05009379,King's Park,Main language is not English (English or Welsh in Wales): Cannot speak English well,481
E09000012,Hackney,E05009379,King's Park,Main language is not English (English or Welsh in Wales): Cannot speak English,110
E09000012,Hackney,E05009380,Lea Bridge,Main language is English (English or Welsh in Wales),11272
E09000012,Hackney,E05009380,Lea Bridge,Main language is not English (English or Welsh in Wales): Can speak English very well,1230
E09000012,Hackney,E05009380,Lea Bridge,Main language is not English (English or Welsh in Wales): Can speak English well,779
E09000012,Hackney,E05009380,Lea Bridge,Main language is not English (English or Welsh in Wales): Cannot speak English well,475
E09000012,Hackney,E05009380,Lea Bridge,Main language is not English (English or Welsh in Wales): Cannot speak English,93
E09000012,Hackney,E05009381,London Fields,Main language is English (English or Welsh in Wales),9926
E09000012,Hackney,E05009381,London Fields,Main language is not English (English or Welsh in Wales): Can speak English very well,986
E09000012,Hackney,E05009381,London Fields,Main language is not English (English or Welsh in Wales): Can speak English well,526
E09000012,Hackney,E05009381,London Fields,Main language is not English (English or Welsh in Wales): Cannot speak English well,439
E09000012,Hackney,E05009381,London Fields,Main language is not English (English or Welsh in Wales): Cannot speak English,86
E09000012,Hackney,E05009382,Shacklewell,Main language is English (English or Welsh in Wales),6770
E09000012,Hackney,E05009382,Shacklewell,Main language is not English (English or Welsh in Wales): Can speak English very well,750
E09000012,Hackney,E05009382,Shacklewell,Main language is not English (English or Welsh in Wales): Can speak English well,550
E09000012,Hackney,E05009382,Shacklewell,Main language is not English (English or Welsh in Wales): Cannot speak English well,349
E09000012,Hackney,E05009382,Shacklewell,Main language is not English (English or Welsh in Wales): Cannot speak English,74
E09000012,Hackney,E05009383,Springfield,Main language is English (English or Welsh in Wales),10990
E09000012,Hackney,E05009383,Springfield,Main language is not English (English or Welsh in Wales): Can speak English very well,1039
E09000012,Hackney,E05009383,Springfield,Main language is not English (English or Welsh in Wales): Can speak English well,1274
E09000012,Hackney,E05009383,Springfield,Main language is not English (English or Welsh in Wales): Cannot speak English well,851
E09000012,Hackney,E05009383,Springfield,Main language is not English (English or Welsh in Wales): Cannot speak English,165
E09000012,Hackney,E05009384,Stamford Hill West,Main language is English (English or Welsh in Wales),7463
E09000012,Hackney,E05009384,Stamford Hill West,Main language is not English (English or Welsh in Wales): Can speak English very well,638
E09000012,Hackney,E05009384,Stamford Hill West,Main language is not English (English or Welsh in Wales): Can speak English well,836
E09000012,Hackney,E05009384,Stamford Hill West,Main language is not English (English or Welsh in Wales): Cannot speak English well,526
E09000012,Hackney,E05009384,Stamford Hill West,Main language is not English (English or Welsh in Wales): Cannot speak English,99
E09000012,Hackney,E05009385,Stoke Newington,Main language is English (English or Welsh in Wales),11012
E09000012,Hackney,E05009385,Stoke Newington,Main language is not English (English or Welsh in Wales): Can speak English very well,1003
E09000012,Hackney,E05009385,Stoke Newington,Main language is not English (English or Welsh in Wales): Can speak English well,600
E09000012,Hackney,E05009385,Stoke Newington,Main language is not English (English or Welsh in Wales): Cannot speak English well,441
E09000012,Hackney,E05009385,Stoke Newington,Main language is not English (English or Welsh in Wales): Cannot speak English,76
E09000012,Hackney,E05009386,Victoria,Main language is English (English or Welsh in Wales),10005
E09000012,Hackney,E05009386,Victoria,Main language is not English (English or Welsh in Wales): Can speak English very well,1003
E09000012,Hackney,E05009386,Victoria,Main language is not English (English or Welsh in Wales): Can speak English well,449
E09000012,Hackney,E05009386,Victoria,Main language is not English (English or Welsh in Wales): Cannot speak English well,343
E09000012,Hackney,E05009386,Victoria,Main language is not English (English or Welsh in Wales): Cannot speak English,69
E09000012,Hackney,E05009387,Woodberry Down,Main language is English (English or Welsh in Wales),8673
E09000012,Hackney,E05009387,Woodberry Down,Main language is not English (English or Welsh in Wales): Can speak English very well,1291
E09000012,Hackney,E05009387,Woodberry Down,Main language is not English (English or Welsh in Wales): Can speak English well,1017
E09000012,Hackney,E05009387,Woodberry Down,Main language is not English (English or Welsh in Wales): Cannot speak English well,626
E09000012,Hackney,E05009387,Woodberry Down,Main language is not English (English or Welsh in Wales): Cannot speak English,131
E09000020,Kensington and Chelsea,E05009388,Abingdon,Main language is English (English or Welsh in Wales),5821
E09000020,Kensington and Chelsea,E05009388,Abingdon,Main language is not English (English or Welsh in Wales): Can speak English very well,1393
E09000020,Kensington and Chelsea,E05009388,Abingdon,Main language is not English (English or Welsh in Wales): Can speak English well,570
E09000020,Kensington and Chelsea,E05009388,Abingdon,Main language is not English (English or Welsh in Wales): Cannot speak English well,167
E09000020,Kensington and Chelsea,E05009388,Abingdon,Main language is not English (English or Welsh in Wales): Cannot speak English,10
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Main language is English (English or Welsh in Wales),5903
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Main language is not English (English or Welsh in Wales): Can speak English very well,1371
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Main language is not English (English or Welsh in Wales): Can speak English well,475
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Main language is not English (English or Welsh in Wales): Cannot speak English well,121
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Main language is not English (English or Welsh in Wales): Cannot speak English,7
E09000020,Kensington and Chelsea,E05009390,Campden,Main language is English (English or Welsh in Wales),6403
E09000020,Kensington and Chelsea,E05009390,Campden,Main language is not English (English or Welsh in Wales): Can speak English very well,1276
E09000020,Kensington and Chelsea,E05009390,Campden,Main language is not English (English or Welsh in Wales): Can speak English well,415
E09000020,Kensington and Chelsea,E05009390,Campden,Main language is not English (English or Welsh in Wales): Cannot speak English well,109
E09000020,Kensington and Chelsea,E05009390,Campden,Main language is not English (English or Welsh in Wales): Cannot speak English,25
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Main language is English (English or Welsh in Wales),5809
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Main language is not English (English or Welsh in Wales): Can speak English very well,777
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Main language is not English (English or Welsh in Wales): Can speak English well,480
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Main language is not English (English or Welsh in Wales): Cannot speak English well,195
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Main language is not English (English or Welsh in Wales): Cannot speak English,23
E09000020,Kensington and Chelsea,E05009392,Colville,Main language is English (English or Welsh in Wales),6784
E09000020,Kensington and Chelsea,E05009392,Colville,Main language is not English (English or Welsh in Wales): Can speak English very well,904
E09000020,Kensington and Chelsea,E05009392,Colville,Main language is not English (English or Welsh in Wales): Can speak English well,453
E09000020,Kensington and Chelsea,E05009392,Colville,Main language is not English (English or Welsh in Wales): Cannot speak English well,188
E09000020,Kensington and Chelsea,E05009392,Colville,Main language is not English (English or Welsh in Wales): Cannot speak English,37
E09000020,Kensington and Chelsea,E05009393,Courtfield,Main language is English (English or Welsh in Wales),5715
E09000020,Kensington and Chelsea,E05009393,Courtfield,Main language is not English (English or Welsh in Wales): Can speak English very well,1721
E09000020,Kensington and Chelsea,E05009393,Courtfield,Main language is not English (English or Welsh in Wales): Can speak English well,443
E09000020,Kensington and Chelsea,E05009393,Courtfield,Main language is not English (English or Welsh in Wales): Cannot speak English well,111
E09000020,Kensington and Chelsea,E05009393,Courtfield,Main language is not English (English or Welsh in Wales): Cannot speak English,30
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Main language is English (English or Welsh in Wales),5460
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Main language is not English (English or Welsh in Wales): Can speak English very well,608
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Main language is not English (English or Welsh in Wales): Can speak English well,499
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Main language is not English (English or Welsh in Wales): Cannot speak English well,174
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Main language is not English (English or Welsh in Wales): Cannot speak English,27
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Main language is English (English or Welsh in Wales),5900
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Main language is not English (English or Welsh in Wales): Can speak English very well,1836
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Main language is not English (English or Welsh in Wales): Can speak English well,682
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Main language is not English (English or Welsh in Wales): Cannot speak English well,232
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Main language is not English (English or Welsh in Wales): Cannot speak English,26
E09000020,Kensington and Chelsea,E05009396,Golborne,Main language is English (English or Welsh in Wales),6712
E09000020,Kensington and Chelsea,E05009396,Golborne,Main language is not English (English or Welsh in Wales): Can speak English very well,897
E09000020,Kensington and Chelsea,E05009396,Golborne,Main language is not English (English or Welsh in Wales): Can speak English well,728
E09000020,Kensington and Chelsea,E05009396,Golborne,Main language is not English (English or Welsh in Wales): Cannot speak English well,294
E09000020,Kensington and Chelsea,E05009396,Golborne,Main language is not English (English or Welsh in Wales): Cannot speak English,51
E09000020,Kensington and Chelsea,E05009397,Holland,Main language is English (English or Welsh in Wales),6556
E09000020,Kensington and Chelsea,E05009397,Holland,Main language is not English (English or Welsh in Wales): Can speak English very well,1456
E09000020,Kensington and Chelsea,E05009397,Holland,Main language is not English (English or Welsh in Wales): Can speak English well,697
E09000020,Kensington and Chelsea,E05009397,Holland,Main language is not English (English or Welsh in Wales): Cannot speak English well,247
E09000020,Kensington and Chelsea,E05009397,Holland,Main language is not English (English or Welsh in Wales): Cannot speak English,40
E09000020,Kensington and Chelsea,E05009398,Norland,Main language is English (English or Welsh in Wales),4422
E09000020,Kensington and Chelsea,E05009398,Norland,Main language is not English (English or Welsh in Wales): Can speak English very well,643
E09000020,Kensington and Chelsea,E05009398,Norland,Main language is not English (English or Welsh in Wales): Can speak English well,198
E09000020,Kensington and Chelsea,E05009398,Norland,Main language is not English (English or Welsh in Wales): Cannot speak English well,52
E09000020,Kensington and Chelsea,E05009398,Norland,Main language is not English (English or Welsh in Wales): Cannot speak English,4
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Main language is English (English or Welsh in Wales),7225
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Main language is not English (English or Welsh in Wales): Can speak English very well,797
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Main language is not English (English or Welsh in Wales): Can speak English well,697
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Main language is not English (English or Welsh in Wales): Cannot speak English well,363
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Main language is not English (English or Welsh in Wales): Cannot speak English,41
E09000020,Kensington and Chelsea,E05009400,Pembridge,Main language is English (English or Welsh in Wales),3988
E09000020,Kensington and Chelsea,E05009400,Pembridge,Main language is not English (English or Welsh in Wales): Can speak English very well,849
E09000020,Kensington and Chelsea,E05009400,Pembridge,Main language is not English (English or Welsh in Wales): Can speak English well,296
E09000020,Kensington and Chelsea,E05009400,Pembridge,Main language is not English (English or Welsh in Wales): Cannot speak English well,86
E09000020,Kensington and Chelsea,E05009400,Pembridge,Main language is not English (English or Welsh in Wales): Cannot speak English,8
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Main language is English (English or Welsh in Wales),5182
