lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009321,Bromley North,"All adults in household have English in England, or English or Welsh in Wales as a main language",2886
E09000030,Tower Hamlets,E05009321,Bromley North,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",762
E09000030,Tower Hamlets,E05009321,Bromley North,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",210
E09000030,Tower Hamlets,E05009321,Bromley North,"No people in household have English in England, or English or Welsh in Wales as a main language",579
E09000030,Tower Hamlets,E05009322,Bromley South,"All adults in household have English in England, or English or Welsh in Wales as a main language",3098
E09000030,Tower Hamlets,E05009322,Bromley South,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1112
E09000030,Tower Hamlets,E05009322,Bromley South,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",218
E09000030,Tower Hamlets,E05009322,Bromley South,"No people in household have English in England, or English or Welsh in Wales as a main language",725
E09000030,Tower Hamlets,E05009323,Canary Wharf,"All adults in household have English in England, or English or Welsh in Wales as a main language",5032
E09000030,Tower Hamlets,E05009323,Canary Wharf,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1167
E09000030,Tower Hamlets,E05009323,Canary Wharf,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",190
E09000030,Tower Hamlets,E05009323,Canary Wharf,"No people in household have English in England, or English or Welsh in Wales as a main language",2128
E09000030,Tower Hamlets,E05009324,Island Gardens,"All adults in household have English in England, or English or Welsh in Wales as a main language",3764
E09000030,Tower Hamlets,E05009324,Island Gardens,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",960
E09000030,Tower Hamlets,E05009324,Island Gardens,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",195
E09000030,Tower Hamlets,E05009324,Island Gardens,"No people in household have English in England, or English or Welsh in Wales as a main language",1043
E09000030,Tower Hamlets,E05009325,Lansbury,"All adults in household have English in England, or English or Welsh in Wales as a main language",4454
E09000030,Tower Hamlets,E05009325,Lansbury,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1594
E09000030,Tower Hamlets,E05009325,Lansbury,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",345
E09000030,Tower Hamlets,E05009325,Lansbury,"No people in household have English in England, or English or Welsh in Wales as a main language",1150
E09000030,Tower Hamlets,E05009326,Limehouse,"All adults in household have English in England, or English or Welsh in Wales as a main language",1997
E09000030,Tower Hamlets,E05009326,Limehouse,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",507
E09000030,Tower Hamlets,E05009326,Limehouse,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",59
E09000030,Tower Hamlets,E05009326,Limehouse,"No people in household have English in England, or English or Welsh in Wales as a main language",435
E09000030,Tower Hamlets,E05009327,Mile End,"All adults in household have English in England, or English or Welsh in Wales as a main language",4726
E09000030,Tower Hamlets,E05009327,Mile End,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1666
E09000030,Tower Hamlets,E05009327,Mile End,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",345
E09000030,Tower Hamlets,E05009327,Mile End,"No people in household have English in England, or English or Welsh in Wales as a main language",1124
E09000030,Tower Hamlets,E05009328,Poplar,"All adults in household have English in England, or English or Welsh in Wales as a main language",1591
E09000030,Tower Hamlets,E05009328,Poplar,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",586
E09000030,Tower Hamlets,E05009328,Poplar,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",145
E09000030,Tower Hamlets,E05009328,Poplar,"No people in household have English in England, or English or Welsh in Wales as a main language",501
E09000030,Tower Hamlets,E05009329,St Dunstan's,"All adults in household have English in England, or English or Welsh in Wales as a main language",2637
E09000030,Tower Hamlets,E05009329,St Dunstan's,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1162
E09000030,Tower Hamlets,E05009329,St Dunstan's,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",148
E09000030,Tower Hamlets,E05009329,St Dunstan's,"No people in household have English in England, or English or Welsh in Wales as a main language",682
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,"All adults in household have English in England, or English or Welsh in Wales as a main language",4218
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",719
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",90
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,"No people in household have English in England, or English or Welsh in Wales as a main language",784
E09000030,Tower Hamlets,E05009331,St Peter's,"All adults in household have English in England, or English or Welsh in Wales as a main language",4915
E09000030,Tower Hamlets,E05009331,St Peter's,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1424
E09000030,Tower Hamlets,E05009331,St Peter's,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",224
E09000030,Tower Hamlets,E05009331,St Peter's,"No people in household have English in England, or English or Welsh in Wales as a main language",944
E09000030,Tower Hamlets,E05009332,Shadwell,"All adults in household have English in England, or English or Welsh in Wales as a main language",2356
E09000030,Tower Hamlets,E05009332,Shadwell,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1038
E09000030,Tower Hamlets,E05009332,Shadwell,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",239
E09000030,Tower Hamlets,E05009332,Shadwell,"No people in household have English in England, or English or Welsh in Wales as a main language",766
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,"All adults in household have English in England, or English or Welsh in Wales as a main language",2867
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1061
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",131
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,"No people in household have English in England, or English or Welsh in Wales as a main language",954
E09000030,Tower Hamlets,E05009334,Stepney Green,"All adults in household have English in England, or English or Welsh in Wales as a main language",2498
E09000030,Tower Hamlets,E05009334,Stepney Green,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",990
E09000030,Tower Hamlets,E05009334,Stepney Green,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",209
E09000030,Tower Hamlets,E05009334,Stepney Green,"No people in household have English in England, or English or Welsh in Wales as a main language",657
E09000030,Tower Hamlets,E05009335,Weavers,"All adults in household have English in England, or English or Welsh in Wales as a main language",3615
E09000030,Tower Hamlets,E05009335,Weavers,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",972
E09000030,Tower Hamlets,E05009335,Weavers,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",144
E09000030,Tower Hamlets,E05009335,Weavers,"No people in household have English in England, or English or Welsh in Wales as a main language",701
E09000030,Tower Hamlets,E05009336,Whitechapel,"All adults in household have English in England, or English or Welsh in Wales as a main language",4101
E09000030,Tower Hamlets,E05009336,Whitechapel,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1367
E09000030,Tower Hamlets,E05009336,Whitechapel,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",229
E09000030,Tower Hamlets,E05009336,Whitechapel,"No people in household have English in England, or English or Welsh in Wales as a main language",1669
E09000012,Hackney,E05009367,Brownswood,"All adults in household have English in England, or English or Welsh in Wales as a main language",3000
E09000012,Hackney,E05009367,Brownswood,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",460
E09000012,Hackney,E05009367,Brownswood,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",94
E09000012,Hackney,E05009367,Brownswood,"No people in household have English in England, or English or Welsh in Wales as a main language",541
E09000012,Hackney,E05009368,Cazenove,"All adults in household have English in England, or English or Welsh in Wales as a main language",3480
E09000012,Hackney,E05009368,Cazenove,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",867
E09000012,Hackney,E05009368,Cazenove,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",122
E09000012,Hackney,E05009368,Cazenove,"No people in household have English in England, or English or Welsh in Wales as a main language",686
E09000012,Hackney,E05009369,Clissold,"All adults in household have English in England, or English or Welsh in Wales as a main language",4250
E09000012,Hackney,E05009369,Clissold,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",596
E09000012,Hackney,E05009369,Clissold,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",122
E09000012,Hackney,E05009369,Clissold,"No people in household have English in England, or English or Welsh in Wales as a main language",464
E09000012,Hackney,E05009370,Dalston,"All adults in household have English in England, or English or Welsh in Wales as a main language",3011
E09000012,Hackney,E05009370,Dalston,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",502
E09000012,Hackney,E05009370,Dalston,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",52
E09000012,Hackney,E05009370,Dalston,"No people in household have English in England, or English or Welsh in Wales as a main language",497
E09000012,Hackney,E05009371,De Beauvoir,"All adults in household have English in England, or English or Welsh in Wales as a main language",3010
E09000012,Hackney,E05009371,De Beauvoir,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",482
E09000012,Hackney,E05009371,De Beauvoir,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",110
E09000012,Hackney,E05009371,De Beauvoir,"No people in household have English in England, or English or Welsh in Wales as a main language",396
E09000012,Hackney,E05009372,Hackney Central,"All adults in household have English in England, or English or Welsh in Wales as a main language",4329
E09000012,Hackney,E05009372,Hackney Central,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",655
E09000012,Hackney,E05009372,Hackney Central,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",145
E09000012,Hackney,E05009372,Hackney Central,"No people in household have English in England, or English or Welsh in Wales as a main language",630
E09000012,Hackney,E05009373,Hackney Downs,"All adults in household have English in England, or English or Welsh in Wales as a main language",3939
E09000012,Hackney,E05009373,Hackney Downs,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",726
E09000012,Hackney,E05009373,Hackney Downs,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",118
E09000012,Hackney,E05009373,Hackney Downs,"No people in household have English in England, or English or Welsh in Wales as a main language",589
E09000012,Hackney,E05009374,Hackney Wick,"All adults in household have English in England, or English or Welsh in Wales as a main language",3869
E09000012,Hackney,E05009374,Hackney Wick,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",610
E09000012,Hackney,E05009374,Hackney Wick,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",127
E09000012,Hackney,E05009374,Hackney Wick,"No people in household have English in England, or English or Welsh in Wales as a main language",355
E09000012,Hackney,E05009375,Haggerston,"All adults in household have English in England, or English or Welsh in Wales as a main language",4477
E09000012,Hackney,E05009375,Haggerston,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",862
E09000012,Hackney,E05009375,Haggerston,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",151
E09000012,Hackney,E05009375,Haggerston,"No people in household have English in England, or English or Welsh in Wales as a main language",758
E09000012,Hackney,E05009376,Homerton,"All adults in household have English in England, or English or Welsh in Wales as a main language",3753
E09000012,Hackney,E05009376,Homerton,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",641
E09000012,Hackney,E05009376,Homerton,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",193
E09000012,Hackney,E05009376,Homerton,"No people in household have English in England, or English or Welsh in Wales as a main language",643
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"All adults in household have English in England, or English or Welsh in Wales as a main language",3885
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",734
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",123
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"No people in household have English in England, or English or Welsh in Wales as a main language",796
E09000012,Hackney,E05009378,Hoxton West,"All adults in household have English in England, or English or Welsh in Wales as a main language",4347
E09000012,Hackney,E05009378,Hoxton West,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",848
E09000012,Hackney,E05009378,Hoxton West,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",156
E09000012,Hackney,E05009378,Hoxton West,"No people in household have English in England, or English or Welsh in Wales as a main language",971
E09000012,Hackney,E05009379,King's Park,"All adults in household have English in England, or English or Welsh in Wales as a main language",3796
E09000012,Hackney,E05009379,King's Park,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",631
E09000012,Hackney,E05009379,King's Park,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",146
E09000012,Hackney,E05009379,King's Park,"No people in household have English in England, or English or Welsh in Wales as a main language",475
E09000012,Hackney,E05009380,Lea Bridge,"All adults in household have English in England, or English or Welsh in Wales as a main language",3999
E09000012,Hackney,E05009380,Lea Bridge,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",773
E09000012,Hackney,E05009380,Lea Bridge,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",136
E09000012,Hackney,E05009380,Lea Bridge,"No people in household have English in England, or English or Welsh in Wales as a main language",578
E09000012,Hackney,E05009381,London Fields,"All adults in household have English in England, or English or Welsh in Wales as a main language",4080
E09000012,Hackney,E05009381,London Fields,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",639
E09000012,Hackney,E05009381,London Fields,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",97
E09000012,Hackney,E05009381,London Fields,"No people in household have English in England, or English or Welsh in Wales as a main language",583
E09000012,Hackney,E05009382,Shacklewell,"All adults in household have English in England, or English or Welsh in Wales as a main language",2600
E09000012,Hackney,E05009382,Shacklewell,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",527
E09000012,Hackney,E05009382,Shacklewell,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",108
E09000012,Hackney,E05009382,Shacklewell,"No people in household have English in England, or English or Welsh in Wales as a main language",407
E09000012,Hackney,E05009383,Springfield,"All adults in household have English in England, or English or Welsh in Wales as a main language",3598
E09000012,Hackney,E05009383,Springfield,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",756
E09000012,Hackney,E05009383,Springfield,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",138
E09000012,Hackney,E05009383,Springfield,"No people in household have English in England, or English or Welsh in Wales as a main language",729
E09000012,Hackney,E05009384,Stamford Hill West,"All adults in household have English in England, or English or Welsh in Wales as a main language",2318
E09000012,Hackney,E05009384,Stamford Hill West,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",479
E09000012,Hackney,E05009384,Stamford Hill West,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",92
E09000012,Hackney,E05009384,Stamford Hill West,"No people in household have English in England, or English or Welsh in Wales as a main language",374
E09000012,Hackney,E05009385,Stoke Newington,"All adults in household have English in England, or English or Welsh in Wales as a main language",4314
E09000012,Hackney,E05009385,Stoke Newington,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",694
E09000012,Hackney,E05009385,Stoke Newington,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",76
E09000012,Hackney,E05009385,Stoke Newington,"No people in household have English in England, or English or Welsh in Wales as a main language",574
E09000012,Hackney,E05009386,Victoria,"All adults in household have English in England, or English or Welsh in Wales as a main language",4068
E09000012,Hackney,E05009386,Victoria,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",610
E09000012,Hackney,E05009386,Victoria,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",113
E09000012,Hackney,E05009386,Victoria,"No people in household have English in England, or English or Welsh in Wales as a main language",434
E09000012,Hackney,E05009387,Woodberry Down,"All adults in household have English in England, or English or Welsh in Wales as a main language",3263
E09000012,Hackney,E05009387,Woodberry Down,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",652
E09000012,Hackney,E05009387,Woodberry Down,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",187
E09000012,Hackney,E05009387,Woodberry Down,"No people in household have English in England, or English or Welsh in Wales as a main language",893
E09000020,Kensington and Chelsea,E05009388,Abingdon,"All adults in household have English in England, or English or Welsh in Wales as a main language",2588
E09000020,Kensington and Chelsea,E05009388,Abingdon,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",452
E09000020,Kensington and Chelsea,E05009388,Abingdon,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",59
E09000020,Kensington and Chelsea,E05009388,Abingdon,"No people in household have English in England, or English or Welsh in Wales as a main language",791
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,"All adults in household have English in England, or English or Welsh in Wales as a main language",2883
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",370
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",73
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,"No people in household have English in England, or English or Welsh in Wales as a main language",834
E09000020,Kensington and Chelsea,E05009390,Campden,"All adults in household have English in England, or English or Welsh in Wales as a main language",2739
E09000020,Kensington and Chelsea,E05009390,Campden,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",400
E09000020,Kensington and Chelsea,E05009390,Campden,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",104
E09000020,Kensington and Chelsea,E05009390,Campden,"No people in household have English in England, or English or Welsh in Wales as a main language",583
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,"All adults in household have English in England, or English or Welsh in Wales as a main language",2700
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",436
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",92
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,"No people in household have English in England, or English or Welsh in Wales as a main language",455
E09000020,Kensington and Chelsea,E05009392,Colville,"All adults in household have English in England, or English or Welsh in Wales as a main language",3301
E09000020,Kensington and Chelsea,E05009392,Colville,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",405
E09000020,Kensington and Chelsea,E05009392,Colville,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",83
E09000020,Kensington and Chelsea,E05009392,Colville,"No people in household have English in England, or English or Welsh in Wales as a main language",549
E09000020,Kensington and Chelsea,E05009393,Courtfield,"All adults in household have English in England, or English or Welsh in Wales as a main language",2765
E09000020,Kensington and Chelsea,E05009393,Courtfield,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",416
E09000020,Kensington and Chelsea,E05009393,Courtfield,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",83
E09000020,Kensington and Chelsea,E05009393,Courtfield,"No people in household have English in England, or English or Welsh in Wales as a main language",866
E09000020,Kensington and Chelsea,E05009394,Dalgarno,"All adults in household have English in England, or English or Welsh in Wales as a main language",1954
E09000020,Kensington and Chelsea,E05009394,Dalgarno,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",381
E09000020,Kensington and Chelsea,E05009394,Dalgarno,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",87
E09000020,Kensington and Chelsea,E05009394,Dalgarno,"No people in household have English in England, or English or Welsh in Wales as a main language",295
E09000020,Kensington and Chelsea,E05009395,Earl's Court,"All adults in household have English in England, or English or Welsh in Wales as a main language",2982
E09000020,Kensington and Chelsea,E05009395,Earl's Court,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",495
E09000020,Kensington and Chelsea,E05009395,Earl's Court,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",75
E09000020,Kensington and Chelsea,E05009395,Earl's Court,"No people in household have English in England, or English or Welsh in Wales as a main language",1116
E09000020,Kensington and Chelsea,E05009396,Golborne,"All adults in household have English in England, or English or Welsh in Wales as a main language",2665
E09000020,Kensington and Chelsea,E05009396,Golborne,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",556
E09000020,Kensington and Chelsea,E05009396,Golborne,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",97
E09000020,Kensington and Chelsea,E05009396,Golborne,"No people in household have English in England, or English or Welsh in Wales as a main language",518
E09000020,Kensington and Chelsea,E05009397,Holland,"All adults in household have English in England, or English or Welsh in Wales as a main language",2553
E09000020,Kensington and Chelsea,E05009397,Holland,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",580
E09000020,Kensington and Chelsea,E05009397,Holland,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",96
E09000020,Kensington and Chelsea,E05009397,Holland,"No people in household have English in England, or English or Welsh in Wales as a main language",694
E09000020,Kensington and Chelsea,E05009398,Norland,"All adults in household have English in England, or English or Welsh in Wales as a main language",2014
E09000020,Kensington and Chelsea,E05009398,Norland,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",224
E09000020,Kensington and Chelsea,E05009398,Norland,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
E09000020,Kensington and Chelsea,E05009398,Norland,"No people in household have English in England, or English or Welsh in Wales as a main language",318
E09000020,Kensington and Chelsea,E05009399,Notting Dale,"All adults in household have English in England, or English or Welsh in Wales as a main language",2586
E09000020,Kensington and Chelsea,E05009399,Notting Dale,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",595
E09000020,Kensington and Chelsea,E05009399,Notting Dale,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",102
E09000020,Kensington and Chelsea,E05009399,Notting Dale,"No people in household have English in England, or English or Welsh in Wales as a main language",466
E09000020,Kensington and Chelsea,E05009400,Pembridge,"All adults in household have English in England, or English or Welsh in Wales as a main language",1958
E09000020,Kensington and Chelsea,E05009400,Pembridge,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",203
E09000020,Kensington and Chelsea,E05009400,Pembridge,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
E09000020,Kensington and Chelsea,E05009400,Pembridge,"No people in household have English in England, or English or Welsh in Wales as a main language",463
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,"All adults in household have English in England, or English or Welsh in Wales as a main language",2307
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",412
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",75
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,"No people in household have English in England, or English or Welsh in Wales as a main language",777
E09000020,Kensington and Chelsea,E05009402,Redcliffe,"All adults in household have English in England, or English or Welsh in Wales as a main language",3009
E09000020,Kensington and Chelsea,E05009402,Redcliffe,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",533
E09000020,Kensington and Chelsea,E05009402,Redcliffe,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",88
E09000020,Kensington and Chelsea,E05009402,Redcliffe,"No people in household have English in England, or English or Welsh in Wales as a main language",759
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,"All adults in household have English in England, or English or Welsh in Wales as a main language",2862
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",392
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",61
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,"No people in household have English in England, or English or Welsh in Wales as a main language",602
E09000020,Kensington and Chelsea,E05009404,St Helen's,"All adults in household have English in England, or English or Welsh in Wales as a main language",2199
E09000020,Kensington and Chelsea,E05009404,St Helen's,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",256
E09000020,Kensington and Chelsea,E05009404,St Helen's,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",46
E09000020,Kensington and Chelsea,E05009404,St Helen's,"No people in household have English in England, or English or Welsh in Wales as a main language",302
E09000020,Kensington and Chelsea,E05009405,Stanley,"All adults in household have English in England, or English or Welsh in Wales as a main language",3007
E09000020,Kensington and Chelsea,E05009405,Stanley,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",445
