lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009328,Poplar,Multi-person household: No religion (household may include people who did not state their religion),302
E09000030,Tower Hamlets,E05009328,Poplar,Multi-person household: Same religion and no religion (household may include people who did not state their religion),253
E09000030,Tower Hamlets,E05009328,Poplar,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),63
E09000030,Tower Hamlets,E05009329,St Dunstan's,One-person household,1275
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multi-person household: No people stated their religion,87
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2150
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multi-person household: No religion (household may include people who did not state their religion),583
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multi-person household: Same religion and no religion (household may include people who did not state their religion),448
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),85
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,One-person household,2194
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multi-person household: No people stated their religion,132
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1437
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multi-person household: No religion (household may include people who did not state their religion),1150
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multi-person household: Same religion and no religion (household may include people who did not state their religion),762
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),140
E09000030,Tower Hamlets,E05009331,St Peter's,One-person household,2522
E09000030,Tower Hamlets,E05009331,St Peter's,Multi-person household: No people stated their religion,113
E09000030,Tower Hamlets,E05009331,St Peter's,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2443
E09000030,Tower Hamlets,E05009331,St Peter's,Multi-person household: No religion (household may include people who did not state their religion),1535
E09000030,Tower Hamlets,E05009331,St Peter's,Multi-person household: Same religion and no religion (household may include people who did not state their religion),771
E09000030,Tower Hamlets,E05009331,St Peter's,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),117
E09000030,Tower Hamlets,E05009332,Shadwell,One-person household,1322
E09000030,Tower Hamlets,E05009332,Shadwell,Multi-person household: No people stated their religion,84
E09000030,Tower Hamlets,E05009332,Shadwell,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2094
E09000030,Tower Hamlets,E05009332,Shadwell,Multi-person household: No religion (household may include people who did not state their religion),433
E09000030,Tower Hamlets,E05009332,Shadwell,Multi-person household: Same religion and no religion (household may include people who did not state their religion),369
E09000030,Tower Hamlets,E05009332,Shadwell,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),92
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,One-person household,1764
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multi-person household: No people stated their religion,101
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1708
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multi-person household: No religion (household may include people who did not state their religion),801
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multi-person household: Same religion and no religion (household may include people who did not state their religion),535
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),103
E09000030,Tower Hamlets,E05009334,Stepney Green,One-person household,1326
E09000030,Tower Hamlets,E05009334,Stepney Green,Multi-person household: No people stated their religion,76
E09000030,Tower Hamlets,E05009334,Stepney Green,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2016
E09000030,Tower Hamlets,E05009334,Stepney Green,Multi-person household: No religion (household may include people who did not state their religion),477
E09000030,Tower Hamlets,E05009334,Stepney Green,Multi-person household: Same religion and no religion (household may include people who did not state their religion),369
E09000030,Tower Hamlets,E05009334,Stepney Green,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),103
E09000030,Tower Hamlets,E05009335,Weavers,One-person household,1856
E09000030,Tower Hamlets,E05009335,Weavers,Multi-person household: No people stated their religion,95
E09000030,Tower Hamlets,E05009335,Weavers,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1648
E09000030,Tower Hamlets,E05009335,Weavers,Multi-person household: No religion (household may include people who did not state their religion),1104
E09000030,Tower Hamlets,E05009335,Weavers,Multi-person household: Same religion and no religion (household may include people who did not state their religion),587
E09000030,Tower Hamlets,E05009335,Weavers,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),124
E09000030,Tower Hamlets,E05009336,Whitechapel,One-person household,2514
E09000030,Tower Hamlets,E05009336,Whitechapel,Multi-person household: No people stated their religion,179
E09000030,Tower Hamlets,E05009336,Whitechapel,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2534
E09000030,Tower Hamlets,E05009336,Whitechapel,Multi-person household: No religion (household may include people who did not state their religion),1180
E09000030,Tower Hamlets,E05009336,Whitechapel,Multi-person household: Same religion and no religion (household may include people who did not state their religion),767
E09000030,Tower Hamlets,E05009336,Whitechapel,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),192
E09000012,Hackney,E05009367,Brownswood,One-person household,1413
E09000012,Hackney,E05009367,Brownswood,Multi-person household: No people stated their religion,85
E09000012,Hackney,E05009367,Brownswood,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),884
E09000012,Hackney,E05009367,Brownswood,Multi-person household: No religion (household may include people who did not state their religion),1072
E09000012,Hackney,E05009367,Brownswood,Multi-person household: Same religion and no religion (household may include people who did not state their religion),563
E09000012,Hackney,E05009367,Brownswood,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),78
E09000012,Hackney,E05009368,Cazenove,One-person household,1487
E09000012,Hackney,E05009368,Cazenove,Multi-person household: No people stated their religion,316
E09000012,Hackney,E05009368,Cazenove,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2089
E09000012,Hackney,E05009368,Cazenove,Multi-person household: No religion (household may include people who did not state their religion),825
E09000012,Hackney,E05009368,Cazenove,Multi-person household: Same religion and no religion (household may include people who did not state their religion),363
E09000012,Hackney,E05009368,Cazenove,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),79
E09000012,Hackney,E05009369,Clissold,One-person household,1752
E09000012,Hackney,E05009369,Clissold,Multi-person household: No people stated their religion,132
E09000012,Hackney,E05009369,Clissold,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1114
E09000012,Hackney,E05009369,Clissold,Multi-person household: No religion (household may include people who did not state their religion),1632
E09000012,Hackney,E05009369,Clissold,Multi-person household: Same religion and no religion (household may include people who did not state their religion),699
E09000012,Hackney,E05009369,Clissold,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),109
E09000012,Hackney,E05009370,Dalston,One-person household,1371
E09000012,Hackney,E05009370,Dalston,Multi-person household: No people stated their religion,96
E09000012,Hackney,E05009370,Dalston,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),778
E09000012,Hackney,E05009370,Dalston,Multi-person household: No religion (household may include people who did not state their religion),1162
E09000012,Hackney,E05009370,Dalston,Multi-person household: Same religion and no religion (household may include people who did not state their religion),576
E09000012,Hackney,E05009370,Dalston,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),82
E09000012,Hackney,E05009371,De Beauvoir,One-person household,1299
E09000012,Hackney,E05009371,De Beauvoir,Multi-person household: No people stated their religion,78
E09000012,Hackney,E05009371,De Beauvoir,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),993
E09000012,Hackney,E05009371,De Beauvoir,Multi-person household: No religion (household may include people who did not state their religion),1045
E09000012,Hackney,E05009371,De Beauvoir,Multi-person household: Same religion and no religion (household may include people who did not state their religion),507
E09000012,Hackney,E05009371,De Beauvoir,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),84
E09000012,Hackney,E05009372,Hackney Central,One-person household,2140
E09000012,Hackney,E05009372,Hackney Central,Multi-person household: No people stated their religion,92
E09000012,Hackney,E05009372,Hackney Central,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1488
E09000012,Hackney,E05009372,Hackney Central,Multi-person household: No religion (household may include people who did not state their religion),1300
E09000012,Hackney,E05009372,Hackney Central,Multi-person household: Same religion and no religion (household may include people who did not state their religion),643
E09000012,Hackney,E05009372,Hackney Central,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),100
E09000012,Hackney,E05009373,Hackney Downs,One-person household,1855
E09000012,Hackney,E05009373,Hackney Downs,Multi-person household: No people stated their religion,86
E09000012,Hackney,E05009373,Hackney Downs,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1441
E09000012,Hackney,E05009373,Hackney Downs,Multi-person household: No religion (household may include people who did not state their religion),1273
E09000012,Hackney,E05009373,Hackney Downs,Multi-person household: Same religion and no religion (household may include people who did not state their religion),603
E09000012,Hackney,E05009373,Hackney Downs,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),106
E09000012,Hackney,E05009374,Hackney Wick,One-person household,1560
E09000012,Hackney,E05009374,Hackney Wick,Multi-person household: No people stated their religion,85
E09000012,Hackney,E05009374,Hackney Wick,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1526
E09000012,Hackney,E05009374,Hackney Wick,Multi-person household: No religion (household may include people who did not state their religion),1109
E09000012,Hackney,E05009374,Hackney Wick,Multi-person household: Same religion and no religion (household may include people who did not state their religion),588
E09000012,Hackney,E05009374,Hackney Wick,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),107
E09000012,Hackney,E05009375,Haggerston,One-person household,2037
E09000012,Hackney,E05009375,Haggerston,Multi-person household: No people stated their religion,139
E09000012,Hackney,E05009375,Haggerston,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1673
E09000012,Hackney,E05009375,Haggerston,Multi-person household: No religion (household may include people who did not state their religion),1584
E09000012,Hackney,E05009375,Haggerston,Multi-person household: Same religion and no religion (household may include people who did not state their religion),705
E09000012,Hackney,E05009375,Haggerston,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),116
E09000012,Hackney,E05009376,Homerton,One-person household,1772
E09000012,Hackney,E05009376,Homerton,Multi-person household: No people stated their religion,94
E09000012,Hackney,E05009376,Homerton,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1621
E09000012,Hackney,E05009376,Homerton,Multi-person household: No religion (household may include people who did not state their religion),1080
E09000012,Hackney,E05009376,Homerton,Multi-person household: Same religion and no religion (household may include people who did not state their religion),517
E09000012,Hackney,E05009376,Homerton,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),144
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,One-person household,1997
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Multi-person household: No people stated their religion,117
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1302
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Multi-person household: No religion (household may include people who did not state their religion),1348
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Multi-person household: Same religion and no religion (household may include people who did not state their religion),653
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),122
E09000012,Hackney,E05009378,Hoxton West,One-person household,2447
E09000012,Hackney,E05009378,Hoxton West,Multi-person household: No people stated their religion,117
E09000012,Hackney,E05009378,Hoxton West,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1627
E09000012,Hackney,E05009378,Hoxton West,Multi-person household: No religion (household may include people who did not state their religion),1216
E09000012,Hackney,E05009378,Hoxton West,Multi-person household: Same religion and no religion (household may include people who did not state their religion),759
E09000012,Hackney,E05009378,Hoxton West,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),148
E09000012,Hackney,E05009379,King's Park,One-person household,1493
E09000012,Hackney,E05009379,King's Park,Multi-person household: No people stated their religion,98
E09000012,Hackney,E05009379,King's Park,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1739
E09000012,Hackney,E05009379,King's Park,Multi-person household: No religion (household may include people who did not state their religion),1014
E09000012,Hackney,E05009379,King's Park,Multi-person household: Same religion and no religion (household may include people who did not state their religion),568
E09000012,Hackney,E05009379,King's Park,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),126
E09000012,Hackney,E05009380,Lea Bridge,One-person household,1664
E09000012,Hackney,E05009380,Lea Bridge,Multi-person household: No people stated their religion,164
E09000012,Hackney,E05009380,Lea Bridge,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1504
E09000012,Hackney,E05009380,Lea Bridge,Multi-person household: No religion (household may include people who did not state their religion),1481
E09000012,Hackney,E05009380,Lea Bridge,Multi-person household: Same religion and no religion (household may include people who did not state their religion),594
E09000012,Hackney,E05009380,Lea Bridge,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),87
E09000012,Hackney,E05009381,London Fields,One-person household,1888
E09000012,Hackney,E05009381,London Fields,Multi-person household: No people stated their religion,98
E09000012,Hackney,E05009381,London Fields,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1266
E09000012,Hackney,E05009381,London Fields,Multi-person household: No religion (household may include people who did not state their religion),1370
E09000012,Hackney,E05009381,London Fields,Multi-person household: Same religion and no religion (household may include people who did not state their religion),681
E09000012,Hackney,E05009381,London Fields,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),118
E09000012,Hackney,E05009382,Shacklewell,One-person household,1078
E09000012,Hackney,E05009382,Shacklewell,Multi-person household: No people stated their religion,87
E09000012,Hackney,E05009382,Shacklewell,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1067
E09000012,Hackney,E05009382,Shacklewell,Multi-person household: No religion (household may include people who did not state their religion),920
E09000012,Hackney,E05009382,Shacklewell,Multi-person household: Same religion and no religion (household may include people who did not state their religion),409
E09000012,Hackney,E05009382,Shacklewell,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),75
E09000012,Hackney,E05009383,Springfield,One-person household,1642
E09000012,Hackney,E05009383,Springfield,Multi-person household: No people stated their religion,305
E09000012,Hackney,E05009383,Springfield,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2302
E09000012,Hackney,E05009383,Springfield,Multi-person household: No religion (household may include people who did not state their religion),484
E09000012,Hackney,E05009383,Springfield,Multi-person household: Same religion and no religion (household may include people who did not state their religion),377
E09000012,Hackney,E05009383,Springfield,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),96
E09000012,Hackney,E05009384,Stamford Hill West,One-person household,909
E09000012,Hackney,E05009384,Stamford Hill West,Multi-person household: No people stated their religion,213
E09000012,Hackney,E05009384,Stamford Hill West,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1409
E09000012,Hackney,E05009384,Stamford Hill West,Multi-person household: No religion (household may include people who did not state their religion),440
E09000012,Hackney,E05009384,Stamford Hill West,Multi-person household: Same religion and no religion (household may include people who did not state their religion),246
E09000012,Hackney,E05009384,Stamford Hill West,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),47
E09000012,Hackney,E05009385,Stoke Newington,One-person household,1781
E09000012,Hackney,E05009385,Stoke Newington,Multi-person household: No people stated their religion,112
E09000012,Hackney,E05009385,Stoke Newington,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1227
E09000012,Hackney,E05009385,Stoke Newington,Multi-person household: No religion (household may include people who did not state their religion),1666
E09000012,Hackney,E05009385,Stoke Newington,Multi-person household: Same religion and no religion (household may include people who did not state their religion),758
E09000012,Hackney,E05009385,Stoke Newington,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),120
E09000012,Hackney,E05009386,Victoria,One-person household,1781
E09000012,Hackney,E05009386,Victoria,Multi-person household: No people stated their religion,97
E09000012,Hackney,E05009386,Victoria,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1309
E09000012,Hackney,E05009386,Victoria,Multi-person household: No religion (household may include people who did not state their religion),1281
E09000012,Hackney,E05009386,Victoria,Multi-person household: Same religion and no religion (household may include people who did not state their religion),661
E09000012,Hackney,E05009386,Victoria,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),100
E09000012,Hackney,E05009387,Woodberry Down,One-person household,1583
E09000012,Hackney,E05009387,Woodberry Down,Multi-person household: No people stated their religion,181
E09000012,Hackney,E05009387,Woodberry Down,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1699
E09000012,Hackney,E05009387,Woodberry Down,Multi-person household: No religion (household may include people who did not state their religion),951
E09000012,Hackney,E05009387,Woodberry Down,Multi-person household: Same religion and no religion (household may include people who did not state their religion),463
E09000012,Hackney,E05009387,Woodberry Down,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),119
E09000020,Kensington and Chelsea,E05009388,Abingdon,One-person household,1599
E09000020,Kensington and Chelsea,E05009388,Abingdon,Multi-person household: No people stated their religion,101
E09000020,Kensington and Chelsea,E05009388,Abingdon,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1206
E09000020,Kensington and Chelsea,E05009388,Abingdon,Multi-person household: No religion (household may include people who did not state their religion),420
E09000020,Kensington and Chelsea,E05009388,Abingdon,Multi-person household: Same religion and no religion (household may include people who did not state their religion),432
E09000020,Kensington and Chelsea,E05009388,Abingdon,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),128
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,One-person household,1976
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Multi-person household: No people stated their religion,207
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1138
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Multi-person household: No religion (household may include people who did not state their religion),343
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Multi-person household: Same religion and no religion (household may include people who did not state their religion),370
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),115
E09000020,Kensington and Chelsea,E05009390,Campden,One-person household,1452
E09000020,Kensington and Chelsea,E05009390,Campden,Multi-person household: No people stated their religion,145
E09000020,Kensington and Chelsea,E05009390,Campden,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1175
E09000020,Kensington and Chelsea,E05009390,Campden,Multi-person household: No religion (household may include people who did not state their religion),485
E09000020,Kensington and Chelsea,E05009390,Campden,Multi-person household: Same religion and no religion (household may include people who did not state their religion),456
E09000020,Kensington and Chelsea,E05009390,Campden,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),122
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,One-person household,1695
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Multi-person household: No people stated their religion,91
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1181
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Multi-person household: No religion (household may include people who did not state their religion),277
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Multi-person household: Same religion and no religion (household may include people who did not state their religion),328
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),99
E09000020,Kensington and Chelsea,E05009392,Colville,One-person household,2129
E09000020,Kensington and Chelsea,E05009392,Colville,Multi-person household: No people stated their religion,119
E09000020,Kensington and Chelsea,E05009392,Colville,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1104
E09000020,Kensington and Chelsea,E05009392,Colville,Multi-person household: No religion (household may include people who did not state their religion),495
E09000020,Kensington and Chelsea,E05009392,Colville,Multi-person household: Same religion and no religion (household may include people who did not state their religion),399
E09000020,Kensington and Chelsea,E05009392,Colville,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),96
E09000020,Kensington and Chelsea,E05009393,Courtfield,One-person household,2026
E09000020,Kensington and Chelsea,E05009393,Courtfield,Multi-person household: No people stated their religion,116
