lad22cd,lad22nm,category,count_21
E09000006,Bromley,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",6448
E09000006,Bromley,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2208
E09000006,Bromley,"No people in household have English in England, or English or Welsh in Wales as a main language",5641
E09000007,Camden,"All adults in household have English in England, or English or Welsh in Wales as a main language",67055
E09000007,Camden,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",11335
E09000007,Camden,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1872
E09000007,Camden,"No people in household have English in England, or English or Welsh in Wales as a main language",12497
E09000008,Croydon,"All adults in household have English in England, or English or Welsh in Wales as a main language",122932
E09000008,Croydon,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12189
E09000008,Croydon,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4453
E09000008,Croydon,"No people in household have English in England, or English or Welsh in Wales as a main language",13372
E09000009,Ealing,"All adults in household have English in England, or English or Welsh in Wales as a main language",82290
E09000009,Ealing,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",19976
E09000009,Ealing,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6393
E09000009,Ealing,"No people in household have English in England, or English or Welsh in Wales as a main language",25000
E09000010,Enfield,"All adults in household have English in England, or English or Welsh in Wales as a main language",84068
E09000010,Enfield,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",15211
E09000010,Enfield,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5476
E09000010,Enfield,"No people in household have English in England, or English or Welsh in Wales as a main language",16168
E09000011,Greenwich,"All adults in household have English in England, or English or Welsh in Wales as a main language",88798
E09000011,Greenwich,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",10348
E09000011,Greenwich,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3327
E09000011,Greenwich,"No people in household have English in England, or English or Welsh in Wales as a main language",11579
E09000012,Hackney,"All adults in household have English in England, or English or Welsh in Wales as a main language",77358
E09000012,Hackney,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13754
E09000012,Hackney,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2606
E09000012,Hackney,"No people in household have English in England, or English or Welsh in Wales as a main language",12361
E09000013,Hammersmith and Fulham,"All adults in household have English in England, or English or Welsh in Wales as a main language",59132
E09000013,Hammersmith and Fulham,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",9044
E09000013,Hammersmith and Fulham,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1922
E09000013,Hammersmith and Fulham,"No people in household have English in England, or English or Welsh in Wales as a main language",11146
E09000014,Haringey,"All adults in household have English in England, or English or Welsh in Wales as a main language",70236
E09000014,Haringey,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13424
E09000014,Haringey,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3560
E09000014,Haringey,"No people in household have English in England, or English or Welsh in Wales as a main language",17872
E09000015,Harrow,"All adults in household have English in England, or English or Welsh in Wales as a main language",56644
E09000015,Harrow,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12961
E09000015,Harrow,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4368
E09000015,Harrow,"No people in household have English in England, or English or Welsh in Wales as a main language",15669
E09000016,Havering,"All adults in household have English in England, or English or Welsh in Wales as a main language",89573
E09000016,Havering,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",4827
E09000016,Havering,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2053
E09000016,Havering,"No people in household have English in England, or English or Welsh in Wales as a main language",4824
E09000017,Hillingdon,"All adults in household have English in England, or English or Welsh in Wales as a main language",80103
E09000017,Hillingdon,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",11547
E09000017,Hillingdon,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4657
E09000017,Hillingdon,"No people in household have English in England, or English or Welsh in Wales as a main language",12921
E09000018,Hounslow,"All adults in household have English in England, or English or Welsh in Wales as a main language",66993
E09000018,Hounslow,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13859
E09000018,Hounslow,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5070
E09000018,Hounslow,"No people in household have English in England, or English or Welsh in Wales as a main language",17039
E09000019,Islington,"All adults in household have English in England, or English or Welsh in Wales as a main language",72552
E09000019,Islington,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",10722
E09000019,Islington,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2028
E09000019,Islington,"No people in household have English in England, or English or Welsh in Wales as a main language",11194
E09000020,Kensington and Chelsea,"All adults in household have English in England, or English or Welsh in Wales as a main language",47066
E09000020,Kensington and Chelsea,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",7558
E09000020,Kensington and Chelsea,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1361
E09000020,Kensington and Chelsea,"No people in household have English in England, or English or Welsh in Wales as a main language",10899
E09000021,Kingston upon Thames,"All adults in household have English in England, or English or Welsh in Wales as a main language",51534
E09000021,Kingston upon Thames,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",6051
E09000021,Kingston upon Thames,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1872
E09000021,Kingston upon Thames,"No people in household have English in England, or English or Welsh in Wales as a main language",6169
E09000022,Lambeth,"All adults in household have English in England, or English or Welsh in Wales as a main language",103932
E09000022,Lambeth,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13866
E09000022,Lambeth,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2896
E09000022,Lambeth,"No people in household have English in England, or English or Welsh in Wales as a main language",13994
E09000023,Lewisham,"All adults in household have English in England, or English or Welsh in Wales as a main language",97653
E09000023,Lewisham,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",10538
E09000023,Lewisham,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3094
E09000023,Lewisham,"No people in household have English in England, or English or Welsh in Wales as a main language",11107
E09000024,Merton,"All adults in household have English in England, or English or Welsh in Wales as a main language",60615
E09000024,Merton,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",8891
E09000024,Merton,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2993
E09000024,Merton,"No people in household have English in England, or English or Welsh in Wales as a main language",9230
E09000025,Newham,"All adults in household have English in England, or English or Welsh in Wales as a main language",64166
E09000025,Newham,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21748
E09000025,Newham,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6897
E09000025,Newham,"No people in household have English in England, or English or Welsh in Wales as a main language",22696
E09000026,Redbridge,"All adults in household have English in England, or English or Welsh in Wales as a main language",68376
E09000026,Redbridge,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",15884
E09000026,Redbridge,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5084
E09000026,Redbridge,"No people in household have English in England, or English or Welsh in Wales as a main language",14369
E09000027,Richmond upon Thames,"All adults in household have English in England, or English or Welsh in Wales as a main language",68722
E09000027,Richmond upon Thames,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5574
E09000027,Richmond upon Thames,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1604
E09000027,Richmond upon Thames,"No people in household have English in England, or English or Welsh in Wales as a main language",4804
E09000028,Southwark,"All adults in household have English in England, or English or Welsh in Wales as a main language",100632
E09000028,Southwark,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12898
E09000028,Southwark,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3003
E09000028,Southwark,"No people in household have English in England, or English or Welsh in Wales as a main language",14284
E09000029,Sutton,"All adults in household have English in England, or English or Welsh in Wales as a main language",68161
E09000029,Sutton,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",5564
E09000029,Sutton,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2741
E09000029,Sutton,"No people in household have English in England, or English or Welsh in Wales as a main language",5885
E09000030,Tower Hamlets,"All adults in household have English in England, or English or Welsh in Wales as a main language",75824
E09000030,Tower Hamlets,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21855
E09000030,Tower Hamlets,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3924
E09000030,Tower Hamlets,"No people in household have English in England, or English or Welsh in Wales as a main language",18937
E09000031,Waltham Forest,"All adults in household have English in England, or English or Welsh in Wales as a main language",74555
E09000031,Waltham Forest,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12697
E09000031,Waltham Forest,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3720
E09000031,Waltham Forest,"No people in household have English in England, or English or Welsh in Wales as a main language",11929
E09000032,Wandsworth,"All adults in household have English in England, or English or Welsh in Wales as a main language",107645
E09000032,Wandsworth,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",13023
E09000032,Wandsworth,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3148
E09000032,Wandsworth,"No people in household have English in England, or English or Welsh in Wales as a main language",13577
E09000033,Westminster,"All adults in household have English in England, or English or Welsh in Wales as a main language",63128
E09000033,Westminster,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12257
E09000033,Westminster,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",1990
E09000033,Westminster,"No people in household have English in England, or English or Welsh in Wales as a main language",17440
