lad22cd,lad22nm,category,count_21
E09000002,Barking and Dagenham,Other religion: Ravidassia,41
E09000002,Barking and Dagenham,Other religion: Reconstructionist,0
E09000002,Barking and Dagenham,Other religion: Satanism,6
E09000002,Barking and Dagenham,Other religion: Scientology,2
E09000002,Barking and Dagenham,Other religion: Shamanism,32
E09000002,Barking and Dagenham,Other religion: Shintoism,2
E09000002,Barking and Dagenham,Other religion: Spiritual,64
E09000002,Barking and Dagenham,Other religion: Spiritualist,51
E09000002,Barking and Dagenham,Other religion: Taoist,6
E09000002,Barking and Dagenham,Other religion: Theism,0
E09000002,Barking and Dagenham,Other religion: Thelemite,0
E09000002,Barking and Dagenham,Other religion: Traditional African Religion,5
E09000002,Barking and Dagenham,Other religion: Unification Church,2
E09000002,Barking and Dagenham,Other religion: Universalist,0
E09000002,Barking and Dagenham,Other religion: Valmiki,1
E09000002,Barking and Dagenham,Other religion: Vodun,0
E09000002,Barking and Dagenham,Other religion: Wicca,17
E09000002,Barking and Dagenham,Other religion: Witchcraft,1
E09000002,Barking and Dagenham,Other religion: Yazidi,0
E09000002,Barking and Dagenham,Other religion: Zoroastrian,6
E09000002,Barking and Dagenham,Religion not stated,11991
E09000003,Barnet,Christian,142321
E09000003,Barnet,Buddhist,4158
E09000003,Barnet,Hindu,22105
E09000003,Barnet,Jewish,56616
E09000003,Barnet,Muslim,47688
E09000003,Barnet,Sikh,1524
E09000003,Barnet,Other religion: Alevi,429
E09000003,Barnet,No religion: Agnostic,223
E09000003,Barnet,No religion: Atheist,96
E09000003,Barnet,No religion: Free Thinker,1
E09000003,Barnet,No religion: Humanist,38
E09000003,Barnet,No religion: No religion,78326
E09000003,Barnet,No religion: Realist,0
E09000003,Barnet,Other religion: Animism,3
E09000003,Barnet,Other religion: Baha'i,105
E09000003,Barnet,Other religion: Believe in God,58
E09000003,Barnet,Other religion: Brahma Kumari,11
E09000003,Barnet,Other religion: Chinese Religion,0
E09000003,Barnet,Other religion: Church of All Religion,1
E09000003,Barnet,Other religion: Confucianist,3
E09000003,Barnet,Other religion: Deist,11
E09000003,Barnet,Other religion: Druid,9
E09000003,Barnet,Other religion: Druze,15
E09000003,Barnet,Other religion: Eckankar,13
E09000003,Barnet,Other religion: Heathen,5
E09000003,Barnet,Other religion: Jain,2459
E09000003,Barnet,Other religion: Mixed Religion,231
E09000003,Barnet,Other religion: Mysticism,1
E09000003,Barnet,Other religion: Native American Church,0
E09000003,Barnet,Other religion: New Age,4
E09000003,Barnet,Other religion: Occult,3
E09000003,Barnet,Other religion: Other religions,814
E09000003,Barnet,Other religion: Own Belief System,14
E09000003,Barnet,Other religion: Pagan,142
E09000003,Barnet,Other religion: Pantheism,6
E09000003,Barnet,Other religion: Rastafarian,32
E09000003,Barnet,Other religion: Ravidassia,4
E09000003,Barnet,Other religion: Reconstructionist,5
E09000003,Barnet,Other religion: Satanism,14
E09000003,Barnet,Other religion: Scientology,9
E09000003,Barnet,Other religion: Shamanism,15
E09000003,Barnet,Other religion: Shintoism,56
E09000003,Barnet,Other religion: Spiritual,238
E09000003,Barnet,Other religion: Spiritualist,105
E09000003,Barnet,Other religion: Taoist,41
E09000003,Barnet,Other religion: Theism,8
E09000003,Barnet,Other religion: Thelemite,1
E09000003,Barnet,Other religion: Traditional African Religion,73
E09000003,Barnet,Other religion: Unification Church,3
E09000003,Barnet,Other religion: Universalist,7
E09000003,Barnet,Other religion: Valmiki,0
E09000003,Barnet,Other religion: Vodun,0
E09000003,Barnet,Other religion: Wicca,31
E09000003,Barnet,Other religion: Witchcraft,2
E09000003,Barnet,Other religion: Yazidi,0
E09000003,Barnet,Other religion: Zoroastrian,210
E09000003,Barnet,Religion not stated,31056
E09000004,Bexley,Christian,123908
E09000004,Bexley,Buddhist,2048
E09000004,Bexley,Hindu,7516
E09000004,Bexley,Jewish,217
E09000004,Bexley,Muslim,9721
E09000004,Bexley,Sikh,5272
E09000004,Bexley,Other religion: Alevi,36
E09000004,Bexley,No religion: Agnostic,90
E09000004,Bexley,No religion: Atheist,41
E09000004,Bexley,No religion: Free Thinker,1
E09000004,Bexley,No religion: Humanist,26
E09000004,Bexley,No religion: No religion,82658
E09000004,Bexley,No religion: Realist,0
E09000004,Bexley,Other religion: Animism,0
E09000004,Bexley,Other religion: Baha'i,18
E09000004,Bexley,Other religion: Believe in God,9
E09000004,Bexley,Other religion: Brahma Kumari,0
E09000004,Bexley,Other religion: Chinese Religion,0
E09000004,Bexley,Other religion: Church of All Religion,0
E09000004,Bexley,Other religion: Confucianist,1
E09000004,Bexley,Other religion: Deist,1
E09000004,Bexley,Other religion: Druid,5
E09000004,Bexley,Other religion: Druze,0
E09000004,Bexley,Other religion: Eckankar,0
E09000004,Bexley,Other religion: Heathen,19
E09000004,Bexley,Other religion: Jain,39
E09000004,Bexley,Other religion: Mixed Religion,43
E09000004,Bexley,Other religion: Mysticism,1
E09000004,Bexley,Other religion: Native American Church,2
E09000004,Bexley,Other religion: New Age,2
E09000004,Bexley,Other religion: Occult,1
E09000004,Bexley,Other religion: Other religions,217
E09000004,Bexley,Other religion: Own Belief System,4
E09000004,Bexley,Other religion: Pagan,170
E09000004,Bexley,Other religion: Pantheism,2
E09000004,Bexley,Other religion: Rastafarian,11
E09000004,Bexley,Other religion: Ravidassia,72
E09000004,Bexley,Other religion: Reconstructionist,0
E09000004,Bexley,Other religion: Satanism,13
E09000004,Bexley,Other religion: Scientology,3
E09000004,Bexley,Other religion: Shamanism,16
E09000004,Bexley,Other religion: Shintoism,5
E09000004,Bexley,Other religion: Spiritual,94
E09000004,Bexley,Other religion: Spiritualist,116
E09000004,Bexley,Other religion: Taoist,27
E09000004,Bexley,Other religion: Theism,4
E09000004,Bexley,Other religion: Thelemite,1
E09000004,Bexley,Other religion: Traditional African Religion,4
E09000004,Bexley,Other religion: Unification Church,0
E09000004,Bexley,Other religion: Universalist,1
E09000004,Bexley,Other religion: Valmiki,0
E09000004,Bexley,Other religion: Vodun,2
E09000004,Bexley,Other religion: Wicca,39
E09000004,Bexley,Other religion: Witchcraft,2
E09000004,Bexley,Other religion: Yazidi,0
E09000004,Bexley,Other religion: Zoroastrian,13
E09000004,Bexley,Religion not stated,13986
E09000005,Brent,Christian,131914
E09000005,Brent,Buddhist,3117
E09000005,Brent,Hindu,52876
E09000005,Brent,Jewish,3723
E09000005,Brent,Muslim,72574
E09000005,Brent,Sikh,1530
E09000005,Brent,Other religion: Alevi,22
E09000005,Brent,No religion: Agnostic,139
E09000005,Brent,No religion: Atheist,63
E09000005,Brent,No religion: Free Thinker,2
E09000005,Brent,No religion: Humanist,28
E09000005,Brent,No religion: No religion,45921
E09000005,Brent,No religion: Realist,0
E09000005,Brent,Other religion: Animism,2
E09000005,Brent,Other religion: Baha'i,34
E09000005,Brent,Other religion: Believe in God,23
E09000005,Brent,Other religion: Brahma Kumari,55
E09000005,Brent,Other religion: Chinese Religion,0
E09000005,Brent,Other religion: Church of All Religion,0
E09000005,Brent,Other religion: Confucianist,1
E09000005,Brent,Other religion: Deist,6
E09000005,Brent,Other religion: Druid,0
E09000005,Brent,Other religion: Druze,57
E09000005,Brent,Other religion: Eckankar,6
E09000005,Brent,Other religion: Heathen,2
E09000005,Brent,Other religion: Jain,2488
E09000005,Brent,Other religion: Mixed Religion,144
E09000005,Brent,Other religion: Mysticism,1
E09000005,Brent,Other religion: Native American Church,0
E09000005,Brent,Other religion: New Age,2
E09000005,Brent,Other religion: Occult,4
E09000005,Brent,Other religion: Other religions,821
E09000005,Brent,Other religion: Own Belief System,13
E09000005,Brent,Other religion: Pagan,71
E09000005,Brent,Other religion: Pantheism,6
E09000005,Brent,Other religion: Rastafarian,127
E09000005,Brent,Other religion: Ravidassia,9
E09000005,Brent,Other religion: Reconstructionist,1
E09000005,Brent,Other religion: Satanism,27
E09000005,Brent,Other religion: Scientology,2
E09000005,Brent,Other religion: Shamanism,32
E09000005,Brent,Other religion: Shintoism,12
E09000005,Brent,Other religion: Spiritual,218
E09000005,Brent,Other religion: Spiritualist,92
E09000005,Brent,Other religion: Taoist,12
E09000005,Brent,Other religion: Theism,3
E09000005,Brent,Other religion: Thelemite,1
E09000005,Brent,Other religion: Traditional African Religion,10
E09000005,Brent,Other religion: Unification Church,1
E09000005,Brent,Other religion: Universalist,3
E09000005,Brent,Other religion: Valmiki,0
E09000005,Brent,Other religion: Vodun,7
E09000005,Brent,Other religion: Wicca,14
E09000005,Brent,Other religion: Witchcraft,3
E09000005,Brent,Other religion: Yazidi,2
E09000005,Brent,Other religion: Zoroastrian,87
E09000005,Brent,Religion not stated,23506
E09000006,Bromley,Christian,159452
E09000006,Bromley,Buddhist,2100
E09000006,Bromley,Hindu,9644
E09000006,Bromley,Jewish,966
E09000006,Bromley,Muslim,10876
E09000006,Bromley,Sikh,1068
E09000006,Bromley,Other religion: Alevi,79
E09000006,Bromley,No religion: Agnostic,204
E09000006,Bromley,No religion: Atheist,91
E09000006,Bromley,No religion: Free Thinker,2
E09000006,Bromley,No religion: Humanist,65
E09000006,Bromley,No religion: No religion,122580
E09000006,Bromley,No religion: Realist,1
E09000006,Bromley,Other religion: Animism,2
E09000006,Bromley,Other religion: Baha'i,27
E09000006,Bromley,Other religion: Believe in God,9
E09000006,Bromley,Other religion: Brahma Kumari,0
E09000006,Bromley,Other religion: Chinese Religion,1
E09000006,Bromley,Other religion: Church of All Religion,0
E09000006,Bromley,Other religion: Confucianist,2
E09000006,Bromley,Other religion: Deist,8
E09000006,Bromley,Other religion: Druid,9
E09000006,Bromley,Other religion: Druze,5
E09000006,Bromley,Other religion: Eckankar,4
E09000006,Bromley,Other religion: Heathen,12
E09000006,Bromley,Other religion: Jain,115
E09000006,Bromley,Other religion: Mixed Religion,72
E09000006,Bromley,Other religion: Mysticism,2
E09000006,Bromley,Other religion: Native American Church,0
E09000006,Bromley,Other religion: New Age,1
E09000006,Bromley,Other religion: Occult,2
E09000006,Bromley,Other religion: Other religions,434
E09000006,Bromley,Other religion: Own Belief System,8
E09000006,Bromley,Other religion: Pagan,209
E09000006,Bromley,Other religion: Pantheism,11
E09000006,Bromley,Other religion: Rastafarian,58
E09000006,Bromley,Other religion: Ravidassia,4
E09000006,Bromley,Other religion: Reconstructionist,4
E09000006,Bromley,Other religion: Satanism,27
E09000006,Bromley,Other religion: Scientology,1
E09000006,Bromley,Other religion: Shamanism,10
E09000006,Bromley,Other religion: Shintoism,18
E09000006,Bromley,Other religion: Spiritual,240
E09000006,Bromley,Other religion: Spiritualist,151
E09000006,Bromley,Other religion: Taoist,20
E09000006,Bromley,Other religion: Theism,9
E09000006,Bromley,Other religion: Thelemite,4
E09000006,Bromley,Other religion: Traditional African Religion,10
E09000006,Bromley,Other religion: Unification Church,17
E09000006,Bromley,Other religion: Universalist,2
E09000006,Bromley,Other religion: Valmiki,0
E09000006,Bromley,Other religion: Vodun,0
E09000006,Bromley,Other religion: Wicca,41
E09000006,Bromley,Other religion: Witchcraft,1
E09000006,Bromley,Other religion: Yazidi,5
E09000006,Bromley,Other religion: Zoroastrian,69
E09000006,Bromley,Religion not stated,21238
E09000007,Camden,Christian,65980
E09000007,Camden,Buddhist,2410
E09000007,Camden,Hindu,3991
E09000007,Camden,Jewish,10079
E09000007,Camden,Muslim,33830
E09000007,Camden,Sikh,487
E09000007,Camden,Other religion: Alevi,70
E09000007,Camden,No religion: Agnostic,247
E09000007,Camden,No religion: Atheist,112
E09000007,Camden,No religion: Free Thinker,2
E09000007,Camden,No religion: Humanist,76
E09000007,Camden,No religion: No religion,72339
E09000007,Camden,No religion: Realist,0
E09000007,Camden,Other religion: Animism,7
E09000007,Camden,Other religion: Baha'i,57
E09000007,Camden,Other religion: Believe in God,21
E09000007,Camden,Other religion: Brahma Kumari,2
E09000007,Camden,Other religion: Chinese Religion,0
E09000007,Camden,Other religion: Church of All Religion,0
E09000007,Camden,Other religion: Confucianist,2
E09000007,Camden,Other religion: Deist,11
E09000007,Camden,Other religion: Druid,7
E09000007,Camden,Other religion: Druze,15
E09000007,Camden,Other religion: Eckankar,1
E09000007,Camden,Other religion: Heathen,5
E09000007,Camden,Other religion: Jain,190
E09000007,Camden,Other religion: Mixed Religion,109
E09000007,Camden,Other religion: Mysticism,0
E09000007,Camden,Other religion: Native American Church,0
E09000007,Camden,Other religion: New Age,5
E09000007,Camden,Other religion: Occult,1
E09000007,Camden,Other religion: Other religions,508
E09000007,Camden,Other religion: Own Belief System,18
E09000007,Camden,Other religion: Pagan,136
E09000007,Camden,Other religion: Pantheism,18
E09000007,Camden,Other religion: Rastafarian,44
E09000007,Camden,Other religion: Ravidassia,4
E09000007,Camden,Other religion: Reconstructionist,1
E09000007,Camden,Other religion: Satanism,21
E09000007,Camden,Other religion: Scientology,9
E09000007,Camden,Other religion: Shamanism,4
E09000007,Camden,Other religion: Shintoism,38
E09000007,Camden,Other religion: Spiritual,274
E09000007,Camden,Other religion: Spiritualist,80
E09000007,Camden,Other religion: Taoist,41
E09000007,Camden,Other religion: Theism,12
E09000007,Camden,Other religion: Thelemite,0
E09000007,Camden,Other religion: Traditional African Religion,6
E09000007,Camden,Other religion: Unification Church,0
E09000007,Camden,Other religion: Universalist,9
E09000007,Camden,Other religion: Valmiki,0
E09000007,Camden,Other religion: Vodun,2
E09000007,Camden,Other religion: Wicca,27
E09000007,Camden,Other religion: Witchcraft,7
E09000007,Camden,Other religion: Yazidi,3
E09000007,Camden,Other religion: Zoroastrian,70
E09000007,Camden,Religion not stated,18743
E09000008,Croydon,Christian,190880
E09000008,Croydon,Buddhist,2371
E09000008,Croydon,Hindu,23145
E09000008,Croydon,Jewish,609
E09000008,Croydon,Muslim,40717
E09000008,Croydon,Sikh,1654
E09000008,Croydon,Other religion: Alevi,106
E09000008,Croydon,No religion: Agnostic,212
E09000008,Croydon,No religion: Atheist,74
E09000008,Croydon,No religion: Free Thinker,3
E09000008,Croydon,No religion: Humanist,58
E09000008,Croydon,No religion: No religion,100773
E09000008,Croydon,No religion: Realist,0
E09000008,Croydon,Other religion: Animism,2
E09000008,Croydon,Other religion: Baha'i,22
E09000008,Croydon,Other religion: Believe in God,42
E09000008,Croydon,Other religion: Brahma Kumari,0
E09000008,Croydon,Other religion: Chinese Religion,0
E09000008,Croydon,Other religion: Church of All Religion,0
E09000008,Croydon,Other religion: Confucianist,1
E09000008,Croydon,Other religion: Deist,4
E09000008,Croydon,Other religion: Druid,8
E09000008,Croydon,Other religion: Druze,0
E09000008,Croydon,Other religion: Eckankar,12
E09000008,Croydon,Other religion: Heathen,15
E09000008,Croydon,Other religion: Jain,863
E09000008,Croydon,Other religion: Mixed Religion,131
E09000008,Croydon,Other religion: Mysticism,1
E09000008,Croydon,Other religion: Native American Church,0
E09000008,Croydon,Other religion: New Age,2
E09000008,Croydon,Other religion: Occult,0
E09000008,Croydon,Other religion: Other religions,764
E09000008,Croydon,Other religion: Own Belief System,18
E09000008,Croydon,Other religion: Pagan,236
E09000008,Croydon,Other religion: Pantheism,9
E09000008,Croydon,Other religion: Rastafarian,138
E09000008,Croydon,Other religion: Ravidassia,1
E09000008,Croydon,Other religion: Reconstructionist,7
E09000008,Croydon,Other religion: Satanism,16
E09000008,Croydon,Other religion: Scientology,15
E09000008,Croydon,Other religion: Shamanism,10
E09000008,Croydon,Other religion: Shintoism,13
E09000008,Croydon,Other religion: Spiritual,321
E09000008,Croydon,Other religion: Spiritualist,229
E09000008,Croydon,Other religion: Taoist,27
E09000008,Croydon,Other religion: Theism,6
E09000008,Croydon,Other religion: Thelemite,0
E09000008,Croydon,Other religion: Traditional African Religion,24
E09000008,Croydon,Other religion: Unification Church,19
E09000008,Croydon,Other religion: Universalist,3
E09000008,Croydon,Other religion: Valmiki,0
E09000008,Croydon,Other religion: Vodun,4
E09000008,Croydon,Other religion: Wicca,54
E09000008,Croydon,Other religion: Witchcraft,5
E09000008,Croydon,Other religion: Yazidi,17
E09000008,Croydon,Other religion: Zoroastrian,47
E09000008,Croydon,Religion not stated,27035
E09000009,Ealing,Christian,138937
E09000009,Ealing,Buddhist,4003
E09000009,Ealing,Hindu,28236
E09000009,Ealing,Jewish,1041
E09000009,Ealing,Muslim,68907
E09000009,Ealing,Sikh,28491
E09000009,Ealing,Other religion: Alevi,18
E09000009,Ealing,No religion: Agnostic,189
E09000009,Ealing,No religion: Atheist,43
E09000009,Ealing,No religion: Free Thinker,0
E09000009,Ealing,No religion: Humanist,37
E09000009,Ealing,No religion: No religion,69961
E09000009,Ealing,No religion: Realist,0
E09000009,Ealing,Other religion: Animism,2
E09000009,Ealing,Other religion: Baha'i,50
E09000009,Ealing,Other religion: Believe in God,23
E09000009,Ealing,Other religion: Brahma Kumari,3
E09000009,Ealing,Other religion: Chinese Religion,1
E09000009,Ealing,Other religion: Church of All Religion,0
E09000009,Ealing,Other religion: Confucianist,5
E09000009,Ealing,Other religion: Deist,13
E09000009,Ealing,Other religion: Druid,5
E09000009,Ealing,Other religion: Druze,89
E09000009,Ealing,Other religion: Eckankar,6
E09000009,Ealing,Other religion: Heathen,4
E09000009,Ealing,Other religion: Jain,311
E09000009,Ealing,Other religion: Mixed Religion,157
E09000009,Ealing,Other religion: Mysticism,1
E09000009,Ealing,Other religion: Native American Church,0
E09000009,Ealing,Other religion: New Age,3
E09000009,Ealing,Other religion: Occult,3
E09000009,Ealing,Other religion: Other religions,615
E09000009,Ealing,Other religion: Own Belief System,27
E09000009,Ealing,Other religion: Pagan,136
E09000009,Ealing,Other religion: Pantheism,9
E09000009,Ealing,Other religion: Rastafarian,65
E09000009,Ealing,Other religion: Ravidassia,347
E09000009,Ealing,Other religion: Reconstructionist,2
E09000009,Ealing,Other religion: Satanism,22
E09000009,Ealing,Other religion: Scientology,12
E09000009,Ealing,Other religion: Shamanism,175
E09000009,Ealing,Other religion: Shintoism,48
E09000009,Ealing,Other religion: Spiritual,209
E09000009,Ealing,Other religion: Spiritualist,129
E09000009,Ealing,Other religion: Taoist,26
E09000009,Ealing,Other religion: Theism,6
E09000009,Ealing,Other religion: Thelemite,2
E09000009,Ealing,Other religion: Traditional African Religion,6
E09000009,Ealing,Other religion: Unification Church,8
E09000009,Ealing,Other religion: Universalist,5
E09000009,Ealing,Other religion: Valmiki,50
E09000009,Ealing,Other religion: Vodun,5
E09000009,Ealing,Other religion: Wicca,40
E09000009,Ealing,Other religion: Witchcraft,2
E09000009,Ealing,Other religion: Yazidi,0
E09000009,Ealing,Other religion: Zoroastrian,99
E09000009,Ealing,Religion not stated,24533
E09000010,Enfield,Christian,153015
E09000010,Enfield,Buddhist,1716
E09000010,Enfield,Hindu,10231
E09000010,Enfield,Jewish,3713
E09000010,Enfield,Muslim,61477
E09000010,Enfield,Sikh,1199
E09000010,Enfield,Other religion: Alevi,7883
E09000010,Enfield,No religion: Agnostic,128
E09000010,Enfield,No religion: Atheist,42
E09000010,Enfield,No religion: Free Thinker,3
E09000010,Enfield,No religion: Humanist,69
E09000010,Enfield,No religion: No religion,65000
E09000010,Enfield,No religion: Realist,0
E09000010,Enfield,Other religion: Animism,0
E09000010,Enfield,Other religion: Baha'i,39
E09000010,Enfield,Other religion: Believe in God,25
E09000010,Enfield,Other religion: Brahma Kumari,2
E09000010,Enfield,Other religion: Chinese Religion,0
E09000010,Enfield,Other religion: Church of All Religion,0
E09000010,Enfield,Other religion: Confucianist,0
E09000010,Enfield,Other religion: Deist,13
E09000010,Enfield,Other religion: Druid,4
E09000010,Enfield,Other religion: Druze,4
E09000010,Enfield,Other religion: Eckankar,1
E09000010,Enfield,Other religion: Heathen,9
E09000010,Enfield,Other religion: Jain,903
E09000010,Enfield,Other religion: Mixed Religion,140
E09000010,Enfield,Other religion: Mysticism,1
E09000010,Enfield,Other religion: Native American Church,0
E09000010,Enfield,Other religion: New Age,0
E09000010,Enfield,Other religion: Occult,3
E09000010,Enfield,Other religion: Other religions,663
E09000010,Enfield,Other religion: Own Belief System,7
E09000010,Enfield,Other religion: Pagan,146
E09000010,Enfield,Other religion: Pantheism,10
E09000010,Enfield,Other religion: Rastafarian,84
E09000010,Enfield,Other religion: Ravidassia,4
E09000010,Enfield,Other religion: Reconstructionist,1
E09000010,Enfield,Other religion: Satanism,10
E09000010,Enfield,Other religion: Scientology,6
E09000010,Enfield,Other religion: Shamanism,3
E09000010,Enfield,Other religion: Shintoism,9
E09000010,Enfield,Other religion: Spiritual,174
E09000010,Enfield,Other religion: Spiritualist,90
E09000010,Enfield,Other religion: Taoist,10
E09000010,Enfield,Other religion: Theism,0
E09000010,Enfield,Other religion: Thelemite,0
E09000010,Enfield,Other religion: Traditional African Religion,22
E09000010,Enfield,Other religion: Unification Church,0
E09000010,Enfield,Other religion: Universalist,6
E09000010,Enfield,Other religion: Valmiki,0
E09000010,Enfield,Other religion: Vodun,0
E09000010,Enfield,Other religion: Wicca,21
E09000010,Enfield,Other religion: Witchcraft,2
E09000010,Enfield,Other religion: Yazidi,6
E09000010,Enfield,Other religion: Zoroastrian,47
E09000010,Enfield,Religion not stated,23041
E09000011,Greenwich,Christian,129112
E09000011,Greenwich,Buddhist,5034
E09000011,Greenwich,Hindu,11647
E09000011,Greenwich,Jewish,603
E09000011,Greenwich,Muslim,24715
E09000011,Greenwich,Sikh,3229
E09000011,Greenwich,Other religion: Alevi,76
E09000011,Greenwich,No religion: Agnostic,208
E09000011,Greenwich,No religion: Atheist,65
E09000011,Greenwich,No religion: Free Thinker,1
E09000011,Greenwich,No religion: Humanist,42
E09000011,Greenwich,No religion: No religion,93890
E09000011,Greenwich,No religion: Realist,1
E09000011,Greenwich,Other religion: Animism,4
E09000011,Greenwich,Other religion: Baha'i,40
E09000011,Greenwich,Other religion: Believe in God,6
E09000011,Greenwich,Other religion: Brahma Kumari,0
E09000011,Greenwich,Other religion: Chinese Religion,1
E09000011,Greenwich,Other religion: Church of All Religion,0
E09000011,Greenwich,Other religion: Confucianist,0
E09000011,Greenwich,Other religion: Deist,8
E09000011,Greenwich,Other religion: Druid,10
E09000011,Greenwich,Other religion: Druze,3
E09000011,Greenwich,Other religion: Eckankar,7
E09000011,Greenwich,Other religion: Heathen,22
E09000011,Greenwich,Other religion: Jain,59
E09000011,Greenwich,Other religion: Mixed Religion,85
E09000011,Greenwich,Other religion: Mysticism,0
E09000011,Greenwich,Other religion: Native American Church,0
E09000011,Greenwich,Other religion: New Age,1
E09000011,Greenwich,Other religion: Occult,3
E09000011,Greenwich,Other religion: Other religions,497
E09000011,Greenwich,Other religion: Own Belief System,16
E09000011,Greenwich,Other religion: Pagan,196
E09000011,Greenwich,Other religion: Pantheism,13
E09000011,Greenwich,Other religion: Rastafarian,52
E09000011,Greenwich,Other religion: Ravidassia,2
E09000011,Greenwich,Other religion: Reconstructionist,10
E09000011,Greenwich,Other religion: Satanism,22
E09000011,Greenwich,Other religion: Scientology,12
E09000011,Greenwich,Other religion: Shamanism,187
E09000011,Greenwich,Other religion: Shintoism,12
E09000011,Greenwich,Other religion: Spiritual,195
E09000011,Greenwich,Other religion: Spiritualist,135
E09000011,Greenwich,Other religion: Taoist,34
E09000011,Greenwich,Other religion: Theism,4
E09000011,Greenwich,Other religion: Thelemite,1
E09000011,Greenwich,Other religion: Traditional African Religion,15
E09000011,Greenwich,Other religion: Unification Church,4
E09000011,Greenwich,Other religion: Universalist,6
E09000011,Greenwich,Other religion: Valmiki,0
E09000011,Greenwich,Other religion: Vodun,4
E09000011,Greenwich,Other religion: Wicca,40
