gss_code_ward,ward_name,category,count_21
E05014058,Chadwell Heath,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),141
E05014059,Eastbrook & Rush Green,One-person household,748
E05014059,Eastbrook & Rush Green,Multi-person household: No people stated their religion,60
E05014059,Eastbrook & Rush Green,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1369
E05014059,Eastbrook & Rush Green,Multi-person household: No religion (household may include people who did not state their religion),464
E05014059,Eastbrook & Rush Green,Multi-person household: Same religion and no religion (household may include people who did not state their religion),352
E05014059,Eastbrook & Rush Green,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),67
E05014060,Eastbury,One-person household,1154
E05014060,Eastbury,Multi-person household: No people stated their religion,106
E05014060,Eastbury,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2697
E05014060,Eastbury,Multi-person household: No religion (household may include people who did not state their religion),634
E05014060,Eastbury,Multi-person household: Same religion and no religion (household may include people who did not state their religion),496
E05014060,Eastbury,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),119
E05014061,Gascoigne,One-person household,949
E05014061,Gascoigne,Multi-person household: No people stated their religion,68
E05014061,Gascoigne,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2129
E05014061,Gascoigne,Multi-person household: No religion (household may include people who did not state their religion),329
E05014061,Gascoigne,Multi-person household: Same religion and no religion (household may include people who did not state their religion),212
E05014061,Gascoigne,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),106
E05014062,Goresbrook,One-person household,1043
E05014062,Goresbrook,Multi-person household: No people stated their religion,89
E05014062,Goresbrook,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2312
E05014062,Goresbrook,Multi-person household: No religion (household may include people who did not state their religion),716
E05014062,Goresbrook,Multi-person household: Same religion and no religion (household may include people who did not state their religion),488
E05014062,Goresbrook,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),72
E05014063,Heath,One-person household,950
E05014063,Heath,Multi-person household: No people stated their religion,58
E05014063,Heath,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1492
E05014063,Heath,Multi-person household: No religion (household may include people who did not state their religion),451
E05014063,Heath,Multi-person household: Same religion and no religion (household may include people who did not state their religion),278
E05014063,Heath,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),65
E05014069,Valence,One-person household,1155
E05014069,Valence,Multi-person household: No people stated their religion,109
E05014069,Valence,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2413
E05014069,Valence,Multi-person household: No religion (household may include people who did not state their religion),876
E05014069,Valence,Multi-person household: Same religion and no religion (household may include people who did not state their religion),517
E05014069,Valence,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),132
E05014064,Longbridge,One-person household,758
E05014064,Longbridge,Multi-person household: No people stated their religion,73
E05014064,Longbridge,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2351
E05014064,Longbridge,Multi-person household: No religion (household may include people who did not state their religion),204
E05014064,Longbridge,Multi-person household: Same religion and no religion (household may include people who did not state their religion),275
E05014064,Longbridge,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),104
E05014056,Beam,One-person household,550
E05014056,Beam,Multi-person household: No people stated their religion,57
E05014056,Beam,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1542
E05014056,Beam,Multi-person household: No religion (household may include people who did not state their religion),267
E05014056,Beam,Multi-person household: Same religion and no religion (household may include people who did not state their religion),235
E05014056,Beam,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),57
E05014070,Village,One-person household,1275
E05014070,Village,Multi-person household: No people stated their religion,94
E05014070,Village,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2160
E05014070,Village,Multi-person household: No religion (household may include people who did not state their religion),540
E05014070,Village,Multi-person household: Same religion and no religion (household may include people who did not state their religion),395
E05014070,Village,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),90
E05014055,Barking Riverside,One-person household,708
E05014055,Barking Riverside,Multi-person household: No people stated their religion,71
E05014055,Barking Riverside,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1909
E05014055,Barking Riverside,Multi-person household: No religion (household may include people who did not state their religion),397
E05014055,Barking Riverside,Multi-person household: Same religion and no religion (household may include people who did not state their religion),208
E05014055,Barking Riverside,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),86
E05014068,Thames View,One-person household,480
E05014068,Thames View,Multi-person household: No people stated their religion,36
E05014068,Thames View,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),928
E05014068,Thames View,Multi-person household: No religion (household may include people who did not state their religion),179
E05014068,Thames View,Multi-person household: Same religion and no religion (household may include people who did not state their religion),176
E05014068,Thames View,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),55
E05014071,Whalebone,One-person household,998
E05014071,Whalebone,Multi-person household: No people stated their religion,85
E05014071,Whalebone,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2613
E05014071,Whalebone,Multi-person household: No religion (household may include people who did not state their religion),426
E05014071,Whalebone,Multi-person household: Same religion and no religion (household may include people who did not state their religion),377
E05014071,Whalebone,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),149
E05013629,Brunswick Park,One-person household,1403
E05013629,Brunswick Park,Multi-person household: No people stated their religion,170
E05013629,Brunswick Park,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2764
E05013629,Brunswick Park,Multi-person household: No religion (household may include people who did not state their religion),688
E05013629,Brunswick Park,Multi-person household: Same religion and no religion (household may include people who did not state their religion),750
E05013629,Brunswick Park,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),194
E05013635,East Barnet,One-person household,1817
E05013635,East Barnet,Multi-person household: No people stated their religion,192
E05013635,East Barnet,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2823
E05013635,East Barnet,Multi-person household: No religion (household may include people who did not state their religion),1015
E05013635,East Barnet,Multi-person household: Same religion and no religion (household may include people who did not state their religion),910
E05013635,East Barnet,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),201
E05013650,Whetstone,One-person household,1211
E05013650,Whetstone,Multi-person household: No people stated their religion,125
E05013650,Whetstone,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1806
E05013650,Whetstone,Multi-person household: No religion (household may include people who did not state their religion),542
E05013650,Whetstone,Multi-person household: Same religion and no religion (household may include people who did not state their religion),505
E05013650,Whetstone,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),125
E05013632,Colindale North,One-person household,1276
E05013632,Colindale North,Multi-person household: No people stated their religion,128
E05013632,Colindale North,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2232
E05013632,Colindale North,Multi-person household: No religion (household may include people who did not state their religion),429
E05013632,Colindale North,Multi-person household: Same religion and no religion (household may include people who did not state their religion),401
E05013632,Colindale North,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),130
E05013630,Burnt Oak,One-person household,1671
E05013630,Burnt Oak,Multi-person household: No people stated their religion,205
E05013630,Burnt Oak,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3868
E05013630,Burnt Oak,Multi-person household: No religion (household may include people who did not state their religion),629
E05013630,Burnt Oak,Multi-person household: Same religion and no religion (household may include people who did not state their religion),711
E05013630,Burnt Oak,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),231
E05013634,Cricklewood,One-person household,1136
E05013634,Cricklewood,Multi-person household: No people stated their religion,107
E05013634,Cricklewood,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1700
E05013634,Cricklewood,Multi-person household: No religion (household may include people who did not state their religion),362
E05013634,Cricklewood,Multi-person household: Same religion and no religion (household may include people who did not state their religion),402
E05013634,Cricklewood,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),129
E05013631,Childs Hill,One-person household,2630
E05013631,Childs Hill,Multi-person household: No people stated their religion,290
E05013631,Childs Hill,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3079
E05013631,Childs Hill,Multi-person household: No religion (household may include people who did not state their religion),800
E05013631,Childs Hill,Multi-person household: Same religion and no religion (household may include people who did not state their religion),758
E05013631,Childs Hill,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),357
E05013633,Colindale South,One-person household,2155
E05013633,Colindale South,Multi-person household: No people stated their religion,206
E05013633,Colindale South,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3300
E05013633,Colindale South,Multi-person household: No religion (household may include people who did not state their religion),783
E05013633,Colindale South,Multi-person household: Same religion and no religion (household may include people who did not state their religion),733
E05013633,Colindale South,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),241
E05013640,Friern Barnet,One-person household,2188
E05013640,Friern Barnet,Multi-person household: No people stated their religion,195
E05013640,Friern Barnet,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2831
E05013640,Friern Barnet,Multi-person household: No religion (household may include people who did not state their religion),1122
E05013640,Friern Barnet,Multi-person household: Same religion and no religion (household may include people who did not state their religion),930
E05013640,Friern Barnet,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),246
E05013651,Woodhouse,One-person household,1645
E05013651,Woodhouse,Multi-person household: No people stated their religion,170
E05013651,Woodhouse,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2223
E05013651,Woodhouse,Multi-person household: No religion (household may include people who did not state their religion),690
E05013651,Woodhouse,Multi-person household: Same religion and no religion (household may include people who did not state their religion),648
E05013651,Woodhouse,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),232
E05013636,East Finchley,One-person household,2188
E05013636,East Finchley,Multi-person household: No people stated their religion,160
E05013636,East Finchley,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2049
E05013636,East Finchley,Multi-person household: No religion (household may include people who did not state their religion),1211
E05013636,East Finchley,Multi-person household: Same religion and no religion (household may include people who did not state their religion),990
E05013636,East Finchley,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),212
E05013641,Garden Suburb,One-person household,1402
E05013641,Garden Suburb,Multi-person household: No people stated their religion,190
E05013641,Garden Suburb,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2235
E05013641,Garden Suburb,Multi-person household: No religion (household may include people who did not state their religion),501
E05013641,Garden Suburb,Multi-person household: Same religion and no religion (household may include people who did not state their religion),453
E05013641,Garden Suburb,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),256
E05013638,Edgwarebury,One-person household,835
E05013638,Edgwarebury,Multi-person household: No people stated their religion,153
E05013638,Edgwarebury,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2343
E05013638,Edgwarebury,Multi-person household: No religion (household may include people who did not state their religion),270
E05013638,Edgwarebury,Multi-person household: Same religion and no religion (household may include people who did not state their religion),323
E05013638,Edgwarebury,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),154
E05013637,Edgware,One-person household,1645
E05013637,Edgware,Multi-person household: No people stated their religion,266
E05013637,Edgware,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),4003
E05013637,Edgware,Multi-person household: No religion (household may include people who did not state their religion),427
E05013637,Edgware,Multi-person household: Same religion and no religion (household may include people who did not state their religion),495
E05013637,Edgware,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),285
E05013639,Finchley Church End,One-person household,2201
E05013639,Finchley Church End,Multi-person household: No people stated their religion,268
E05013639,Finchley Church End,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3303
E05013639,Finchley Church End,Multi-person household: No religion (household may include people who did not state their religion),753
E05013639,Finchley Church End,Multi-person household: Same religion and no religion (household may include people who did not state their religion),722
E05013639,Finchley Church End,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),323
E05013642,Golders Green,One-person household,1612
E05013642,Golders Green,Multi-person household: No people stated their religion,270
E05013642,Golders Green,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2443
E05013642,Golders Green,Multi-person household: No religion (household may include people who did not state their religion),288
E05013642,Golders Green,Multi-person household: Same religion and no religion (household may include people who did not state their religion),378
E05013642,Golders Green,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),157
E05013645,Mill Hill,One-person household,1781
E05013645,Mill Hill,Multi-person household: No people stated their religion,199
E05013645,Mill Hill,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3199
E05013645,Mill Hill,Multi-person household: No religion (household may include people who did not state their religion),606
E05013645,Mill Hill,Multi-person household: Same religion and no religion (household may include people who did not state their religion),670
E05013645,Mill Hill,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),262
E05013643,Hendon,One-person household,2463
E05013643,Hendon,Multi-person household: No people stated their religion,271
E05013643,Hendon,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3953
E05013643,Hendon,Multi-person household: No religion (household may include people who did not state their religion),586
E05013643,Hendon,Multi-person household: Same religion and no religion (household may include people who did not state their religion),666
E05013643,Hendon,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),327
E05013628,Barnet Vale,One-person household,2262
E05013628,Barnet Vale,Multi-person household: No people stated their religion,185
E05013628,Barnet Vale,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2549
E05013628,Barnet Vale,Multi-person household: No religion (household may include people who did not state their religion),992
E05013628,Barnet Vale,Multi-person household: Same religion and no religion (household may include people who did not state their religion),965
E05013628,Barnet Vale,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),211
E05013644,High Barnet,One-person household,1388
E05013644,High Barnet,Multi-person household: No people stated their religion,138
E05013644,High Barnet,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1717
E05013644,High Barnet,Multi-person household: No religion (household may include people who did not state their religion),753
E05013644,High Barnet,Multi-person household: Same religion and no religion (household may include people who did not state their religion),678
E05013644,High Barnet,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),177
E05013647,Underhill,One-person household,1307
E05013647,Underhill,Multi-person household: No people stated their religion,131
E05013647,Underhill,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1902
E05013647,Underhill,Multi-person household: No religion (household may include people who did not state their religion),700
E05013647,Underhill,Multi-person household: Same religion and no religion (household may include people who did not state their religion),634
E05013647,Underhill,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),128
E05013646,Totteridge & Woodside,One-person household,1328
E05013646,Totteridge & Woodside,Multi-person household: No people stated their religion,224
E05013646,Totteridge & Woodside,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2558
E05013646,Totteridge & Woodside,Multi-person household: No religion (household may include people who did not state their religion),645
E05013646,Totteridge & Woodside,Multi-person household: Same religion and no religion (household may include people who did not state their religion),608
E05013646,Totteridge & Woodside,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),275
E05013648,West Finchley,One-person household,2229
E05013648,West Finchley,Multi-person household: No people stated their religion,220
E05013648,West Finchley,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2872
E05013648,West Finchley,Multi-person household: No religion (household may include people who did not state their religion),1116
E05013648,West Finchley,Multi-person household: Same religion and no religion (household may include people who did not state their religion),959
E05013648,West Finchley,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),326
E05013649,West Hendon,One-person household,1873
E05013649,West Hendon,Multi-person household: No people stated their religion,146
E05013649,West Hendon,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),3050
E05013649,West Hendon,Multi-person household: No religion (household may include people who did not state their religion),491
E05013649,West Hendon,Multi-person household: Same religion and no religion (household may include people who did not state their religion),607
E05013649,West Hendon,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),286
E05011222,Crayford,One-person household,1852
E05011222,Crayford,Multi-person household: No people stated their religion,105
E05011222,Crayford,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2149
E05011222,Crayford,Multi-person household: No religion (household may include people who did not state their religion),1327
E05011222,Crayford,Multi-person household: Same religion and no religion (household may include people who did not state their religion),908
E05011222,Crayford,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),79
E05011217,Barnehurst,One-person household,993
E05011217,Barnehurst,Multi-person household: No people stated their religion,94
E05011217,Barnehurst,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1641
E05011217,Barnehurst,Multi-person household: No religion (household may include people who did not state their religion),891
E05011217,Barnehurst,Multi-person household: Same religion and no religion (household may include people who did not state their religion),728
E05011217,Barnehurst,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),73
E05011219,Bexleyheath,One-person household,1770
E05011219,Bexleyheath,Multi-person household: No people stated their religion,151
E05011219,Bexleyheath,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2269
E05011219,Bexleyheath,Multi-person household: No religion (household may include people who did not state their religion),1162
E05011219,Bexleyheath,Multi-person household: Same religion and no religion (household may include people who did not state their religion),995
E05011219,Bexleyheath,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),88
E05011218,Belvedere,One-person household,1868
E05011218,Belvedere,Multi-person household: No people stated their religion,137
E05011218,Belvedere,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2653
E05011218,Belvedere,Multi-person household: No religion (household may include people who did not state their religion),1164
E05011218,Belvedere,Multi-person household: Same religion and no religion (household may include people who did not state their religion),808
E05011218,Belvedere,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),134
E05011233,West Heath,One-person household,1244
E05011233,West Heath,Multi-person household: No people stated their religion,125
E05011233,West Heath,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2487
E05011233,West Heath,Multi-person household: No religion (household may include people who did not state their religion),1032
E05011233,West Heath,Multi-person household: Same religion and no religion (household may include people who did not state their religion),875
E05011233,West Heath,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),113
E05011220,Blackfen & Lamorbey,One-person household,1439
E05011220,Blackfen & Lamorbey,Multi-person household: No people stated their religion,154
E05011220,Blackfen & Lamorbey,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2137
E05011220,Blackfen & Lamorbey,Multi-person household: No religion (household may include people who did not state their religion),1322
E05011220,Blackfen & Lamorbey,Multi-person household: Same religion and no religion (household may include people who did not state their religion),1085
E05011220,Blackfen & Lamorbey,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),83
E05011221,Blendon & Penhill,One-person household,1318
E05011221,Blendon & Penhill,Multi-person household: No people stated their religion,149
E05011221,Blendon & Penhill,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2163
E05011221,Blendon & Penhill,Multi-person household: No religion (household may include people who did not state their religion),1273
E05011221,Blendon & Penhill,Multi-person household: Same religion and no religion (household may include people who did not state their religion),1012
E05011221,Blendon & Penhill,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),63
E05011223,Crook Log,One-person household,1539
E05011223,Crook Log,Multi-person household: No people stated their religion,132
E05011223,Crook Log,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2279
E05011223,Crook Log,Multi-person household: No religion (household may include people who did not state their religion),1179
E05011223,Crook Log,Multi-person household: Same religion and no religion (household may include people who did not state their religion),949
E05011223,Crook Log,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),116
E05011228,Northumberland Heath,One-person household,931
E05011228,Northumberland Heath,Multi-person household: No people stated their religion,89
E05011228,Northumberland Heath,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1555
E05011228,Northumberland Heath,Multi-person household: No religion (household may include people who did not state their religion),836
E05011228,Northumberland Heath,Multi-person household: Same religion and no religion (household may include people who did not state their religion),580
E05011228,Northumberland Heath,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),74
E05011231,Slade Green & Northend,One-person household,1185
E05011231,Slade Green & Northend,Multi-person household: No people stated their religion,74
E05011231,Slade Green & Northend,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1959
E05011231,Slade Green & Northend,Multi-person household: No religion (household may include people who did not state their religion),892
E05011231,Slade Green & Northend,Multi-person household: Same religion and no religion (household may include people who did not state their religion),499
E05011231,Slade Green & Northend,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),113
E05011225,Erith,One-person household,1489
E05011225,Erith,Multi-person household: No people stated their religion,82
E05011225,Erith,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1899
E05011225,Erith,Multi-person household: No religion (household may include people who did not state their religion),923
E05011225,Erith,Multi-person household: Same religion and no religion (household may include people who did not state their religion),536
E05011225,Erith,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),106
E05011230,Sidcup,One-person household,2224
E05011230,Sidcup,Multi-person household: No people stated their religion,117
E05011230,Sidcup,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1948
E05011230,Sidcup,Multi-person household: No religion (household may include people who did not state their religion),1293
E05011230,Sidcup,Multi-person household: Same religion and no religion (household may include people who did not state their religion),1022
E05011230,Sidcup,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),90
E05011229,St. Mary's & St. James,One-person household,1157
E05011229,St. Mary's & St. James,Multi-person household: No people stated their religion,80
E05011229,St. Mary's & St. James,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1568
E05011229,St. Mary's & St. James,Multi-person household: No religion (household may include people who did not state their religion),827
E05011229,St. Mary's & St. James,Multi-person household: Same religion and no religion (household may include people who did not state their religion),696
E05011229,St. Mary's & St. James,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),55
E05011226,Falconwood & Welling,One-person household,1441
E05011226,Falconwood & Welling,Multi-person household: No people stated their religion,135
E05011226,Falconwood & Welling,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2360
E05011226,Falconwood & Welling,Multi-person household: No religion (household may include people who did not state their religion),1203
E05011226,Falconwood & Welling,Multi-person household: Same religion and no religion (household may include people who did not state their religion),969
E05011226,Falconwood & Welling,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),95
E05011224,East Wickham,One-person household,1388
E05011224,East Wickham,Multi-person household: No people stated their religion,125
E05011224,East Wickham,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2402
E05011224,East Wickham,Multi-person household: No religion (household may include people who did not state their religion),1094
E05011224,East Wickham,Multi-person household: Same religion and no religion (household may include people who did not state their religion),919
E05011224,East Wickham,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),111
E05011232,Thamesmead East,One-person household,1613
E05011232,Thamesmead East,Multi-person household: No people stated their religion,106
E05011232,Thamesmead East,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2613
E05011232,Thamesmead East,Multi-person household: No religion (household may include people who did not state their religion),733
