lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009323,Canary Wharf,Migrant from outside the UK: Address one year ago was outside the UK,865
E09000030,Tower Hamlets,E05009324,Island Gardens,Address one year ago is the same as the address of enumeration,11657
E09000030,Tower Hamlets,E05009324,Island Gardens,Address one year ago is student term-time or boarding school address in the UK,178
E09000030,Tower Hamlets,E05009324,Island Gardens,Migrant from within the UK: Address one year ago was in the UK,2451
E09000030,Tower Hamlets,E05009324,Island Gardens,Migrant from outside the UK: Address one year ago was outside the UK,382
E09000030,Tower Hamlets,E05009325,Lansbury,Address one year ago is the same as the address of enumeration,17969
E09000030,Tower Hamlets,E05009325,Lansbury,Address one year ago is student term-time or boarding school address in the UK,101
E09000030,Tower Hamlets,E05009325,Lansbury,Migrant from within the UK: Address one year ago was in the UK,2896
E09000030,Tower Hamlets,E05009325,Lansbury,Migrant from outside the UK: Address one year ago was outside the UK,455
E09000030,Tower Hamlets,E05009326,Limehouse,Address one year ago is the same as the address of enumeration,5103
E09000030,Tower Hamlets,E05009326,Limehouse,Address one year ago is student term-time or boarding school address in the UK,36
E09000030,Tower Hamlets,E05009326,Limehouse,Migrant from within the UK: Address one year ago was in the UK,1289
E09000030,Tower Hamlets,E05009326,Limehouse,Migrant from outside the UK: Address one year ago was outside the UK,246
E09000030,Tower Hamlets,E05009327,Mile End,Address one year ago is the same as the address of enumeration,17605
E09000030,Tower Hamlets,E05009327,Mile End,Address one year ago is student term-time or boarding school address in the UK,226
E09000030,Tower Hamlets,E05009327,Mile End,Migrant from within the UK: Address one year ago was in the UK,3254
E09000030,Tower Hamlets,E05009327,Mile End,Migrant from outside the UK: Address one year ago was outside the UK,416
E09000030,Tower Hamlets,E05009328,Poplar,Address one year ago is the same as the address of enumeration,6545
E09000030,Tower Hamlets,E05009328,Poplar,Address one year ago is student term-time or boarding school address in the UK,32
E09000030,Tower Hamlets,E05009328,Poplar,Migrant from within the UK: Address one year ago was in the UK,1040
E09000030,Tower Hamlets,E05009328,Poplar,Migrant from outside the UK: Address one year ago was outside the UK,221
E09000030,Tower Hamlets,E05009329,St Dunstan's,Address one year ago is the same as the address of enumeration,11860
E09000030,Tower Hamlets,E05009329,St Dunstan's,Address one year ago is student term-time or boarding school address in the UK,133
E09000030,Tower Hamlets,E05009329,St Dunstan's,Migrant from within the UK: Address one year ago was in the UK,1814
E09000030,Tower Hamlets,E05009329,St Dunstan's,Migrant from outside the UK: Address one year ago was outside the UK,390
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Address one year ago is the same as the address of enumeration,9051
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Address one year ago is student term-time or boarding school address in the UK,101
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Migrant from within the UK: Address one year ago was in the UK,2359
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Migrant from outside the UK: Address one year ago was outside the UK,378
E09000030,Tower Hamlets,E05009331,St Peter's,Address one year ago is the same as the address of enumeration,15661
E09000030,Tower Hamlets,E05009331,St Peter's,Address one year ago is student term-time or boarding school address in the UK,151
E09000030,Tower Hamlets,E05009331,St Peter's,Migrant from within the UK: Address one year ago was in the UK,3174
E09000030,Tower Hamlets,E05009331,St Peter's,Migrant from outside the UK: Address one year ago was outside the UK,780
E09000030,Tower Hamlets,E05009332,Shadwell,Address one year ago is the same as the address of enumeration,10796
E09000030,Tower Hamlets,E05009332,Shadwell,Address one year ago is student term-time or boarding school address in the UK,83
E09000030,Tower Hamlets,E05009332,Shadwell,Migrant from within the UK: Address one year ago was in the UK,1559
E09000030,Tower Hamlets,E05009332,Shadwell,Migrant from outside the UK: Address one year ago was outside the UK,377
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Address one year ago is the same as the address of enumeration,9623
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Address one year ago is student term-time or boarding school address in the UK,231
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Migrant from within the UK: Address one year ago was in the UK,2313
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Migrant from outside the UK: Address one year ago was outside the UK,929
E09000030,Tower Hamlets,E05009334,Stepney Green,Address one year ago is the same as the address of enumeration,10232
E09000030,Tower Hamlets,E05009334,Stepney Green,Address one year ago is student term-time or boarding school address in the UK,98
E09000030,Tower Hamlets,E05009334,Stepney Green,Migrant from within the UK: Address one year ago was in the UK,1659
E09000030,Tower Hamlets,E05009334,Stepney Green,Migrant from outside the UK: Address one year ago was outside the UK,305
E09000030,Tower Hamlets,E05009335,Weavers,Address one year ago is the same as the address of enumeration,10324
E09000030,Tower Hamlets,E05009335,Weavers,Address one year ago is student term-time or boarding school address in the UK,132
E09000030,Tower Hamlets,E05009335,Weavers,Migrant from within the UK: Address one year ago was in the UK,2245
E09000030,Tower Hamlets,E05009335,Weavers,Migrant from outside the UK: Address one year ago was outside the UK,434
E09000030,Tower Hamlets,E05009336,Whitechapel,Address one year ago is the same as the address of enumeration,13224
E09000030,Tower Hamlets,E05009336,Whitechapel,Address one year ago is student term-time or boarding school address in the UK,457
E09000030,Tower Hamlets,E05009336,Whitechapel,Migrant from within the UK: Address one year ago was in the UK,3732
E09000030,Tower Hamlets,E05009336,Whitechapel,Migrant from outside the UK: Address one year ago was outside the UK,1358
E09000012,Hackney,E05009367,Brownswood,Address one year ago is the same as the address of enumeration,7100
E09000012,Hackney,E05009367,Brownswood,Address one year ago is student term-time or boarding school address in the UK,64
E09000012,Hackney,E05009367,Brownswood,Migrant from within the UK: Address one year ago was in the UK,1576
E09000012,Hackney,E05009367,Brownswood,Migrant from outside the UK: Address one year ago was outside the UK,116
E09000012,Hackney,E05009368,Cazenove,Address one year ago is the same as the address of enumeration,13120
E09000012,Hackney,E05009368,Cazenove,Address one year ago is student term-time or boarding school address in the UK,30
E09000012,Hackney,E05009368,Cazenove,Migrant from within the UK: Address one year ago was in the UK,1572
E09000012,Hackney,E05009368,Cazenove,Migrant from outside the UK: Address one year ago was outside the UK,149
E09000012,Hackney,E05009369,Clissold,Address one year ago is the same as the address of enumeration,10328
E09000012,Hackney,E05009369,Clissold,Address one year ago is student term-time or boarding school address in the UK,51
E09000012,Hackney,E05009369,Clissold,Migrant from within the UK: Address one year ago was in the UK,1867
E09000012,Hackney,E05009369,Clissold,Migrant from outside the UK: Address one year ago was outside the UK,141
E09000012,Hackney,E05009370,Dalston,Address one year ago is the same as the address of enumeration,6848
E09000012,Hackney,E05009370,Dalston,Address one year ago is student term-time or boarding school address in the UK,43
E09000012,Hackney,E05009370,Dalston,Migrant from within the UK: Address one year ago was in the UK,1815
E09000012,Hackney,E05009370,Dalston,Migrant from outside the UK: Address one year ago was outside the UK,197
E09000012,Hackney,E05009371,De Beauvoir,Address one year ago is the same as the address of enumeration,7287
E09000012,Hackney,E05009371,De Beauvoir,Address one year ago is student term-time or boarding school address in the UK,36
E09000012,Hackney,E05009371,De Beauvoir,Migrant from within the UK: Address one year ago was in the UK,1464
E09000012,Hackney,E05009371,De Beauvoir,Migrant from outside the UK: Address one year ago was outside the UK,135
E09000012,Hackney,E05009372,Hackney Central,Address one year ago is the same as the address of enumeration,10798
E09000012,Hackney,E05009372,Hackney Central,Address one year ago is student term-time or boarding school address in the UK,41
E09000012,Hackney,E05009372,Hackney Central,Migrant from within the UK: Address one year ago was in the UK,1787
E09000012,Hackney,E05009372,Hackney Central,Migrant from outside the UK: Address one year ago was outside the UK,147
E09000012,Hackney,E05009373,Hackney Downs,Address one year ago is the same as the address of enumeration,11064
E09000012,Hackney,E05009373,Hackney Downs,Address one year ago is student term-time or boarding school address in the UK,39
E09000012,Hackney,E05009373,Hackney Downs,Migrant from within the UK: Address one year ago was in the UK,1603
E09000012,Hackney,E05009373,Hackney Downs,Migrant from outside the UK: Address one year ago was outside the UK,152
E09000012,Hackney,E05009374,Hackney Wick,Address one year ago is the same as the address of enumeration,10504
E09000012,Hackney,E05009374,Hackney Wick,Address one year ago is student term-time or boarding school address in the UK,45
E09000012,Hackney,E05009374,Hackney Wick,Migrant from within the UK: Address one year ago was in the UK,1548
E09000012,Hackney,E05009374,Hackney Wick,Migrant from outside the UK: Address one year ago was outside the UK,140
E09000012,Hackney,E05009375,Haggerston,Address one year ago is the same as the address of enumeration,11705
E09000012,Hackney,E05009375,Haggerston,Address one year ago is student term-time or boarding school address in the UK,77
E09000012,Hackney,E05009375,Haggerston,Migrant from within the UK: Address one year ago was in the UK,2188
E09000012,Hackney,E05009375,Haggerston,Migrant from outside the UK: Address one year ago was outside the UK,344
E09000012,Hackney,E05009376,Homerton,Address one year ago is the same as the address of enumeration,11144
E09000012,Hackney,E05009376,Homerton,Address one year ago is student term-time or boarding school address in the UK,48
E09000012,Hackney,E05009376,Homerton,Migrant from within the UK: Address one year ago was in the UK,1701
E09000012,Hackney,E05009376,Homerton,Migrant from outside the UK: Address one year ago was outside the UK,165
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Address one year ago is the same as the address of enumeration,9069
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Address one year ago is student term-time or boarding school address in the UK,158
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Migrant from within the UK: Address one year ago was in the UK,2218
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Migrant from outside the UK: Address one year ago was outside the UK,527
E09000012,Hackney,E05009378,Hoxton West,Address one year ago is the same as the address of enumeration,10625
E09000012,Hackney,E05009378,Hoxton West,Address one year ago is student term-time or boarding school address in the UK,176
E09000012,Hackney,E05009378,Hoxton West,Migrant from within the UK: Address one year ago was in the UK,2295
E09000012,Hackney,E05009378,Hoxton West,Migrant from outside the UK: Address one year ago was outside the UK,583
E09000012,Hackney,E05009379,King's Park,Address one year ago is the same as the address of enumeration,11734
E09000012,Hackney,E05009379,King's Park,Address one year ago is student term-time or boarding school address in the UK,44
E09000012,Hackney,E05009379,King's Park,Migrant from within the UK: Address one year ago was in the UK,1246
E09000012,Hackney,E05009379,King's Park,Migrant from outside the UK: Address one year ago was outside the UK,102
E09000012,Hackney,E05009380,Lea Bridge,Address one year ago is the same as the address of enumeration,12316
E09000012,Hackney,E05009380,Lea Bridge,Address one year ago is student term-time or boarding school address in the UK,34
E09000012,Hackney,E05009380,Lea Bridge,Migrant from within the UK: Address one year ago was in the UK,1725
E09000012,Hackney,E05009380,Lea Bridge,Migrant from outside the UK: Address one year ago was outside the UK,152
E09000012,Hackney,E05009381,London Fields,Address one year ago is the same as the address of enumeration,10222
E09000012,Hackney,E05009381,London Fields,Address one year ago is student term-time or boarding school address in the UK,28
E09000012,Hackney,E05009381,London Fields,Migrant from within the UK: Address one year ago was in the UK,1737
E09000012,Hackney,E05009381,London Fields,Migrant from outside the UK: Address one year ago was outside the UK,190
E09000012,Hackney,E05009382,Shacklewell,Address one year ago is the same as the address of enumeration,7418
E09000012,Hackney,E05009382,Shacklewell,Address one year ago is student term-time or boarding school address in the UK,37
E09000012,Hackney,E05009382,Shacklewell,Migrant from within the UK: Address one year ago was in the UK,1107
E09000012,Hackney,E05009382,Shacklewell,Migrant from outside the UK: Address one year ago was outside the UK,121
E09000012,Hackney,E05009383,Springfield,Address one year ago is the same as the address of enumeration,13816
E09000012,Hackney,E05009383,Springfield,Address one year ago is student term-time or boarding school address in the UK,23
E09000012,Hackney,E05009383,Springfield,Migrant from within the UK: Address one year ago was in the UK,1057
E09000012,Hackney,E05009383,Springfield,Migrant from outside the UK: Address one year ago was outside the UK,89
E09000012,Hackney,E05009384,Stamford Hill West,Address one year ago is the same as the address of enumeration,9091
E09000012,Hackney,E05009384,Stamford Hill West,Address one year ago is student term-time or boarding school address in the UK,13
E09000012,Hackney,E05009384,Stamford Hill West,Migrant from within the UK: Address one year ago was in the UK,862
E09000012,Hackney,E05009384,Stamford Hill West,Migrant from outside the UK: Address one year ago was outside the UK,81
E09000012,Hackney,E05009385,Stoke Newington,Address one year ago is the same as the address of enumeration,11442
E09000012,Hackney,E05009385,Stoke Newington,Address one year ago is student term-time or boarding school address in the UK,62
E09000012,Hackney,E05009385,Stoke Newington,Migrant from within the UK: Address one year ago was in the UK,1798
E09000012,Hackney,E05009385,Stoke Newington,Migrant from outside the UK: Address one year ago was outside the UK,145
E09000012,Hackney,E05009386,Victoria,Address one year ago is the same as the address of enumeration,10332
E09000012,Hackney,E05009386,Victoria,Address one year ago is student term-time or boarding school address in the UK,43
E09000012,Hackney,E05009386,Victoria,Migrant from within the UK: Address one year ago was in the UK,1558
E09000012,Hackney,E05009386,Victoria,Migrant from outside the UK: Address one year ago was outside the UK,191
E09000012,Hackney,E05009387,Woodberry Down,Address one year ago is the same as the address of enumeration,10118
E09000012,Hackney,E05009387,Woodberry Down,Address one year ago is student term-time or boarding school address in the UK,44
E09000012,Hackney,E05009387,Woodberry Down,Migrant from within the UK: Address one year ago was in the UK,1781
E09000012,Hackney,E05009387,Woodberry Down,Migrant from outside the UK: Address one year ago was outside the UK,186
E09000020,Kensington and Chelsea,E05009388,Abingdon,Address one year ago is the same as the address of enumeration,6377
E09000020,Kensington and Chelsea,E05009388,Abingdon,Address one year ago is student term-time or boarding school address in the UK,81
E09000020,Kensington and Chelsea,E05009388,Abingdon,Migrant from within the UK: Address one year ago was in the UK,1271
E09000020,Kensington and Chelsea,E05009388,Abingdon,Migrant from outside the UK: Address one year ago was outside the UK,359
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Address one year ago is the same as the address of enumeration,6150
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Address one year ago is student term-time or boarding school address in the UK,162
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Migrant from within the UK: Address one year ago was in the UK,1267
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Migrant from outside the UK: Address one year ago was outside the UK,459
E09000020,Kensington and Chelsea,E05009390,Campden,Address one year ago is the same as the address of enumeration,6698
E09000020,Kensington and Chelsea,E05009390,Campden,Address one year ago is student term-time or boarding school address in the UK,55
E09000020,Kensington and Chelsea,E05009390,Campden,Migrant from within the UK: Address one year ago was in the UK,1226
E09000020,Kensington and Chelsea,E05009390,Campden,Migrant from outside the UK: Address one year ago was outside the UK,406
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Address one year ago is the same as the address of enumeration,6361
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Address one year ago is student term-time or boarding school address in the UK,88
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Migrant from within the UK: Address one year ago was in the UK,805
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Migrant from outside the UK: Address one year ago was outside the UK,161
E09000020,Kensington and Chelsea,E05009392,Colville,Address one year ago is the same as the address of enumeration,7321
E09000020,Kensington and Chelsea,E05009392,Colville,Address one year ago is student term-time or boarding school address in the UK,32
E09000020,Kensington and Chelsea,E05009392,Colville,Migrant from within the UK: Address one year ago was in the UK,937
E09000020,Kensington and Chelsea,E05009392,Colville,Migrant from outside the UK: Address one year ago was outside the UK,207
E09000020,Kensington and Chelsea,E05009393,Courtfield,Address one year ago is the same as the address of enumeration,6026
E09000020,Kensington and Chelsea,E05009393,Courtfield,Address one year ago is student term-time or boarding school address in the UK,162
E09000020,Kensington and Chelsea,E05009393,Courtfield,Migrant from within the UK: Address one year ago was in the UK,1471
E09000020,Kensington and Chelsea,E05009393,Courtfield,Migrant from outside the UK: Address one year ago was outside the UK,512
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Address one year ago is the same as the address of enumeration,6376
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Address one year ago is student term-time or boarding school address in the UK,15
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Migrant from within the UK: Address one year ago was in the UK,447
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Migrant from outside the UK: Address one year ago was outside the UK,101
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Address one year ago is the same as the address of enumeration,6518
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Address one year ago is student term-time or boarding school address in the UK,223
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Migrant from within the UK: Address one year ago was in the UK,1568
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Migrant from outside the UK: Address one year ago was outside the UK,515
E09000020,Kensington and Chelsea,E05009396,Golborne,Address one year ago is the same as the address of enumeration,7789
E09000020,Kensington and Chelsea,E05009396,Golborne,Address one year ago is student term-time or boarding school address in the UK,96
E09000020,Kensington and Chelsea,E05009396,Golborne,Migrant from within the UK: Address one year ago was in the UK,767
E09000020,Kensington and Chelsea,E05009396,Golborne,Migrant from outside the UK: Address one year ago was outside the UK,165
E09000020,Kensington and Chelsea,E05009397,Holland,Address one year ago is the same as the address of enumeration,7524
E09000020,Kensington and Chelsea,E05009397,Holland,Address one year ago is student term-time or boarding school address in the UK,71
E09000020,Kensington and Chelsea,E05009397,Holland,Migrant from within the UK: Address one year ago was in the UK,1205
E09000020,Kensington and Chelsea,E05009397,Holland,Migrant from outside the UK: Address one year ago was outside the UK,375
E09000020,Kensington and Chelsea,E05009398,Norland,Address one year ago is the same as the address of enumeration,4476
E09000020,Kensington and Chelsea,E05009398,Norland,Address one year ago is student term-time or boarding school address in the UK,31
E09000020,Kensington and Chelsea,E05009398,Norland,Migrant from within the UK: Address one year ago was in the UK,706
E09000020,Kensington and Chelsea,E05009398,Norland,Migrant from outside the UK: Address one year ago was outside the UK,189
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Address one year ago is the same as the address of enumeration,8365
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Address one year ago is student term-time or boarding school address in the UK,63
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Migrant from within the UK: Address one year ago was in the UK,729
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Migrant from outside the UK: Address one year ago was outside the UK,155
E09000020,Kensington and Chelsea,E05009400,Pembridge,Address one year ago is the same as the address of enumeration,4024
E09000020,Kensington and Chelsea,E05009400,Pembridge,Address one year ago is student term-time or boarding school address in the UK,55
E09000020,Kensington and Chelsea,E05009400,Pembridge,Migrant from within the UK: Address one year ago was in the UK,915
E09000020,Kensington and Chelsea,E05009400,Pembridge,Migrant from outside the UK: Address one year ago was outside the UK,320
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Address one year ago is the same as the address of enumeration,5775
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Address one year ago is student term-time or boarding school address in the UK,206
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Migrant from within the UK: Address one year ago was in the UK,1130
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Migrant from outside the UK: Address one year ago was outside the UK,474
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Address one year ago is the same as the address of enumeration,7044
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Address one year ago is student term-time or boarding school address in the UK,156
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Migrant from within the UK: Address one year ago was in the UK,1454
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Migrant from outside the UK: Address one year ago was outside the UK,431
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Address one year ago is the same as the address of enumeration,6902
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Address one year ago is student term-time or boarding school address in the UK,71
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Migrant from within the UK: Address one year ago was in the UK,1079
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Migrant from outside the UK: Address one year ago was outside the UK,322
E09000020,Kensington and Chelsea,E05009404,St Helen's,Address one year ago is the same as the address of enumeration,5394
E09000020,Kensington and Chelsea,E05009404,St Helen's,Address one year ago is student term-time or boarding school address in the UK,22
E09000020,Kensington and Chelsea,E05009404,St Helen's,Migrant from within the UK: Address one year ago was in the UK,656
E09000020,Kensington and Chelsea,E05009404,St Helen's,Migrant from outside the UK: Address one year ago was outside the UK,138
E09000020,Kensington and Chelsea,E05009405,Stanley,Address one year ago is the same as the address of enumeration,6881
E09000020,Kensington and Chelsea,E05009405,Stanley,Address one year ago is student term-time or boarding school address in the UK,111
E09000020,Kensington and Chelsea,E05009405,Stanley,Migrant from within the UK: Address one year ago was in the UK,1136
E09000020,Kensington and Chelsea,E05009405,Stanley,Migrant from outside the UK: Address one year ago was outside the UK,366
E09000028,Southwark,E05011095,Borough & Bankside,Address one year ago is the same as the address of enumeration,6363
E09000028,Southwark,E05011095,Borough & Bankside,Address one year ago is student term-time or boarding school address in the UK,228
E09000028,Southwark,E05011095,Borough & Bankside,Migrant from within the UK: Address one year ago was in the UK,1996
E09000028,Southwark,E05011095,Borough & Bankside,Migrant from outside the UK: Address one year ago was outside the UK,683
E09000028,Southwark,E05011096,Camberwell Green,Address one year ago is the same as the address of enumeration,13203
E09000028,Southwark,E05011096,Camberwell Green,Address one year ago is student term-time or boarding school address in the UK,89
E09000028,Southwark,E05011096,Camberwell Green,Migrant from within the UK: Address one year ago was in the UK,1585
E09000028,Southwark,E05011096,Camberwell Green,Migrant from outside the UK: Address one year ago was outside the UK,231
E09000028,Southwark,E05011097,Champion Hill,Address one year ago is the same as the address of enumeration,8061
E09000028,Southwark,E05011097,Champion Hill,Address one year ago is student term-time or boarding school address in the UK,42
E09000028,Southwark,E05011097,Champion Hill,Migrant from within the UK: Address one year ago was in the UK,1063
E09000028,Southwark,E05011097,Champion Hill,Migrant from outside the UK: Address one year ago was outside the UK,164
E09000028,Southwark,E05011098,Chaucer,Address one year ago is the same as the address of enumeration,11304
E09000028,Southwark,E05011098,Chaucer,Address one year ago is student term-time or boarding school address in the UK,399
E09000028,Southwark,E05011098,Chaucer,Migrant from within the UK: Address one year ago was in the UK,2580
E09000028,Southwark,E05011098,Chaucer,Migrant from outside the UK: Address one year ago was outside the UK,607
E09000028,Southwark,E05011099,Dulwich Hill,Address one year ago is the same as the address of enumeration,8252
E09000028,Southwark,E05011099,Dulwich Hill,Address one year ago is student term-time or boarding school address in the UK,69
E09000028,Southwark,E05011099,Dulwich Hill,Migrant from within the UK: Address one year ago was in the UK,1114
E09000028,Southwark,E05011099,Dulwich Hill,Migrant from outside the UK: Address one year ago was outside the UK,119
E09000028,Southwark,E05011100,Dulwich Village,Address one year ago is the same as the address of enumeration,8827
E09000028,Southwark,E05011100,Dulwich Village,Address one year ago is student term-time or boarding school address in the UK,53
E09000028,Southwark,E05011100,Dulwich Village,Migrant from within the UK: Address one year ago was in the UK,1015
E09000028,Southwark,E05011100,Dulwich Village,Migrant from outside the UK: Address one year ago was outside the UK,114
E09000028,Southwark,E05011101,Dulwich Wood,Address one year ago is the same as the address of enumeration,9041
E09000028,Southwark,E05011101,Dulwich Wood,Address one year ago is student term-time or boarding school address in the UK,35
E09000028,Southwark,E05011101,Dulwich Wood,Migrant from within the UK: Address one year ago was in the UK,971
E09000028,Southwark,E05011101,Dulwich Wood,Migrant from outside the UK: Address one year ago was outside the UK,114
E09000028,Southwark,E05011102,Faraday,Address one year ago is the same as the address of enumeration,10710
E09000028,Southwark,E05011102,Faraday,Address one year ago is student term-time or boarding school address in the UK,87
E09000028,Southwark,E05011102,Faraday,Migrant from within the UK: Address one year ago was in the UK,1365
E09000028,Southwark,E05011102,Faraday,Migrant from outside the UK: Address one year ago was outside the UK,167
E09000028,Southwark,E05011103,Goose Green,Address one year ago is the same as the address of enumeration,11228
E09000028,Southwark,E05011103,Goose Green,Address one year ago is student term-time or boarding school address in the UK,39
E09000028,Southwark,E05011103,Goose Green,Migrant from within the UK: Address one year ago was in the UK,2106
E09000028,Southwark,E05011103,Goose Green,Migrant from outside the UK: Address one year ago was outside the UK,145
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Address one year ago is the same as the address of enumeration,11307
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Address one year ago is student term-time or boarding school address in the UK,225
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Migrant from within the UK: Address one year ago was in the UK,2658
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,Migrant from outside the UK: Address one year ago was outside the UK,521
E09000028,Southwark,E05011105,Newington,Address one year ago is the same as the address of enumeration,11890
E09000028,Southwark,E05011105,Newington,Address one year ago is student term-time or boarding school address in the UK,136
E09000028,Southwark,E05011105,Newington,Migrant from within the UK: Address one year ago was in the UK,1466
E09000028,Southwark,E05011105,Newington,Migrant from outside the UK: Address one year ago was outside the UK,222
E09000028,Southwark,E05011106,North Bermondsey,Address one year ago is the same as the address of enumeration,12298
E09000028,Southwark,E05011106,North Bermondsey,Address one year ago is student term-time or boarding school address in the UK,172
E09000028,Southwark,E05011106,North Bermondsey,Migrant from within the UK: Address one year ago was in the UK,2428
E09000028,Southwark,E05011106,North Bermondsey,Migrant from outside the UK: Address one year ago was outside the UK,474
E09000028,Southwark,E05011107,North Walworth,Address one year ago is the same as the address of enumeration,11827
E09000028,Southwark,E05011107,North Walworth,Address one year ago is student term-time or boarding school address in the UK,285
