lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Cohabiting couple family: No children,1227
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Cohabiting couple family: With dependent children,181
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Cohabiting couple family: All children non-dependent,22
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Lone parent family: With dependent children,504
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Lone parent family: All children non-dependent,240
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Single family household: Other single family household: Other family composition,272
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Multiple-family household: With dependent children,243
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",1156
E09000030,Tower Hamlets,E05009319,Bow East,One person household: Aged 66 years and over,487
E09000030,Tower Hamlets,E05009319,Bow East,One person household: Other,2228
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: All aged 66 years and over,98
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Married or civil partnership couple: No children,568
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Married or civil partnership couple: Dependent children,871
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Married or civil partnership couple: All children non-dependent,191
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Cohabiting couple family: No children,1231
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Cohabiting couple family: With dependent children,256
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Cohabiting couple family: All children non-dependent,33
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Lone parent family: With dependent children,611
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Lone parent family: All children non-dependent,361
E09000030,Tower Hamlets,E05009319,Bow East,Single family household: Other single family household: Other family composition,180
E09000030,Tower Hamlets,E05009319,Bow East,Multiple-family household: With dependent children,203
E09000030,Tower Hamlets,E05009319,Bow East,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",1079
E09000030,Tower Hamlets,E05009320,Bow West,One person household: Aged 66 years and over,406
E09000030,Tower Hamlets,E05009320,Bow West,One person household: Other,1121
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: All aged 66 years and over,112
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Married or civil partnership couple: No children,348
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Married or civil partnership couple: Dependent children,704
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Married or civil partnership couple: All children non-dependent,152
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Cohabiting couple family: No children,509
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Cohabiting couple family: With dependent children,132
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Cohabiting couple family: All children non-dependent,29
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Lone parent family: With dependent children,306
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Lone parent family: All children non-dependent,247
E09000030,Tower Hamlets,E05009320,Bow West,Single family household: Other single family household: Other family composition,127
E09000030,Tower Hamlets,E05009320,Bow West,Multiple-family household: With dependent children,238
E09000030,Tower Hamlets,E05009320,Bow West,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",852
E09000030,Tower Hamlets,E05009321,Bromley North,One person household: Aged 66 years and over,201
E09000030,Tower Hamlets,E05009321,Bromley North,One person household: Other,1234
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: All aged 66 years and over,36
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Married or civil partnership couple: No children,266
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Married or civil partnership couple: Dependent children,704
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Married or civil partnership couple: All children non-dependent,124
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Cohabiting couple family: No children,392
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Cohabiting couple family: With dependent children,99
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Cohabiting couple family: All children non-dependent,15
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Lone parent family: With dependent children,388
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Lone parent family: All children non-dependent,216
E09000030,Tower Hamlets,E05009321,Bromley North,Single family household: Other single family household: Other family composition,85
E09000030,Tower Hamlets,E05009321,Bromley North,Multiple-family household: With dependent children,226
E09000030,Tower Hamlets,E05009321,Bromley North,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",443
E09000030,Tower Hamlets,E05009322,Bromley South,One person household: Aged 66 years and over,143
E09000030,Tower Hamlets,E05009322,Bromley South,One person household: Other,1256
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: All aged 66 years and over,48
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Married or civil partnership couple: No children,300
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Married or civil partnership couple: Dependent children,949
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Married or civil partnership couple: All children non-dependent,129
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Cohabiting couple family: No children,472
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Cohabiting couple family: With dependent children,120
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Cohabiting couple family: All children non-dependent,4
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Lone parent family: With dependent children,464
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Lone parent family: All children non-dependent,268
E09000030,Tower Hamlets,E05009322,Bromley South,Single family household: Other single family household: Other family composition,147
E09000030,Tower Hamlets,E05009322,Bromley South,Multiple-family household: With dependent children,252
E09000030,Tower Hamlets,E05009322,Bromley South,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",596
E09000030,Tower Hamlets,E05009323,Canary Wharf,One person household: Aged 66 years and over,195
E09000030,Tower Hamlets,E05009323,Canary Wharf,One person household: Other,3221
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: All aged 66 years and over,68
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Married or civil partnership couple: No children,995
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Married or civil partnership couple: Dependent children,936
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Married or civil partnership couple: All children non-dependent,132
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Cohabiting couple family: No children,960
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Cohabiting couple family: With dependent children,112
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Cohabiting couple family: All children non-dependent,21
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Lone parent family: With dependent children,475
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Lone parent family: All children non-dependent,178
E09000030,Tower Hamlets,E05009323,Canary Wharf,Single family household: Other single family household: Other family composition,237
E09000030,Tower Hamlets,E05009323,Canary Wharf,Multiple-family household: With dependent children,186
E09000030,Tower Hamlets,E05009323,Canary Wharf,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",802
E09000030,Tower Hamlets,E05009324,Island Gardens,One person household: Aged 66 years and over,301
E09000030,Tower Hamlets,E05009324,Island Gardens,One person household: Other,1403
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: All aged 66 years and over,99
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Married or civil partnership couple: No children,601
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Married or civil partnership couple: Dependent children,974
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Married or civil partnership couple: All children non-dependent,154
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Cohabiting couple family: No children,607
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Cohabiting couple family: With dependent children,165
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Cohabiting couple family: All children non-dependent,19
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Lone parent family: With dependent children,366
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Lone parent family: All children non-dependent,264
E09000030,Tower Hamlets,E05009324,Island Gardens,Single family household: Other single family household: Other family composition,117
E09000030,Tower Hamlets,E05009324,Island Gardens,Multiple-family household: With dependent children,219
E09000030,Tower Hamlets,E05009324,Island Gardens,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",690
E09000030,Tower Hamlets,E05009325,Lansbury,One person household: Aged 66 years and over,385
E09000030,Tower Hamlets,E05009325,Lansbury,One person household: Other,1592
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: All aged 66 years and over,87
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Married or civil partnership couple: No children,488
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Married or civil partnership couple: Dependent children,1349
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Married or civil partnership couple: All children non-dependent,211
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Cohabiting couple family: No children,553
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Cohabiting couple family: With dependent children,174
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Cohabiting couple family: All children non-dependent,41
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Lone parent family: With dependent children,767
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Lone parent family: All children non-dependent,357
E09000030,Tower Hamlets,E05009325,Lansbury,Single family household: Other single family household: Other family composition,199
E09000030,Tower Hamlets,E05009325,Lansbury,Multiple-family household: With dependent children,420
E09000030,Tower Hamlets,E05009325,Lansbury,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",899
E09000030,Tower Hamlets,E05009326,Limehouse,One person household: Aged 66 years and over,126
E09000030,Tower Hamlets,E05009326,Limehouse,One person household: Other,915
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: All aged 66 years and over,44
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Married or civil partnership couple: No children,317
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Married or civil partnership couple: Dependent children,310
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Married or civil partnership couple: All children non-dependent,53
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Cohabiting couple family: No children,435
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Cohabiting couple family: With dependent children,56
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Cohabiting couple family: All children non-dependent,1
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Lone parent family: With dependent children,97
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Lone parent family: All children non-dependent,81
E09000030,Tower Hamlets,E05009326,Limehouse,Single family household: Other single family household: Other family composition,62
E09000030,Tower Hamlets,E05009326,Limehouse,Multiple-family household: With dependent children,71
E09000030,Tower Hamlets,E05009326,Limehouse,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",434
E09000030,Tower Hamlets,E05009327,Mile End,One person household: Aged 66 years and over,336
E09000030,Tower Hamlets,E05009327,Mile End,One person household: Other,1808
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: All aged 66 years and over,74
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Married or civil partnership couple: No children,442
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Married or civil partnership couple: Dependent children,1427
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Married or civil partnership couple: All children non-dependent,205
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Cohabiting couple family: No children,691
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Cohabiting couple family: With dependent children,160
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Cohabiting couple family: All children non-dependent,16
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Lone parent family: With dependent children,632
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Lone parent family: All children non-dependent,362
E09000030,Tower Hamlets,E05009327,Mile End,Single family household: Other single family household: Other family composition,182
E09000030,Tower Hamlets,E05009327,Mile End,Multiple-family household: With dependent children,405
E09000030,Tower Hamlets,E05009327,Mile End,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",1130
E09000030,Tower Hamlets,E05009328,Poplar,One person household: Aged 66 years and over,123
E09000030,Tower Hamlets,E05009328,Poplar,One person household: Other,706
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: All aged 66 years and over,28
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Married or civil partnership couple: No children,166
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Married or civil partnership couple: Dependent children,578
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Married or civil partnership couple: All children non-dependent,98
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Cohabiting couple family: No children,150
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Cohabiting couple family: With dependent children,52
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Cohabiting couple family: All children non-dependent,13
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Lone parent family: With dependent children,276
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Lone parent family: All children non-dependent,142
E09000030,Tower Hamlets,E05009328,Poplar,Single family household: Other single family household: Other family composition,80
E09000030,Tower Hamlets,E05009328,Poplar,Multiple-family household: With dependent children,147
E09000030,Tower Hamlets,E05009328,Poplar,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",279
E09000030,Tower Hamlets,E05009329,St Dunstan's,One person household: Aged 66 years and over,248
E09000030,Tower Hamlets,E05009329,St Dunstan's,One person household: Other,1030
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: All aged 66 years and over,47
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Married or civil partnership couple: No children,205
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Married or civil partnership couple: Dependent children,825
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Married or civil partnership couple: All children non-dependent,183
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Cohabiting couple family: No children,359
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Cohabiting couple family: With dependent children,119
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Cohabiting couple family: All children non-dependent,7
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Lone parent family: With dependent children,374
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Lone parent family: All children non-dependent,263
E09000030,Tower Hamlets,E05009329,St Dunstan's,Single family household: Other single family household: Other family composition,97
E09000030,Tower Hamlets,E05009329,St Dunstan's,Multiple-family household: With dependent children,358
E09000030,Tower Hamlets,E05009329,St Dunstan's,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",521
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,One person household: Aged 66 years and over,305
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,One person household: Other,1881
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: All aged 66 years and over,116
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Married or civil partnership couple: No children,656
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Married or civil partnership couple: Dependent children,607
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Married or civil partnership couple: All children non-dependent,93
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Cohabiting couple family: No children,903
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Cohabiting couple family: With dependent children,102
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Cohabiting couple family: All children non-dependent,17
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Lone parent family: With dependent children,162
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Lone parent family: All children non-dependent,126
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Single family household: Other single family household: Other family composition,110
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,Multiple-family household: With dependent children,101
E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",627
E09000030,Tower Hamlets,E05009331,St Peter's,One person household: Aged 66 years and over,422
E09000030,Tower Hamlets,E05009331,St Peter's,One person household: Other,2096
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: All aged 66 years and over,80
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Married or civil partnership couple: No children,386
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Married or civil partnership couple: Dependent children,940
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Married or civil partnership couple: All children non-dependent,176
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Cohabiting couple family: No children,854
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Cohabiting couple family: With dependent children,175
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Cohabiting couple family: All children non-dependent,16
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Lone parent family: With dependent children,407
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Lone parent family: All children non-dependent,321
E09000030,Tower Hamlets,E05009331,St Peter's,Single family household: Other single family household: Other family composition,166
E09000030,Tower Hamlets,E05009331,St Peter's,Multiple-family household: With dependent children,338
E09000030,Tower Hamlets,E05009331,St Peter's,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",1123
E09000030,Tower Hamlets,E05009332,Shadwell,One person household: Aged 66 years and over,312
E09000030,Tower Hamlets,E05009332,Shadwell,One person household: Other,1016
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: All aged 66 years and over,48
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Married or civil partnership couple: No children,222
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Married or civil partnership couple: Dependent children,836
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Married or civil partnership couple: All children non-dependent,154
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Cohabiting couple family: No children,276
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Cohabiting couple family: With dependent children,86
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Cohabiting couple family: All children non-dependent,11
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Lone parent family: With dependent children,318
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Lone parent family: All children non-dependent,222
E09000030,Tower Hamlets,E05009332,Shadwell,Single family household: Other single family household: Other family composition,105
E09000030,Tower Hamlets,E05009332,Shadwell,Multiple-family household: With dependent children,289
E09000030,Tower Hamlets,E05009332,Shadwell,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",507
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,One person household: Aged 66 years and over,189
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,One person household: Other,1573
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: All aged 66 years and over,36
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Married or civil partnership couple: No children,324
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Married or civil partnership couple: Dependent children,571
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Married or civil partnership couple: All children non-dependent,131
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Cohabiting couple family: No children,478
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Cohabiting couple family: With dependent children,64
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Cohabiting couple family: All children non-dependent,9
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Lone parent family: With dependent children,198
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Lone parent family: All children non-dependent,183
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Single family household: Other single family household: Other family composition,151
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,Multiple-family household: With dependent children,233
E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",857
E09000030,Tower Hamlets,E05009334,Stepney Green,One person household: Aged 66 years and over,383
E09000030,Tower Hamlets,E05009334,Stepney Green,One person household: Other,936
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: All aged 66 years and over,63
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Married or civil partnership couple: No children,196
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Married or civil partnership couple: Dependent children,795
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Married or civil partnership couple: All children non-dependent,169
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Cohabiting couple family: No children,246
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Cohabiting couple family: With dependent children,66
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Cohabiting couple family: All children non-dependent,25
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Lone parent family: With dependent children,320
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Lone parent family: All children non-dependent,265
E09000030,Tower Hamlets,E05009334,Stepney Green,Single family household: Other single family household: Other family composition,109
E09000030,Tower Hamlets,E05009334,Stepney Green,Multiple-family household: With dependent children,257
E09000030,Tower Hamlets,E05009334,Stepney Green,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",540
E09000030,Tower Hamlets,E05009335,Weavers,One person household: Aged 66 years and over,329
E09000030,Tower Hamlets,E05009335,Weavers,One person household: Other,1528
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: All aged 66 years and over,55
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Married or civil partnership couple: No children,283
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Married or civil partnership couple: Dependent children,708
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Married or civil partnership couple: All children non-dependent,100
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Cohabiting couple family: No children,554
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Cohabiting couple family: With dependent children,87
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Cohabiting couple family: All children non-dependent,15
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Lone parent family: With dependent children,351
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Lone parent family: All children non-dependent,210
E09000030,Tower Hamlets,E05009335,Weavers,Single family household: Other single family household: Other family composition,114
E09000030,Tower Hamlets,E05009335,Weavers,Multiple-family household: With dependent children,175
E09000030,Tower Hamlets,E05009335,Weavers,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",912
E09000030,Tower Hamlets,E05009336,Whitechapel,One person household: Aged 66 years and over,230
E09000030,Tower Hamlets,E05009336,Whitechapel,One person household: Other,2296
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: All aged 66 years and over,37
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Married or civil partnership couple: No children,486
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Married or civil partnership couple: Dependent children,913
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Married or civil partnership couple: All children non-dependent,117
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Cohabiting couple family: No children,807
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Cohabiting couple family: With dependent children,88
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Cohabiting couple family: All children non-dependent,3
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Lone parent family: With dependent children,382
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Lone parent family: All children non-dependent,180
E09000030,Tower Hamlets,E05009336,Whitechapel,Single family household: Other single family household: Other family composition,299
E09000030,Tower Hamlets,E05009336,Whitechapel,Multiple-family household: With dependent children,284
E09000030,Tower Hamlets,E05009336,Whitechapel,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",1254
E09000012,Hackney,E05009367,Brownswood,One person household: Aged 66 years and over,235
E09000012,Hackney,E05009367,Brownswood,One person household: Other,1186
E09000012,Hackney,E05009367,Brownswood,Single family household: All aged 66 years and over,66
E09000012,Hackney,E05009367,Brownswood,Single family household: Married or civil partnership couple: No children,255
E09000012,Hackney,E05009367,Brownswood,Single family household: Married or civil partnership couple: Dependent children,392
E09000012,Hackney,E05009367,Brownswood,Single family household: Married or civil partnership couple: All children non-dependent,98
E09000012,Hackney,E05009367,Brownswood,Single family household: Cohabiting couple family: No children,522
E09000012,Hackney,E05009367,Brownswood,Single family household: Cohabiting couple family: With dependent children,110
E09000012,Hackney,E05009367,Brownswood,Single family household: Cohabiting couple family: All children non-dependent,7
E09000012,Hackney,E05009367,Brownswood,Single family household: Lone parent family: With dependent children,297
E09000012,Hackney,E05009367,Brownswood,Single family household: Lone parent family: All children non-dependent,178
E09000012,Hackney,E05009367,Brownswood,Single family household: Other single family household: Other family composition,75
E09000012,Hackney,E05009367,Brownswood,Multiple-family household: With dependent children,99
E09000012,Hackney,E05009367,Brownswood,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",577
E09000012,Hackney,E05009368,Cazenove,One person household: Aged 66 years and over,321
E09000012,Hackney,E05009368,Cazenove,One person household: Other,1170
E09000012,Hackney,E05009368,Cazenove,Single family household: All aged 66 years and over,103
E09000012,Hackney,E05009368,Cazenove,Single family household: Married or civil partnership couple: No children,267
E09000012,Hackney,E05009368,Cazenove,Single family household: Married or civil partnership couple: Dependent children,1080
