lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000007,7 people in household,18,4,14
E09000002,Barking and Dagenham,E01000007,8 or more people in household,8,2,6
E09000002,Barking and Dagenham,E01000008,1 person in household,133,129,4
E09000002,Barking and Dagenham,E01000008,2 people in household,87,126,-39
E09000002,Barking and Dagenham,E01000008,3 people in household,104,76,28
E09000002,Barking and Dagenham,E01000008,4 people in household,87,79,8
E09000002,Barking and Dagenham,E01000008,5 people in household,60,71,-11
E09000002,Barking and Dagenham,E01000008,6 people in household,37,27,10
E09000002,Barking and Dagenham,E01000008,7 people in household,18,5,13
E09000002,Barking and Dagenham,E01000008,8 or more people in household,23,8,15
E09000002,Barking and Dagenham,E01000009,1 person in household,173,191,-18
E09000002,Barking and Dagenham,E01000009,2 people in household,124,147,-23
E09000002,Barking and Dagenham,E01000009,3 people in household,104,107,-3
E09000002,Barking and Dagenham,E01000009,4 people in household,83,89,-6
E09000002,Barking and Dagenham,E01000009,5 people in household,55,52,3
E09000002,Barking and Dagenham,E01000009,6 people in household,27,28,-1
E09000002,Barking and Dagenham,E01000009,7 people in household,15,12,3
E09000002,Barking and Dagenham,E01000009,8 or more people in household,20,12,8
E09000002,Barking and Dagenham,E01000011,1 person in household,96,70,26
E09000002,Barking and Dagenham,E01000011,2 people in household,79,91,-12
E09000002,Barking and Dagenham,E01000011,3 people in household,72,83,-11
E09000002,Barking and Dagenham,E01000011,4 people in household,78,71,7
E09000002,Barking and Dagenham,E01000011,5 people in household,57,64,-7
E09000002,Barking and Dagenham,E01000011,6 people in household,49,48,1
E09000002,Barking and Dagenham,E01000011,7 people in household,19,15,4
E09000002,Barking and Dagenham,E01000011,8 or more people in household,23,15,8
E09000002,Barking and Dagenham,E01000012,1 person in household,163,165,-2
E09000002,Barking and Dagenham,E01000012,2 people in household,197,189,8
E09000002,Barking and Dagenham,E01000012,3 people in household,148,147,1
E09000002,Barking and Dagenham,E01000012,4 people in household,135,116,19
E09000002,Barking and Dagenham,E01000012,5 people in household,81,53,28
E09000002,Barking and Dagenham,E01000012,6 people in household,32,22,10
E09000002,Barking and Dagenham,E01000012,7 people in household,9,1,8
E09000002,Barking and Dagenham,E01000012,8 or more people in household,13,5,8
E09000002,Barking and Dagenham,E01000013,1 person in household,117,201,-84
E09000002,Barking and Dagenham,E01000013,2 people in household,145,242,-97
E09000002,Barking and Dagenham,E01000013,3 people in household,145,141,4
E09000002,Barking and Dagenham,E01000013,4 people in household,108,106,2
E09000002,Barking and Dagenham,E01000013,5 people in household,68,60,8
E09000002,Barking and Dagenham,E01000013,6 people in household,21,19,2
E09000002,Barking and Dagenham,E01000013,7 people in household,12,2,10
E09000002,Barking and Dagenham,E01000013,8 or more people in household,7,2,5
E09000002,Barking and Dagenham,E01000014,1 person in household,166,143,23
E09000002,Barking and Dagenham,E01000014,2 people in household,154,137,17
E09000002,Barking and Dagenham,E01000014,3 people in household,107,109,-2
E09000002,Barking and Dagenham,E01000014,4 people in household,130,83,47
E09000002,Barking and Dagenham,E01000014,5 people in household,45,30,15
E09000002,Barking and Dagenham,E01000014,6 people in household,23,11,12
E09000002,Barking and Dagenham,E01000014,7 people in household,8,2,6
E09000002,Barking and Dagenham,E01000014,8 or more people in household,1,0,1
E09000002,Barking and Dagenham,E01000015,1 person in household,183,195,-12
E09000002,Barking and Dagenham,E01000015,2 people in household,185,247,-62
E09000002,Barking and Dagenham,E01000015,3 people in household,186,166,20
E09000002,Barking and Dagenham,E01000015,4 people in household,152,131,21
E09000002,Barking and Dagenham,E01000015,5 people in household,81,64,17
E09000002,Barking and Dagenham,E01000015,6 people in household,26,24,2
E09000002,Barking and Dagenham,E01000015,7 people in household,12,6,6
E09000002,Barking and Dagenham,E01000015,8 or more people in household,4,3,1
E09000002,Barking and Dagenham,E01000016,1 person in household,122,176,-54
E09000002,Barking and Dagenham,E01000016,2 people in household,167,162,5
E09000002,Barking and Dagenham,E01000016,3 people in household,123,118,5
E09000002,Barking and Dagenham,E01000016,4 people in household,113,98,15
E09000002,Barking and Dagenham,E01000016,5 people in household,59,48,11
E09000002,Barking and Dagenham,E01000016,6 people in household,32,18,14
E09000002,Barking and Dagenham,E01000016,7 people in household,10,5,5
E09000002,Barking and Dagenham,E01000016,8 or more people in household,2,1,1
E09000002,Barking and Dagenham,E01000017,1 person in household,146,178,-32
E09000002,Barking and Dagenham,E01000017,2 people in household,145,173,-28
E09000002,Barking and Dagenham,E01000017,3 people in household,110,94,16
E09000002,Barking and Dagenham,E01000017,4 people in household,103,80,23
E09000002,Barking and Dagenham,E01000017,5 people in household,56,50,6
E09000002,Barking and Dagenham,E01000017,6 people in household,30,29,1
E09000002,Barking and Dagenham,E01000017,7 people in household,7,2,5
E09000002,Barking and Dagenham,E01000017,8 or more people in household,6,3,3
E09000002,Barking and Dagenham,E01000018,1 person in household,155,158,-3
E09000002,Barking and Dagenham,E01000018,2 people in household,154,166,-12
E09000002,Barking and Dagenham,E01000018,3 people in household,139,128,11
E09000002,Barking and Dagenham,E01000018,4 people in household,117,100,17
E09000002,Barking and Dagenham,E01000018,5 people in household,54,43,11
E09000002,Barking and Dagenham,E01000018,6 people in household,17,12,5
E09000002,Barking and Dagenham,E01000018,7 people in household,4,4,0
E09000002,Barking and Dagenham,E01000018,8 or more people in household,1,1,0
E09000002,Barking and Dagenham,E01000019,1 person in household,73,113,-40
E09000002,Barking and Dagenham,E01000019,2 people in household,106,143,-37
E09000002,Barking and Dagenham,E01000019,3 people in household,99,94,5
E09000002,Barking and Dagenham,E01000019,4 people in household,112,87,25
E09000002,Barking and Dagenham,E01000019,5 people in household,67,48,19
E09000002,Barking and Dagenham,E01000019,6 people in household,25,9,16
E09000002,Barking and Dagenham,E01000019,7 people in household,6,5,1
E09000002,Barking and Dagenham,E01000019,8 or more people in household,11,5,6
E09000002,Barking and Dagenham,E01000020,1 person in household,146,191,-45
E09000002,Barking and Dagenham,E01000020,2 people in household,100,132,-32
E09000002,Barking and Dagenham,E01000020,3 people in household,145,122,23
E09000002,Barking and Dagenham,E01000020,4 people in household,128,116,12
E09000002,Barking and Dagenham,E01000020,5 people in household,70,54,16
E09000002,Barking and Dagenham,E01000020,6 people in household,33,27,6
E09000002,Barking and Dagenham,E01000020,7 people in household,33,8,25
E09000002,Barking and Dagenham,E01000020,8 or more people in household,5,0,5
E09000002,Barking and Dagenham,E01000021,1 person in household,160,189,-29
E09000002,Barking and Dagenham,E01000021,2 people in household,111,137,-26
E09000002,Barking and Dagenham,E01000021,3 people in household,119,108,11
E09000002,Barking and Dagenham,E01000021,4 people in household,111,68,43
E09000002,Barking and Dagenham,E01000021,5 people in household,52,55,-3
E09000002,Barking and Dagenham,E01000021,6 people in household,23,22,1
E09000002,Barking and Dagenham,E01000021,7 people in household,8,6,2
E09000002,Barking and Dagenham,E01000021,8 or more people in household,6,8,-2
E09000002,Barking and Dagenham,E01000022,1 person in household,92,103,-11
E09000002,Barking and Dagenham,E01000022,2 people in household,118,138,-20
E09000002,Barking and Dagenham,E01000022,3 people in household,91,85,6
E09000002,Barking and Dagenham,E01000022,4 people in household,96,93,3
E09000002,Barking and Dagenham,E01000022,5 people in household,42,33,9
E09000002,Barking and Dagenham,E01000022,6 people in household,20,17,3
E09000002,Barking and Dagenham,E01000022,7 people in household,9,3,6
E09000002,Barking and Dagenham,E01000022,8 or more people in household,9,2,7
E09000002,Barking and Dagenham,E01000024,1 person in household,74,98,-24
E09000002,Barking and Dagenham,E01000024,2 people in household,114,117,-3
E09000002,Barking and Dagenham,E01000024,3 people in household,81,91,-10
E09000002,Barking and Dagenham,E01000024,4 people in household,93,77,16
E09000002,Barking and Dagenham,E01000024,5 people in household,49,44,5
E09000002,Barking and Dagenham,E01000024,6 people in household,18,18,0
E09000002,Barking and Dagenham,E01000024,7 people in household,14,7,7
E09000002,Barking and Dagenham,E01000024,8 or more people in household,12,4,8
E09000002,Barking and Dagenham,E01000025,1 person in household,231,159,72
E09000002,Barking and Dagenham,E01000025,2 people in household,129,178,-49
E09000002,Barking and Dagenham,E01000025,3 people in household,119,150,-31
E09000002,Barking and Dagenham,E01000025,4 people in household,98,86,12
E09000002,Barking and Dagenham,E01000025,5 people in household,76,38,38
E09000002,Barking and Dagenham,E01000025,6 people in household,20,16,4
E09000002,Barking and Dagenham,E01000025,7 people in household,12,2,10
E09000002,Barking and Dagenham,E01000025,8 or more people in household,13,0,13
E09000002,Barking and Dagenham,E01000027,1 person in household,133,175,-42
E09000002,Barking and Dagenham,E01000027,2 people in household,131,160,-29
E09000002,Barking and Dagenham,E01000027,3 people in household,134,128,6
E09000002,Barking and Dagenham,E01000027,4 people in household,151,107,44
E09000002,Barking and Dagenham,E01000027,5 people in household,72,51,21
E09000002,Barking and Dagenham,E01000027,6 people in household,34,17,17
E09000002,Barking and Dagenham,E01000027,7 people in household,5,1,4
E09000002,Barking and Dagenham,E01000027,8 or more people in household,10,2,8
E09000002,Barking and Dagenham,E01000028,1 person in household,190,197,-7
E09000002,Barking and Dagenham,E01000028,2 people in household,104,164,-60
E09000002,Barking and Dagenham,E01000028,3 people in household,108,112,-4
E09000002,Barking and Dagenham,E01000028,4 people in household,105,76,29
E09000002,Barking and Dagenham,E01000028,5 people in household,56,37,19
E09000002,Barking and Dagenham,E01000028,6 people in household,41,17,24
E09000002,Barking and Dagenham,E01000028,7 people in household,12,6,6
E09000002,Barking and Dagenham,E01000028,8 or more people in household,5,3,2
E09000002,Barking and Dagenham,E01000029,1 person in household,189,224,-35
E09000002,Barking and Dagenham,E01000029,2 people in household,185,235,-50
E09000002,Barking and Dagenham,E01000029,3 people in household,116,101,15
E09000002,Barking and Dagenham,E01000029,4 people in household,104,71,33
E09000002,Barking and Dagenham,E01000029,5 people in household,64,40,24
E09000002,Barking and Dagenham,E01000029,6 people in household,17,15,2
E09000002,Barking and Dagenham,E01000029,7 people in household,8,2,6
E09000002,Barking and Dagenham,E01000029,8 or more people in household,1,2,-1
E09000002,Barking and Dagenham,E01000030,1 person in household,220,218,2
E09000002,Barking and Dagenham,E01000030,2 people in household,211,226,-15
E09000002,Barking and Dagenham,E01000030,3 people in household,170,151,19
E09000002,Barking and Dagenham,E01000030,4 people in household,176,108,68
E09000002,Barking and Dagenham,E01000030,5 people in household,85,47,38
E09000002,Barking and Dagenham,E01000030,6 people in household,30,17,13
E09000002,Barking and Dagenham,E01000030,7 people in household,8,2,6
E09000002,Barking and Dagenham,E01000030,8 or more people in household,6,1,5
E09000002,Barking and Dagenham,E01000031,1 person in household,154,159,-5
E09000002,Barking and Dagenham,E01000031,2 people in household,139,156,-17
E09000002,Barking and Dagenham,E01000031,3 people in household,86,105,-19
E09000002,Barking and Dagenham,E01000031,4 people in household,101,102,-1
E09000002,Barking and Dagenham,E01000031,5 people in household,59,47,12
E09000002,Barking and Dagenham,E01000031,6 people in household,33,21,12
E09000002,Barking and Dagenham,E01000031,7 people in household,22,5,17
E09000002,Barking and Dagenham,E01000031,8 or more people in household,7,3,4
E09000002,Barking and Dagenham,E01000032,1 person in household,177,181,-4
E09000002,Barking and Dagenham,E01000032,2 people in household,168,161,7
E09000002,Barking and Dagenham,E01000032,3 people in household,139,127,12
E09000002,Barking and Dagenham,E01000032,4 people in household,119,99,20
E09000002,Barking and Dagenham,E01000032,5 people in household,81,41,40
E09000002,Barking and Dagenham,E01000032,6 people in household,26,16,10
E09000002,Barking and Dagenham,E01000032,7 people in household,8,2,6
E09000002,Barking and Dagenham,E01000032,8 or more people in household,5,4,1
E09000002,Barking and Dagenham,E01000033,1 person in household,156,158,-2
E09000002,Barking and Dagenham,E01000033,2 people in household,130,144,-14
E09000002,Barking and Dagenham,E01000033,3 people in household,105,104,1
E09000002,Barking and Dagenham,E01000033,4 people in household,78,72,6
E09000002,Barking and Dagenham,E01000033,5 people in household,49,29,20
E09000002,Barking and Dagenham,E01000033,6 people in household,14,18,-4
E09000002,Barking and Dagenham,E01000033,7 people in household,10,5,5
E09000002,Barking and Dagenham,E01000033,8 or more people in household,10,3,7
E09000002,Barking and Dagenham,E01000034,1 person in household,125,142,-17
E09000002,Barking and Dagenham,E01000034,2 people in household,131,149,-18
E09000002,Barking and Dagenham,E01000034,3 people in household,93,86,7
E09000002,Barking and Dagenham,E01000034,4 people in household,76,81,-5
E09000002,Barking and Dagenham,E01000034,5 people in household,45,40,5
E09000002,Barking and Dagenham,E01000034,6 people in household,25,13,12
E09000002,Barking and Dagenham,E01000034,7 people in household,9,1,8
E09000002,Barking and Dagenham,E01000034,8 or more people in household,11,5,6
E09000002,Barking and Dagenham,E01000035,1 person in household,145,151,-6
E09000002,Barking and Dagenham,E01000035,2 people in household,140,146,-6
E09000002,Barking and Dagenham,E01000035,3 people in household,97,96,1
E09000002,Barking and Dagenham,E01000035,4 people in household,109,93,16
E09000002,Barking and Dagenham,E01000035,5 people in household,66,55,11
E09000002,Barking and Dagenham,E01000035,6 people in household,25,19,6
E09000002,Barking and Dagenham,E01000035,7 people in household,12,6,6
E09000002,Barking and Dagenham,E01000035,8 or more people in household,8,1,7
E09000002,Barking and Dagenham,E01000036,1 person in household,94,98,-4
E09000002,Barking and Dagenham,E01000036,2 people in household,103,138,-35
E09000002,Barking and Dagenham,E01000036,3 people in household,94,82,12
E09000002,Barking and Dagenham,E01000036,4 people in household,85,76,9
E09000002,Barking and Dagenham,E01000036,5 people in household,53,40,13
E09000002,Barking and Dagenham,E01000036,6 people in household,32,23,9
E09000002,Barking and Dagenham,E01000036,7 people in household,12,8,4
E09000002,Barking and Dagenham,E01000036,8 or more people in household,3,4,-1
E09000002,Barking and Dagenham,E01000037,1 person in household,128,129,-1
E09000002,Barking and Dagenham,E01000037,2 people in household,177,174,3
E09000002,Barking and Dagenham,E01000037,3 people in household,121,113,8
E09000002,Barking and Dagenham,E01000037,4 people in household,93,104,-11
E09000002,Barking and Dagenham,E01000037,5 people in household,42,44,-2
E09000002,Barking and Dagenham,E01000037,6 people in household,18,12,6
E09000002,Barking and Dagenham,E01000037,7 people in household,9,2,7
E09000002,Barking and Dagenham,E01000037,8 or more people in household,3,1,2
E09000002,Barking and Dagenham,E01000038,1 person in household,121,153,-32
E09000002,Barking and Dagenham,E01000038,2 people in household,139,163,-24
E09000002,Barking and Dagenham,E01000038,3 people in household,120,95,25
E09000002,Barking and Dagenham,E01000038,4 people in household,96,94,2
E09000002,Barking and Dagenham,E01000038,5 people in household,56,46,10
E09000002,Barking and Dagenham,E01000038,6 people in household,22,8,14
E09000002,Barking and Dagenham,E01000038,7 people in household,4,3,1
E09000002,Barking and Dagenham,E01000038,8 or more people in household,4,1,3
E09000002,Barking and Dagenham,E01000039,1 person in household,164,185,-21
E09000002,Barking and Dagenham,E01000039,2 people in household,168,216,-48
E09000002,Barking and Dagenham,E01000039,3 people in household,127,118,9
E09000002,Barking and Dagenham,E01000039,4 people in household,112,95,17
E09000002,Barking and Dagenham,E01000039,5 people in household,49,30,19
E09000002,Barking and Dagenham,E01000039,6 people in household,12,13,-1
E09000002,Barking and Dagenham,E01000039,7 people in household,6,1,5
E09000002,Barking and Dagenham,E01000039,8 or more people in household,6,1,5
E09000002,Barking and Dagenham,E01000040,1 person in household,154,188,-34
E09000002,Barking and Dagenham,E01000040,2 people in household,153,204,-51
E09000002,Barking and Dagenham,E01000040,3 people in household,128,102,26
E09000002,Barking and Dagenham,E01000040,4 people in household,125,87,38
E09000002,Barking and Dagenham,E01000040,5 people in household,64,42,22
E09000002,Barking and Dagenham,E01000040,6 people in household,14,12,2
E09000002,Barking and Dagenham,E01000040,7 people in household,14,4,10
E09000002,Barking and Dagenham,E01000040,8 or more people in household,3,1,2
E09000002,Barking and Dagenham,E01000041,1 person in household,108,149,-41
E09000002,Barking and Dagenham,E01000041,2 people in household,133,147,-14
E09000002,Barking and Dagenham,E01000041,3 people in household,139,133,6
E09000002,Barking and Dagenham,E01000041,4 people in household,114,98,16
E09000002,Barking and Dagenham,E01000041,5 people in household,69,52,17
E09000002,Barking and Dagenham,E01000041,6 people in household,30,20,10
E09000002,Barking and Dagenham,E01000041,7 people in household,8,4,4
E09000002,Barking and Dagenham,E01000041,8 or more people in household,2,4,-2
E09000002,Barking and Dagenham,E01000042,1 person in household,189,214,-25
E09000002,Barking and Dagenham,E01000042,2 people in household,133,178,-45
E09000002,Barking and Dagenham,E01000042,3 people in household,108,100,8
E09000002,Barking and Dagenham,E01000042,4 people in household,108,90,18
E09000002,Barking and Dagenham,E01000042,5 people in household,74,53,21
E09000002,Barking and Dagenham,E01000042,6 people in household,26,31,-5
E09000002,Barking and Dagenham,E01000042,7 people in household,9,3,6
E09000002,Barking and Dagenham,E01000042,8 or more people in household,10,10,0
E09000002,Barking and Dagenham,E01000043,1 person in household,102,117,-15
E09000002,Barking and Dagenham,E01000043,2 people in household,92,103,-11
E09000002,Barking and Dagenham,E01000043,3 people in household,73,73,0
E09000002,Barking and Dagenham,E01000043,4 people in household,80,80,0
E09000002,Barking and Dagenham,E01000043,5 people in household,58,55,3
E09000002,Barking and Dagenham,E01000043,6 people in household,34,20,14
E09000002,Barking and Dagenham,E01000043,7 people in household,20,9,11
E09000002,Barking and Dagenham,E01000043,8 or more people in household,8,4,4
E09000002,Barking and Dagenham,E01000044,1 person in household,194,152,42
E09000002,Barking and Dagenham,E01000044,2 people in household,100,155,-55
E09000002,Barking and Dagenham,E01000044,3 people in household,100,108,-8
E09000002,Barking and Dagenham,E01000044,4 people in household,135,114,21
E09000002,Barking and Dagenham,E01000044,5 people in household,75,61,14
E09000002,Barking and Dagenham,E01000044,6 people in household,34,30,4
E09000002,Barking and Dagenham,E01000044,7 people in household,9,6,3
E09000002,Barking and Dagenham,E01000044,8 or more people in household,10,3,7
E09000002,Barking and Dagenham,E01000045,1 person in household,118,135,-17
E09000002,Barking and Dagenham,E01000045,2 people in household,130,172,-42
E09000002,Barking and Dagenham,E01000045,3 people in household,122,116,6
E09000002,Barking and Dagenham,E01000045,4 people in household,112,107,5
E09000002,Barking and Dagenham,E01000045,5 people in household,62,48,14
E09000002,Barking and Dagenham,E01000045,6 people in household,21,17,4
E09000002,Barking and Dagenham,E01000045,7 people in household,9,7,2
E09000002,Barking and Dagenham,E01000045,8 or more people in household,3,0,3
E09000002,Barking and Dagenham,E01000046,1 person in household,143,145,-2
E09000002,Barking and Dagenham,E01000046,2 people in household,148,200,-52
E09000002,Barking and Dagenham,E01000046,3 people in household,134,122,12
E09000002,Barking and Dagenham,E01000046,4 people in household,134,117,17
E09000002,Barking and Dagenham,E01000046,5 people in household,61,41,20
E09000002,Barking and Dagenham,E01000046,6 people in household,29,18,11
E09000002,Barking and Dagenham,E01000046,7 people in household,6,5,1
E09000002,Barking and Dagenham,E01000046,8 or more people in household,7,6,1
E09000002,Barking and Dagenham,E01000049,1 person in household,116,167,-51
E09000002,Barking and Dagenham,E01000049,2 people in household,88,143,-55
E09000002,Barking and Dagenham,E01000049,3 people in household,106,126,-20
E09000002,Barking and Dagenham,E01000049,4 people in household,107,103,4
E09000002,Barking and Dagenham,E01000049,5 people in household,75,60,15
E09000002,Barking and Dagenham,E01000049,6 people in household,29,33,-4
E09000002,Barking and Dagenham,E01000049,7 people in household,46,9,37
E09000002,Barking and Dagenham,E01000049,8 or more people in household,7,2,5
E09000002,Barking and Dagenham,E01000050,1 person in household,156,192,-36
E09000002,Barking and Dagenham,E01000050,2 people in household,159,152,7
E09000002,Barking and Dagenham,E01000050,3 people in household,112,85,27
E09000002,Barking and Dagenham,E01000050,4 people in household,85,87,-2
E09000002,Barking and Dagenham,E01000050,5 people in household,70,52,18
E09000002,Barking and Dagenham,E01000050,6 people in household,26,40,-14
E09000002,Barking and Dagenham,E01000050,7 people in household,8,2,6
E09000002,Barking and Dagenham,E01000050,8 or more people in household,16,5,11
E09000002,Barking and Dagenham,E01000051,1 person in household,128,235,-107
E09000002,Barking and Dagenham,E01000051,2 people in household,118,170,-52
E09000002,Barking and Dagenham,E01000051,3 people in household,67,103,-36
E09000002,Barking and Dagenham,E01000051,4 people in household,73,99,-26
E09000002,Barking and Dagenham,E01000051,5 people in household,27,72,-45
E09000002,Barking and Dagenham,E01000051,6 people in household,10,37,-27
E09000002,Barking and Dagenham,E01000051,7 people in household,7,8,-1
E09000002,Barking and Dagenham,E01000051,8 or more people in household,1,1,0
E09000002,Barking and Dagenham,E01000052,1 person in household,167,228,-61
E09000002,Barking and Dagenham,E01000052,2 people in household,173,197,-24
E09000002,Barking and Dagenham,E01000052,3 people in household,168,144,24
E09000002,Barking and Dagenham,E01000052,4 people in household,159,101,58
E09000002,Barking and Dagenham,E01000052,5 people in household,84,53,31
E09000002,Barking and Dagenham,E01000052,6 people in household,30,34,-4
E09000002,Barking and Dagenham,E01000052,7 people in household,5,10,-5
E09000002,Barking and Dagenham,E01000052,8 or more people in household,10,2,8
E09000002,Barking and Dagenham,E01000053,1 person in household,231,241,-10
E09000002,Barking and Dagenham,E01000053,2 people in household,159,165,-6
E09000002,Barking and Dagenham,E01000053,3 people in household,89,102,-13
E09000002,Barking and Dagenham,E01000053,4 people in household,96,90,6
E09000002,Barking and Dagenham,E01000053,5 people in household,39,38,1
E09000002,Barking and Dagenham,E01000053,6 people in household,22,7,15
E09000002,Barking and Dagenham,E01000053,7 people in household,6,1,5
E09000002,Barking and Dagenham,E01000053,8 or more people in household,5,1,4
E09000002,Barking and Dagenham,E01000054,1 person in household,124,149,-25
E09000002,Barking and Dagenham,E01000054,2 people in household,161,185,-24
E09000002,Barking and Dagenham,E01000054,3 people in household,135,118,17
E09000002,Barking and Dagenham,E01000054,4 people in household,127,115,12
E09000002,Barking and Dagenham,E01000054,5 people in household,58,51,7
E09000002,Barking and Dagenham,E01000054,6 people in household,22,14,8
E09000002,Barking and Dagenham,E01000054,7 people in household,7,2,5
E09000002,Barking and Dagenham,E01000054,8 or more people in household,4,4,0
E09000002,Barking and Dagenham,E01000055,1 person in household,90,129,-39
E09000002,Barking and Dagenham,E01000055,2 people in household,154,147,7
E09000002,Barking and Dagenham,E01000055,3 people in household,124,116,8
E09000002,Barking and Dagenham,E01000055,4 people in household,114,88,26
E09000002,Barking and Dagenham,E01000055,5 people in household,55,58,-3
E09000002,Barking and Dagenham,E01000055,6 people in household,22,19,3
E09000002,Barking and Dagenham,E01000055,7 people in household,3,1,2
E09000002,Barking and Dagenham,E01000055,8 or more people in household,4,2,2
E09000002,Barking and Dagenham,E01000056,1 person in household,113,133,-20
E09000002,Barking and Dagenham,E01000056,2 people in household,132,169,-37
E09000002,Barking and Dagenham,E01000056,3 people in household,133,116,17
E09000002,Barking and Dagenham,E01000056,4 people in household,106,91,15
E09000002,Barking and Dagenham,E01000056,5 people in household,50,38,12
E09000002,Barking and Dagenham,E01000056,6 people in household,23,19,4
E09000002,Barking and Dagenham,E01000056,7 people in household,11,4,7
E09000002,Barking and Dagenham,E01000056,8 or more people in household,2,3,-1
E09000002,Barking and Dagenham,E01000057,1 person in household,95,121,-26
E09000002,Barking and Dagenham,E01000057,2 people in household,132,141,-9
E09000002,Barking and Dagenham,E01000057,3 people in household,138,114,24
E09000002,Barking and Dagenham,E01000057,4 people in household,90,90,0
E09000002,Barking and Dagenham,E01000057,5 people in household,51,44,7
E09000002,Barking and Dagenham,E01000057,6 people in household,20,22,-2
E09000002,Barking and Dagenham,E01000057,7 people in household,3,4,-1
E09000002,Barking and Dagenham,E01000057,8 or more people in household,3,1,2
E09000002,Barking and Dagenham,E01000058,1 person in household,122,188,-66
E09000002,Barking and Dagenham,E01000058,2 people in household,156,174,-18
E09000002,Barking and Dagenham,E01000058,3 people in household,151,128,23
E09000002,Barking and Dagenham,E01000058,4 people in household,154,121,33
E09000002,Barking and Dagenham,E01000058,5 people in household,72,45,27
E09000002,Barking and Dagenham,E01000058,6 people in household,23,24,-1
E09000002,Barking and Dagenham,E01000058,7 people in household,10,6,4
E09000002,Barking and Dagenham,E01000058,8 or more people in household,4,4,0
E09000002,Barking and Dagenham,E01000059,1 person in household,126,153,-27
E09000002,Barking and Dagenham,E01000059,2 people in household,130,150,-20
E09000002,Barking and Dagenham,E01000059,3 people in household,133,110,23
E09000002,Barking and Dagenham,E01000059,4 people in household,93,97,-4
E09000002,Barking and Dagenham,E01000059,5 people in household,44,49,-5
E09000002,Barking and Dagenham,E01000059,6 people in household,30,11,19
E09000002,Barking and Dagenham,E01000059,7 people in household,7,6,1
E09000002,Barking and Dagenham,E01000059,8 or more people in household,5,2,3
E09000002,Barking and Dagenham,E01000060,1 person in household,247,286,-39
E09000002,Barking and Dagenham,E01000060,2 people in household,179,204,-25
E09000002,Barking and Dagenham,E01000060,3 people in household,138,110,28
E09000002,Barking and Dagenham,E01000060,4 people in household,132,96,36
E09000002,Barking and Dagenham,E01000060,5 people in household,75,56,19
E09000002,Barking and Dagenham,E01000060,6 people in household,25,10,15
E09000002,Barking and Dagenham,E01000060,7 people in household,8,5,3
E09000002,Barking and Dagenham,E01000060,8 or more people in household,5,3,2
E09000002,Barking and Dagenham,E01000061,1 person in household,269,192,77
