gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,586,201,385
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically active: Unemployed,921,608,313
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,412,334,78
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1069,587,482
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically inactive: Other,661,338,323
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically inactive: Retired,707,349,358
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1675,931,744
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Employee: Full-time,7411,5295,2116
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1445,1037,408
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Full-time student,456,577,-121
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,137,131,6
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,61,39,22
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,892,582,310
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,624,222,402
E05009319,Bow East,E09000030,Tower Hamlets,Economically active: Unemployed,794,713,81
E05009319,Bow East,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,701,550,151
E05009319,Bow East,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1033,657,376
E05009319,Bow East,E09000030,Tower Hamlets,Economically inactive: Other,689,353,336
E05009319,Bow East,E09000030,Tower Hamlets,Economically inactive: Retired,986,637,349
E05009319,Bow East,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1073,846,227
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Employee: Full-time,4596,3994,602
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1130,963,167
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Full-time student,386,529,-143
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,119,152,-33
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,42,52,-10
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,590,559,31
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,498,252,246
E05009320,Bow West,E09000030,Tower Hamlets,Economically active: Unemployed,402,596,-194
E05009320,Bow West,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,450,434,16
E05009320,Bow West,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,786,580,206
E05009320,Bow West,E09000030,Tower Hamlets,Economically inactive: Other,527,315,212
E05009320,Bow West,E09000030,Tower Hamlets,Economically inactive: Retired,995,623,372
E05009320,Bow West,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,815,942,-127
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Employee: Full-time,3123,2206,917
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1180,783,397
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Full-time student,343,456,-113
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,55,66,-11
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,39,33,6
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,304,233,71
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,299,107,192
E05009321,Bromley North,E09000030,Tower Hamlets,Economically active: Unemployed,525,609,-84
E05009321,Bromley North,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,481,369,112
E05009321,Bromley North,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,901,628,273
E05009321,Bromley North,E09000030,Tower Hamlets,Economically inactive: Other,503,355,148
E05009321,Bromley North,E09000030,Tower Hamlets,Economically inactive: Retired,521,310,211
E05009321,Bromley North,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,725,660,65
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Employee: Full-time,4210,1861,2349
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1267,779,488
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Full-time student,499,389,110
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,61,53,8
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,37,41,-4
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,331,168,163
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,347,110,237
E05009322,Bromley South,E09000030,Tower Hamlets,Economically active: Unemployed,585,523,62
E05009322,Bromley South,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,503,368,135
E05009322,Bromley South,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1152,619,533
E05009322,Bromley South,E09000030,Tower Hamlets,Economically inactive: Other,533,283,250
E05009322,Bromley South,E09000030,Tower Hamlets,Economically inactive: Retired,511,289,222
E05009322,Bromley South,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1080,669,411
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Employee: Full-time,7868,5751,2117
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1156,677,479
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Full-time student,473,334,139
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,153,165,-12
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,53,31,22
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,605,545,60
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,459,153,306
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically active: Unemployed,615,578,37
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,425,264,161
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,994,625,369
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically inactive: Other,569,311,258
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically inactive: Retired,585,333,252
E05009323,Canary Wharf,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1218,855,363
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Employee: Full-time,5422,5742,-320
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1020,778,242
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Full-time student,494,429,65
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,125,175,-50
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,48,33,15
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,593,564,29
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,474,223,251
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically active: Unemployed,613,612,1
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,337,310,27
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,919,577,342
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically inactive: Other,511,299,212
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically inactive: Retired,830,485,345
E05009324,Island Gardens,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,806,765,41
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Employee: Full-time,5731,2831,2900
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1861,1274,587
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Full-time student,678,574,104
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,92,115,-23
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,77,55,22
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,543,368,175
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,593,229,364
E05009325,Lansbury,E09000030,Tower Hamlets,Economically active: Unemployed,832,992,-160
E05009325,Lansbury,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,823,721,102
E05009325,Lansbury,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1805,1070,735
E05009325,Lansbury,E09000030,Tower Hamlets,Economically inactive: Other,998,574,424
E05009325,Lansbury,E09000030,Tower Hamlets,Economically inactive: Retired,976,568,408
E05009325,Lansbury,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1715,910,805
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Employee: Full-time,3035,2946,89
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Employee: Part-time,485,337,148
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Full-time student,157,143,14
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,72,95,-23
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,32,26,6
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,300,289,11
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,243,102,141
E05009326,Limehouse,E09000030,Tower Hamlets,Economically active: Unemployed,205,249,-44
E05009326,Limehouse,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,150,165,-15
E05009326,Limehouse,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,311,277,34
E05009326,Limehouse,E09000030,Tower Hamlets,Economically inactive: Other,267,155,112
E05009326,Limehouse,E09000030,Tower Hamlets,Economically inactive: Retired,346,179,167
E05009326,Limehouse,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,298,287,11
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Employee: Full-time,6391,3817,2574
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Employee: Part-time,2020,1410,610
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Full-time student,686,747,-61
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,148,115,33
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,95,61,34
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,582,395,187
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,583,262,321
E05009327,Mile End,E09000030,Tower Hamlets,Economically active: Unemployed,900,990,-90
E05009327,Mile End,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,709,568,141
E05009327,Mile End,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1679,1020,659
E05009327,Mile End,E09000030,Tower Hamlets,Economically inactive: Other,823,605,218
E05009327,Mile End,E09000030,Tower Hamlets,Economically inactive: Retired,949,570,379
E05009327,Mile End,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1626,1271,355
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Employee: Full-time,1948,1710,238
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Employee: Part-time,806,643,163
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Full-time student,247,275,-28
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,44,39,5
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,29,26,3
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,196,168,28
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,194,92,102
E05009328,Poplar,E09000030,Tower Hamlets,Economically active: Unemployed,346,453,-107
E05009328,Poplar,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,272,262,10
E05009328,Poplar,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,710,524,186
E05009328,Poplar,E09000030,Tower Hamlets,Economically inactive: Other,338,252,86
E05009328,Poplar,E09000030,Tower Hamlets,Economically inactive: Retired,321,241,80
E05009328,Poplar,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,552,458,94
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Employee: Full-time,3418,2300,1118
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1340,960,380
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Full-time student,524,693,-169
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,79,55,24
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,54,46,8
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,328,231,97
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,352,175,177
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically active: Unemployed,535,665,-130
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,600,439,161
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1243,804,439
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically inactive: Other,612,404,208
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically inactive: Retired,709,457,252
E05009329,St Dunstan's,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1489,1275,214
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Employee: Full-time,5769,5467,302
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Employee: Part-time,745,534,211
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Full-time student,234,243,-9
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,103,206,-103
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,46,29,17
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,564,548,16
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,406,213,193
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically active: Unemployed,371,330,41
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,232,214,18
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,492,311,181
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically inactive: Other,303,225,78
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically inactive: Retired,730,439,291
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,573,462,111
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Employee: Full-time,6034,5108,926
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1665,1414,251
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Full-time student,639,915,-276
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,132,142,-10
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,64,77,-13
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,817,860,-43
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,732,355,377
E05009331,St Peter's,E09000030,Tower Hamlets,Economically active: Unemployed,754,951,-197
E05009331,St Peter's,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,839,766,73
E05009331,St Peter's,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1412,901,511
E05009331,St Peter's,E09000030,Tower Hamlets,Economically inactive: Other,938,626,312
E05009331,St Peter's,E09000030,Tower Hamlets,Economically inactive: Retired,1009,689,320
E05009331,St Peter's,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1519,1516,3
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Employee: Full-time,2895,2578,317
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1409,1062,347
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Full-time student,400,513,-113
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,63,104,-41
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,41,77,-36
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,303,241,62
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,339,177,162
E05009332,Shadwell,E09000030,Tower Hamlets,Economically active: Unemployed,523,704,-181
E05009332,Shadwell,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,538,524,14
E05009332,Shadwell,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1229,910,319
E05009332,Shadwell,E09000030,Tower Hamlets,Economically inactive: Other,579,484,95
E05009332,Shadwell,E09000030,Tower Hamlets,Economically inactive: Retired,716,504,212
E05009332,Shadwell,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,977,926,51
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Employee: Full-time,4096,3849,247
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1023,954,69
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Full-time student,550,646,-96
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,75,132,-57
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,40,40,0
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,435,504,-69
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,384,231,153
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically active: Unemployed,579,781,-202
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,472,484,-12
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,934,641,293
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically inactive: Other,570,486,84
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically inactive: Retired,599,444,155
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,1508,1316,192
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Employee: Full-time,2777,2456,321
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1308,1033,275
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Full-time student,461,598,-137
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,71,81,-10
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,54,42,12
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,306,283,23
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,381,179,202
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically active: Unemployed,472,598,-126
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,533,485,48
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1089,740,349
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically inactive: Other,553,439,114
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically inactive: Retired,819,537,282
E05009334,Stepney Green,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,979,1004,-25
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Employee: Full-time,4395,3961,434
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1015,929,86
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Full-time student,330,493,-163
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,125,173,-48
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,32,55,-23
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,568,650,-82
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,513,326,187
E05009335,Weavers,E09000030,Tower Hamlets,Economically active: Unemployed,544,668,-124
E05009335,Weavers,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,569,512,57
E05009335,Weavers,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,863,613,250
E05009335,Weavers,E09000030,Tower Hamlets,Economically inactive: Other,493,379,114
E05009335,Weavers,E09000030,Tower Hamlets,Economically inactive: Retired,704,501,203
E05009335,Weavers,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,899,742,157
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Employee: Full-time,6465,5017,1448
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Employee: Part-time,1516,926,590
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Full-time student,777,688,89
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Full-time,111,137,-26
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Self-employed with employees: Part-time,53,55,-2
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Full-time,485,473,12
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Self-employed without employees: Part-time,456,195,261
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically active: Unemployed,598,654,-56
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically inactive: Long-term sick or disabled,415,422,-7
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically inactive: Looking after home or family,1256,727,529
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically inactive: Other,692,482,210
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically inactive: Retired,664,427,237
E05009336,Whitechapel,E09000030,Tower Hamlets,Economically inactive: Student: including full-time students,2306,1195,1111
E05009367,Brownswood,E09000012,Hackney,Economically active: Employee: Full-time,3596,3443,153
E05009367,Brownswood,E09000012,Hackney,Economically active: Employee: Part-time,686,555,131
E05009367,Brownswood,E09000012,Hackney,Economically active: Full-time student,213,273,-60
E05009367,Brownswood,E09000012,Hackney,Economically active: Self-employed with employees: Full-time,72,96,-24
E05009367,Brownswood,E09000012,Hackney,Economically active: Self-employed with employees: Part-time,19,36,-17
E05009367,Brownswood,E09000012,Hackney,Economically active: Self-employed without employees: Full-time,433,499,-66
E05009367,Brownswood,E09000012,Hackney,Economically active: Self-employed without employees: Part-time,383,240,143
E05009367,Brownswood,E09000012,Hackney,Economically active: Unemployed,295,285,10
E05009367,Brownswood,E09000012,Hackney,Economically inactive: Long-term sick or disabled,296,249,47
E05009367,Brownswood,E09000012,Hackney,Economically inactive: Looking after home or family,333,206,127
E05009367,Brownswood,E09000012,Hackney,Economically inactive: Other,282,177,105
E05009367,Brownswood,E09000012,Hackney,Economically inactive: Retired,584,295,289
E05009367,Brownswood,E09000012,Hackney,Economically inactive: Student: including full-time students,476,542,-66
E05009368,Cazenove,E09000012,Hackney,Economically active: Employee: Full-time,3051,3111,-60
E05009368,Cazenove,E09000012,Hackney,Economically active: Employee: Part-time,2321,1633,688
E05009368,Cazenove,E09000012,Hackney,Economically active: Full-time student,223,315,-92
E05009368,Cazenove,E09000012,Hackney,Economically active: Self-employed with employees: Full-time,134,139,-5
E05009368,Cazenove,E09000012,Hackney,Economically active: Self-employed with employees: Part-time,69,64,5
E05009368,Cazenove,E09000012,Hackney,Economically active: Self-employed without employees: Full-time,538,590,-52
E05009368,Cazenove,E09000012,Hackney,Economically active: Self-employed without employees: Part-time,512,407,105
E05009368,Cazenove,E09000012,Hackney,Economically active: Unemployed,521,629,-108
E05009368,Cazenove,E09000012,Hackney,Economically inactive: Long-term sick or disabled,465,432,33
E05009368,Cazenove,E09000012,Hackney,Economically inactive: Looking after home or family,698,705,-7
E05009368,Cazenove,E09000012,Hackney,Economically inactive: Other,575,436,139
E05009368,Cazenove,E09000012,Hackney,Economically inactive: Retired,870,504,366
E05009368,Cazenove,E09000012,Hackney,Economically inactive: Student: including full-time students,1057,934,123
E05009369,Clissold,E09000012,Hackney,Economically active: Employee: Full-time,4302,4345,-43
E05009369,Clissold,E09000012,Hackney,Economically active: Employee: Part-time,1056,1057,-1
E05009369,Clissold,E09000012,Hackney,Economically active: Full-time student,176,309,-133
E05009369,Clissold,E09000012,Hackney,Economically active: Self-employed with employees: Full-time,145,192,-47
E05009369,Clissold,E09000012,Hackney,Economically active: Self-employed with employees: Part-time,39,38,1
E05009369,Clissold,E09000012,Hackney,Economically active: Self-employed without employees: Full-time,865,811,54
E05009369,Clissold,E09000012,Hackney,Economically active: Self-employed without employees: Part-time,673,444,229
E05009369,Clissold,E09000012,Hackney,Economically active: Unemployed,418,560,-142
