gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009319,Bow East,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",3621,1592,2029
E05009319,Bow East,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,547,596,-49
E05009319,Bow East,E09000030,Tower Hamlets,L12: Semi-routine occupations,1196,1126,70
E05009319,Bow East,E09000030,Tower Hamlets,L13: Routine occupations,1246,866,380
E05009319,Bow East,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1875,1192,683
E05009319,Bow East,E09000030,Tower Hamlets,L15: Full-time students,1461,1374,87
E05009319,Bow East,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3849,2898,951
E05009319,Bow East,E09000030,Tower Hamlets,L7: Intermediate occupations,1314,1273,41
E05009319,Bow East,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,1202,722,480
E05009320,Bow West,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2199,1283,916
E05009320,Bow West,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,433,462,-29
E05009320,Bow West,E09000030,Tower Hamlets,L12: Semi-routine occupations,865,959,-94
E05009320,Bow West,E09000030,Tower Hamlets,L13: Routine occupations,984,723,261
E05009320,Bow West,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1275,1044,231
E05009320,Bow West,E09000030,Tower Hamlets,L15: Full-time students,1134,1412,-278
E05009320,Bow West,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2562,2434,128
E05009320,Bow West,E09000030,Tower Hamlets,L7: Intermediate occupations,948,994,-46
E05009320,Bow West,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,931,680,251
E05009321,Bromley North,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1249,534,715
E05009321,Bromley North,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,366,424,-58
E05009321,Bromley North,E09000030,Tower Hamlets,L12: Semi-routine occupations,889,805,84
E05009321,Bromley North,E09000030,Tower Hamlets,L13: Routine occupations,795,571,224
E05009321,Bromley North,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1554,1231,323
E05009321,Bromley North,E09000030,Tower Hamlets,L15: Full-time students,1036,1083,-47
E05009321,Bromley North,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1645,1156,489
E05009321,Bromley North,E09000030,Tower Hamlets,L7: Intermediate occupations,804,622,182
E05009321,Bromley North,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,677,389,288
E05009322,Bromley South,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1750,405,1345
E05009322,Bromley South,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,434,388,46
E05009322,Bromley South,E09000030,Tower Hamlets,L12: Semi-routine occupations,1055,718,337
E05009322,Bromley South,E09000030,Tower Hamlets,L13: Routine occupations,861,538,323
E05009322,Bromley South,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1809,1144,665
E05009322,Bromley South,E09000030,Tower Hamlets,L15: Full-time students,1534,1022,512
E05009322,Bromley South,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2016,969,1047
E05009322,Bromley South,E09000030,Tower Hamlets,L7: Intermediate occupations,961,621,340
E05009322,Bromley South,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,683,349,334
E05009323,Canary Wharf,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",5372,2930,2442
E05009323,Canary Wharf,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,360,360,0
E05009323,Canary Wharf,E09000030,Tower Hamlets,L12: Semi-routine occupations,891,631,260
E05009323,Canary Wharf,E09000030,Tower Hamlets,L13: Routine occupations,685,360,325
E05009323,Canary Wharf,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1446,941,505
E05009323,Canary Wharf,E09000030,Tower Hamlets,L15: Full-time students,1633,1134,499
E05009323,Canary Wharf,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2846,2835,11
E05009323,Canary Wharf,E09000030,Tower Hamlets,L7: Intermediate occupations,1022,961,61
E05009323,Canary Wharf,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,923,468,455
E05009324,Island Gardens,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",3200,2548,652
E05009324,Island Gardens,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,404,457,-53
E05009324,Island Gardens,E09000030,Tower Hamlets,L12: Semi-routine occupations,870,764,106
E05009324,Island Gardens,E09000030,Tower Hamlets,L13: Routine occupations,819,502,317
E05009324,Island Gardens,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1296,940,356
E05009324,Island Gardens,E09000030,Tower Hamlets,L15: Full-time students,1239,1151,88
E05009324,Island Gardens,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2331,2898,-567
E05009324,Island Gardens,E09000030,Tower Hamlets,L7: Intermediate occupations,1063,1093,-30
E05009324,Island Gardens,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,959,640,319
E05009325,Lansbury,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2434,601,1833
E05009325,Lansbury,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,791,705,86
E05009325,Lansbury,E09000030,Tower Hamlets,L12: Semi-routine occupations,1603,1285,318
E05009325,Lansbury,E09000030,Tower Hamlets,L13: Routine occupations,1479,984,495
E05009325,Lansbury,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,2654,2033,621
E05009325,Lansbury,E09000030,Tower Hamlets,L15: Full-time students,2264,1441,823
E05009325,Lansbury,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2787,1519,1268
E05009325,Lansbury,E09000030,Tower Hamlets,L7: Intermediate occupations,1438,1003,435
E05009325,Lansbury,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,1300,711,589
E05009326,Limehouse,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1915,1469,446
E05009326,Limehouse,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,160,175,-15
E05009326,Limehouse,E09000030,Tower Hamlets,L12: Semi-routine occupations,307,320,-13
E05009326,Limehouse,E09000030,Tower Hamlets,L13: Routine occupations,389,213,176
E05009326,Limehouse,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,568,448,120
E05009326,Limehouse,E09000030,Tower Hamlets,L15: Full-time students,435,414,21
E05009326,Limehouse,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1330,1478,-148
E05009326,Limehouse,E09000030,Tower Hamlets,L7: Intermediate occupations,355,456,-101
E05009326,Limehouse,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,448,276,172
E05009327,Mile End,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2849,1025,1824
E05009327,Mile End,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,681,702,-21
E05009327,Mile End,E09000030,Tower Hamlets,L12: Semi-routine occupations,1592,1375,217
E05009327,Mile End,E09000030,Tower Hamlets,L13: Routine occupations,1462,978,484
E05009327,Mile End,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,2571,2009,562
E05009327,Mile End,E09000030,Tower Hamlets,L15: Full-time students,2216,1947,269
E05009327,Mile End,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3088,2025,1063
E05009327,Mile End,E09000030,Tower Hamlets,L7: Intermediate occupations,1467,1094,373
E05009327,Mile End,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,1256,674,582
E05009328,Poplar,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",883,491,392
E05009328,Poplar,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,268,338,-70
E05009328,Poplar,E09000030,Tower Hamlets,L12: Semi-routine occupations,593,611,-18
E05009328,Poplar,E09000030,Tower Hamlets,L13: Routine occupations,551,410,141
E05009328,Poplar,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1076,964,112
E05009328,Poplar,E09000030,Tower Hamlets,L15: Full-time students,756,709,47
E05009328,Poplar,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",935,807,128
E05009328,Poplar,E09000030,Tower Hamlets,L7: Intermediate occupations,493,495,-2
E05009328,Poplar,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,449,318,131
E05009329,St Dunstan's,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1475,635,840
E05009329,St Dunstan's,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,403,407,-4
E05009329,St Dunstan's,E09000030,Tower Hamlets,L12: Semi-routine occupations,966,782,184
E05009329,St Dunstan's,E09000030,Tower Hamlets,L13: Routine occupations,895,591,304
E05009329,St Dunstan's,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,2115,1571,544
E05009329,St Dunstan's,E09000030,Tower Hamlets,L15: Full-time students,1973,1939,34
E05009329,St Dunstan's,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1778,1352,426
E05009329,St Dunstan's,E09000030,Tower Hamlets,L7: Intermediate occupations,950,779,171
E05009329,St Dunstan's,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,726,446,280
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",3960,2960,1000
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,219,247,-28
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L12: Semi-routine occupations,480,433,47
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L13: Routine occupations,400,273,127
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,751,515,236
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L15: Full-time students,769,689,80
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2558,2803,-245
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L7: Intermediate occupations,711,809,-98
E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,704,490,214
E05009331,St Peter's,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2783,1475,1308
E05009331,St Peter's,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,538,687,-149
E05009331,St Peter's,E09000030,Tower Hamlets,L12: Semi-routine occupations,1317,1335,-18
E05009331,St Peter's,E09000030,Tower Hamlets,L13: Routine occupations,1310,1004,306
E05009331,St Peter's,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,2550,1999,551
E05009331,St Peter's,E09000030,Tower Hamlets,L15: Full-time students,2075,2374,-299
E05009331,St Peter's,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3343,3218,125
E05009331,St Peter's,E09000030,Tower Hamlets,L7: Intermediate occupations,1298,1315,-17
E05009331,St Peter's,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,1327,912,415
E05009332,Shadwell,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1197,718,479
E05009332,Shadwell,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,467,523,-56
E05009332,Shadwell,E09000030,Tower Hamlets,L12: Semi-routine occupations,1094,1008,86
E05009332,Shadwell,E09000030,Tower Hamlets,L13: Routine occupations,906,698,208
E05009332,Shadwell,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1968,1709,259
E05009332,Shadwell,E09000030,Tower Hamlets,L15: Full-time students,1344,1371,-27
E05009332,Shadwell,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1506,1470,36
E05009332,Shadwell,E09000030,Tower Hamlets,L7: Intermediate occupations,795,781,14
E05009332,Shadwell,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,751,527,224
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2321,1462,859
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,322,404,-82
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L12: Semi-routine occupations,842,825,17
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L13: Routine occupations,665,541,124
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1734,1633,101
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L15: Full-time students,1995,1921,74
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1908,2305,-397
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L7: Intermediate occupations,769,862,-93
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,727,555,172
E05009334,Stepney Green,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1033,637,396
E05009334,Stepney Green,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,462,470,-8
E05009334,Stepney Green,E09000030,Tower Hamlets,L12: Semi-routine occupations,994,932,62
E05009334,Stepney Green,E09000030,Tower Hamlets,L13: Routine occupations,914,744,170
E05009334,Stepney Green,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1847,1417,430
E05009334,Stepney Green,E09000030,Tower Hamlets,L15: Full-time students,1400,1563,-163
E05009334,Stepney Green,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1556,1341,215
E05009334,Stepney Green,E09000030,Tower Hamlets,L7: Intermediate occupations,877,846,31
E05009334,Stepney Green,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,733,524,209
E05009335,Weavers,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2359,1328,1031
E05009335,Weavers,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,375,460,-85
E05009335,Weavers,E09000030,Tower Hamlets,L12: Semi-routine occupations,846,929,-83
E05009335,Weavers,E09000030,Tower Hamlets,L13: Routine occupations,774,691,83
E05009335,Weavers,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,1477,1283,194
E05009335,Weavers,E09000030,Tower Hamlets,L15: Full-time students,1171,1194,-23
E05009335,Weavers,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2295,2474,-179
E05009335,Weavers,E09000030,Tower Hamlets,L7: Intermediate occupations,834,891,-57
E05009335,Weavers,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,920,750,170
E05009336,Whitechapel,E09000030,Tower Hamlets,"L1, L2 and L3: Higher managerial, administrative and professional occupations",3727,2046,1681
E05009336,Whitechapel,E09000030,Tower Hamlets,L10 and L11: Lower supervisory and technical occupations,498,470,28
E05009336,Whitechapel,E09000030,Tower Hamlets,L12: Semi-routine occupations,1055,907,148
E05009336,Whitechapel,E09000030,Tower Hamlets,L13: Routine occupations,880,505,375
E05009336,Whitechapel,E09000030,Tower Hamlets,L14.1 and L14.2: Never worked and long-term unemployed,2021,1483,538
E05009336,Whitechapel,E09000030,Tower Hamlets,L15: Full-time students,3012,1840,1172
E05009336,Whitechapel,E09000030,Tower Hamlets,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2740,2683,57
E05009336,Whitechapel,E09000030,Tower Hamlets,L7: Intermediate occupations,1012,901,111
E05009336,Whitechapel,E09000030,Tower Hamlets,L8 and L9: Small employers and own account workers,872,564,308
E05009367,Brownswood,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1972,1222,750
E05009367,Brownswood,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,238,303,-65
E05009367,Brownswood,E09000012,Hackney,L12: Semi-routine occupations,520,473,47
E05009367,Brownswood,E09000012,Hackney,L13: Routine occupations,466,401,65
E05009367,Brownswood,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,708,460,248
E05009367,Brownswood,E09000012,Hackney,L15: Full-time students,670,772,-102
E05009367,Brownswood,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1952,2101,-149
E05009367,Brownswood,E09000012,Hackney,L7: Intermediate occupations,556,642,-86
E05009367,Brownswood,E09000012,Hackney,L8 and L9: Small employers and own account workers,589,525,64
E05009368,Cazenove,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1502,847,655
E05009368,Cazenove,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,362,410,-48
E05009368,Cazenove,E09000012,Hackney,L12: Semi-routine occupations,912,1004,-92
E05009368,Cazenove,E09000012,Hackney,L13: Routine occupations,907,723,184
E05009368,Cazenove,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1464,1327,137
E05009368,Cazenove,E09000012,Hackney,L15: Full-time students,1124,1160,-36
E05009368,Cazenove,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2344,2401,-57
E05009368,Cazenove,E09000012,Hackney,L7: Intermediate occupations,1322,1126,196
E05009368,Cazenove,E09000012,Hackney,L8 and L9: Small employers and own account workers,1103,903,200
E05009369,Clissold,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2386,1567,819
E05009369,Clissold,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,281,391,-110
E05009369,Clissold,E09000012,Hackney,L12: Semi-routine occupations,667,742,-75
E05009369,Clissold,E09000012,Hackney,L13: Routine occupations,684,636,48
E05009369,Clissold,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,909,914,-5
E05009369,Clissold,E09000012,Hackney,L15: Full-time students,724,957,-233
E05009369,Clissold,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2902,3233,-331
E05009369,Clissold,E09000012,Hackney,L7: Intermediate occupations,741,925,-184
E05009369,Clissold,E09000012,Hackney,L8 and L9: Small employers and own account workers,1071,857,214
E05009370,Dalston,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2025,986,1039
E05009370,Dalston,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,234,263,-29
E05009370,Dalston,E09000012,Hackney,L12: Semi-routine occupations,468,452,16
E05009370,Dalston,E09000012,Hackney,L13: Routine occupations,469,425,44
E05009370,Dalston,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,649,514,135
E05009370,Dalston,E09000012,Hackney,L15: Full-time students,530,661,-131
E05009370,Dalston,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2225,2030,195
E05009370,Dalston,E09000012,Hackney,L7: Intermediate occupations,550,523,27
E05009370,Dalston,E09000012,Hackney,L8 and L9: Small employers and own account workers,754,640,114
E05009371,De Beauvoir,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1969,1305,664
E05009371,De Beauvoir,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,224,260,-36
E05009371,De Beauvoir,E09000012,Hackney,L12: Semi-routine occupations,475,528,-53
E05009371,De Beauvoir,E09000012,Hackney,L13: Routine occupations,505,385,120
E05009371,De Beauvoir,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,671,584,87
E05009371,De Beauvoir,E09000012,Hackney,L15: Full-time students,526,705,-179
E05009371,De Beauvoir,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1915,1946,-31
E05009371,De Beauvoir,E09000012,Hackney,L7: Intermediate occupations,497,606,-109
E05009371,De Beauvoir,E09000012,Hackney,L8 and L9: Small employers and own account workers,797,594,203
E05009372,Hackney Central,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1800,916,884
E05009372,Hackney Central,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,380,451,-71
E05009372,Hackney Central,E09000012,Hackney,L12: Semi-routine occupations,907,1093,-186
E05009372,Hackney Central,E09000012,Hackney,L13: Routine occupations,1051,803,248
E05009372,Hackney Central,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1389,1162,227
E05009372,Hackney Central,E09000012,Hackney,L15: Full-time students,935,1106,-171
E05009372,Hackney Central,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2514,2475,39
E05009372,Hackney Central,E09000012,Hackney,L7: Intermediate occupations,787,946,-159
E05009372,Hackney Central,E09000012,Hackney,L8 and L9: Small employers and own account workers,972,856,116
E05009373,Hackney Downs,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1765,982,783
E05009373,Hackney Downs,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,424,478,-54
E05009373,Hackney Downs,E09000012,Hackney,L12: Semi-routine occupations,849,976,-127
E05009373,Hackney Downs,E09000012,Hackney,L13: Routine occupations,952,882,70
E05009373,Hackney Downs,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1322,1372,-50
E05009373,Hackney Downs,E09000012,Hackney,L15: Full-time students,998,1066,-68
E05009373,Hackney Downs,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2557,2513,44
E05009373,Hackney Downs,E09000012,Hackney,L7: Intermediate occupations,893,961,-68
E05009373,Hackney Downs,E09000012,Hackney,L8 and L9: Small employers and own account workers,1112,878,234
E05009374,Hackney Wick,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1388,745,643
E05009374,Hackney Wick,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,390,415,-25
E05009374,Hackney Wick,E09000012,Hackney,L12: Semi-routine occupations,917,952,-35
E05009374,Hackney Wick,E09000012,Hackney,L13: Routine occupations,1011,816,195
E05009374,Hackney Wick,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1443,1174,269
E05009374,Hackney Wick,E09000012,Hackney,L15: Full-time students,1050,1194,-144
E05009374,Hackney Wick,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2173,1880,293
E05009374,Hackney Wick,E09000012,Hackney,L7: Intermediate occupations,812,910,-98
E05009374,Hackney Wick,E09000012,Hackney,L8 and L9: Small employers and own account workers,953,649,304
E05009375,Haggerston,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2526,1092,1434
E05009375,Haggerston,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,406,484,-78
E05009375,Haggerston,E09000012,Hackney,L12: Semi-routine occupations,948,1091,-143
E05009375,Haggerston,E09000012,Hackney,L13: Routine occupations,1077,854,223
E05009375,Haggerston,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1443,1332,111
E05009375,Haggerston,E09000012,Hackney,L15: Full-time students,1171,1236,-65
E05009375,Haggerston,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2795,2400,395
E05009375,Haggerston,E09000012,Hackney,L7: Intermediate occupations,886,964,-78
E05009375,Haggerston,E09000012,Hackney,L8 and L9: Small employers and own account workers,1016,701,315
E05009376,Homerton,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1482,641,841
E05009376,Homerton,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,378,483,-105
E05009376,Homerton,E09000012,Hackney,L12: Semi-routine occupations,1060,1098,-38
E05009376,Homerton,E09000012,Hackney,L13: Routine occupations,1145,896,249
E05009376,Homerton,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1360,1281,79
E05009376,Homerton,E09000012,Hackney,L15: Full-time students,1147,1098,49
E05009376,Homerton,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2173,1710,463
E05009376,Homerton,E09000012,Hackney,L7: Intermediate occupations,843,810,33
E05009376,Homerton,E09000012,Hackney,L8 and L9: Small employers and own account workers,898,696,202
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2593,1523,1070
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L10 and L11: Lower supervisory and technical occupations,324,376,-52
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L12: Semi-routine occupations,679,833,-154
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L13: Routine occupations,830,692,138
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L14.1 and L14.2: Never worked and long-term unemployed,1026,916,110
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L15: Full-time students,1226,1665,-439
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2251,2314,-63
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,L7: Intermediate occupations,647,737,-90
