lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000012,Hackney,E05009373,Hackney Downs,Ethnic groups differ between generations but not within partnerships,228,431,-203
E09000012,Hackney,E05009373,Hackney Downs,Ethnic groups differ within partnerships,627,497,130
E09000012,Hackney,E05009373,Hackney Downs,One-person household,1855,2004,-149
E09000012,Hackney,E05009374,Hackney Wick,All household members have the same ethnic group,2088,1891,197
E09000012,Hackney,E05009374,Hackney Wick,Any other combination of multiple ethnic identities,486,338,148
E09000012,Hackney,E05009374,Hackney Wick,Ethnic groups differ between generations but not within partnerships,292,462,-170
E09000012,Hackney,E05009374,Hackney Wick,Ethnic groups differ within partnerships,538,374,164
E09000012,Hackney,E05009374,Hackney Wick,One-person household,1560,1761,-201
E09000012,Hackney,E05009375,Haggerston,All household members have the same ethnic group,2488,2126,362
E09000012,Hackney,E05009375,Haggerston,Any other combination of multiple ethnic identities,733,526,207
E09000012,Hackney,E05009375,Haggerston,Ethnic groups differ between generations but not within partnerships,271,444,-173
E09000012,Hackney,E05009375,Haggerston,Ethnic groups differ within partnerships,734,460,274
E09000012,Hackney,E05009375,Haggerston,One-person household,2037,2032,5
E09000012,Hackney,E05009376,Homerton,All household members have the same ethnic group,2165,1891,274
E09000012,Hackney,E05009376,Homerton,Any other combination of multiple ethnic identities,534,357,177
E09000012,Hackney,E05009376,Homerton,Ethnic groups differ between generations but not within partnerships,289,503,-214
E09000012,Hackney,E05009376,Homerton,Ethnic groups differ within partnerships,467,370,97
E09000012,Hackney,E05009376,Homerton,One-person household,1772,1917,-145
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,All household members have the same ethnic group,2062,1935,127
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Any other combination of multiple ethnic identities,553,559,-6
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Ethnic groups differ between generations but not within partnerships,226,400,-174
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Ethnic groups differ within partnerships,698,421,277
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,One-person household,1997,2010,-13
E09000012,Hackney,E05009378,Hoxton West,All household members have the same ethnic group,2239,1986,253
E09000012,Hackney,E05009378,Hoxton West,Any other combination of multiple ethnic identities,628,535,93
E09000012,Hackney,E05009378,Hoxton West,Ethnic groups differ between generations but not within partnerships,268,399,-131
E09000012,Hackney,E05009378,Hoxton West,Ethnic groups differ within partnerships,737,440,297
E09000012,Hackney,E05009378,Hoxton West,One-person household,2447,2321,126
E09000012,Hackney,E05009379,King's Park,All household members have the same ethnic group,2200,2044,156
E09000012,Hackney,E05009379,King's Park,Any other combination of multiple ethnic identities,585,377,208
E09000012,Hackney,E05009379,King's Park,Ethnic groups differ between generations but not within partnerships,302,508,-206
E09000012,Hackney,E05009379,King's Park,Ethnic groups differ within partnerships,471,352,119
E09000012,Hackney,E05009379,King's Park,One-person household,1493,1552,-59
E09000012,Hackney,E05009380,Lea Bridge,All household members have the same ethnic group,2214,2160,54
E09000012,Hackney,E05009380,Lea Bridge,Any other combination of multiple ethnic identities,609,541,68
E09000012,Hackney,E05009380,Lea Bridge,Ethnic groups differ between generations but not within partnerships,253,416,-163
E09000012,Hackney,E05009380,Lea Bridge,Ethnic groups differ within partnerships,748,544,204
E09000012,Hackney,E05009380,Lea Bridge,One-person household,1664,1882,-218
E09000012,Hackney,E05009381,London Fields,All household members have the same ethnic group,2007,2003,4
E09000012,Hackney,E05009381,London Fields,Any other combination of multiple ethnic identities,584,504,80
E09000012,Hackney,E05009381,London Fields,Ethnic groups differ between generations but not within partnerships,264,363,-99
E09000012,Hackney,E05009381,London Fields,Ethnic groups differ within partnerships,677,478,199
E09000012,Hackney,E05009381,London Fields,One-person household,1888,1919,-31
E09000012,Hackney,E05009382,Shacklewell,All household members have the same ethnic group,1445,1421,24
E09000012,Hackney,E05009382,Shacklewell,Any other combination of multiple ethnic identities,414,409,5
E09000012,Hackney,E05009382,Shacklewell,Ethnic groups differ between generations but not within partnerships,211,308,-97
E09000012,Hackney,E05009382,Shacklewell,Ethnic groups differ within partnerships,485,332,153
E09000012,Hackney,E05009382,Shacklewell,One-person household,1078,1140,-62
E09000012,Hackney,E05009383,Springfield,All household members have the same ethnic group,2270,2309,-39
E09000012,Hackney,E05009383,Springfield,Any other combination of multiple ethnic identities,366,276,90
E09000012,Hackney,E05009383,Springfield,Ethnic groups differ between generations but not within partnerships,267,520,-253
E09000012,Hackney,E05009383,Springfield,Ethnic groups differ within partnerships,663,603,60
E09000012,Hackney,E05009383,Springfield,One-person household,1642,1778,-136
E09000012,Hackney,E05009384,Stamford Hill West,All household members have the same ethnic group,1510,1461,49
E09000012,Hackney,E05009384,Stamford Hill West,Any other combination of multiple ethnic identities,270,221,49
E09000012,Hackney,E05009384,Stamford Hill West,Ethnic groups differ between generations but not within partnerships,120,246,-126
E09000012,Hackney,E05009384,Stamford Hill West,Ethnic groups differ within partnerships,460,452,8
E09000012,Hackney,E05009384,Stamford Hill West,One-person household,909,1035,-126
E09000012,Hackney,E05009385,Stoke Newington,All household members have the same ethnic group,2258,2274,-16
E09000012,Hackney,E05009385,Stoke Newington,Any other combination of multiple ethnic identities,572,539,33
E09000012,Hackney,E05009385,Stoke Newington,Ethnic groups differ between generations but not within partnerships,224,368,-144
E09000012,Hackney,E05009385,Stoke Newington,Ethnic groups differ within partnerships,819,649,170
E09000012,Hackney,E05009385,Stoke Newington,One-person household,1781,1982,-201
E09000012,Hackney,E05009386,Victoria,All household members have the same ethnic group,2039,2090,-51
E09000012,Hackney,E05009386,Victoria,Any other combination of multiple ethnic identities,533,417,116
E09000012,Hackney,E05009386,Victoria,Ethnic groups differ between generations but not within partnerships,259,446,-187
E09000012,Hackney,E05009386,Victoria,Ethnic groups differ within partnerships,630,481,149
E09000012,Hackney,E05009386,Victoria,One-person household,1781,1834,-53
E09000012,Hackney,E05009387,Woodberry Down,All household members have the same ethnic group,2169,1468,701
E09000012,Hackney,E05009387,Woodberry Down,Any other combination of multiple ethnic identities,401,259,142
E09000012,Hackney,E05009387,Woodberry Down,Ethnic groups differ between generations but not within partnerships,293,333,-40
E09000012,Hackney,E05009387,Woodberry Down,Ethnic groups differ within partnerships,545,267,278
E09000012,Hackney,E05009387,Woodberry Down,One-person household,1583,1354,229
E09000020,Kensington and Chelsea,E05009388,Abingdon,All household members have the same ethnic group,1366,1501,-135
E09000020,Kensington and Chelsea,E05009388,Abingdon,Any other combination of multiple ethnic identities,224,338,-114
E09000020,Kensington and Chelsea,E05009388,Abingdon,Ethnic groups differ between generations but not within partnerships,119,146,-27
E09000020,Kensington and Chelsea,E05009388,Abingdon,Ethnic groups differ within partnerships,589,635,-46
E09000020,Kensington and Chelsea,E05009388,Abingdon,One-person household,1599,2049,-450
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,All household members have the same ethnic group,1362,1603,-241
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Any other combination of multiple ethnic identities,253,354,-101
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Ethnic groups differ between generations but not within partnerships,115,185,-70
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Ethnic groups differ within partnerships,461,578,-117
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,One-person household,1976,3054,-1078
E09000020,Kensington and Chelsea,E05009390,Campden,All household members have the same ethnic group,1409,1504,-95
E09000020,Kensington and Chelsea,E05009390,Campden,Any other combination of multiple ethnic identities,222,252,-30
E09000020,Kensington and Chelsea,E05009390,Campden,Ethnic groups differ between generations but not within partnerships,137,169,-32
E09000020,Kensington and Chelsea,E05009390,Campden,Ethnic groups differ within partnerships,621,633,-12
E09000020,Kensington and Chelsea,E05009390,Campden,One-person household,1452,1874,-422
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,All household members have the same ethnic group,1226,1373,-147
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Any other combination of multiple ethnic identities,239,241,-2
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Ethnic groups differ between generations but not within partnerships,146,242,-96
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Ethnic groups differ within partnerships,365,432,-67
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,One-person household,1695,2046,-351
E09000020,Kensington and Chelsea,E05009392,Colville,All household members have the same ethnic group,1275,1411,-136
E09000020,Kensington and Chelsea,E05009392,Colville,Any other combination of multiple ethnic identities,293,260,33
E09000020,Kensington and Chelsea,E05009392,Colville,Ethnic groups differ between generations but not within partnerships,206,315,-109
E09000020,Kensington and Chelsea,E05009392,Colville,Ethnic groups differ within partnerships,441,513,-72
E09000020,Kensington and Chelsea,E05009392,Colville,One-person household,2129,2475,-346
E09000020,Kensington and Chelsea,E05009393,Courtfield,All household members have the same ethnic group,1263,1380,-117
E09000020,Kensington and Chelsea,E05009393,Courtfield,Any other combination of multiple ethnic identities,200,297,-97
E09000020,Kensington and Chelsea,E05009393,Courtfield,Ethnic groups differ between generations but not within partnerships,125,107,18
E09000020,Kensington and Chelsea,E05009393,Courtfield,Ethnic groups differ within partnerships,526,621,-95
E09000020,Kensington and Chelsea,E05009393,Courtfield,One-person household,2026,2720,-694
E09000020,Kensington and Chelsea,E05009394,Dalgarno,All household members have the same ethnic group,1120,1117,3
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Any other combination of multiple ethnic identities,234,151,83
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Ethnic groups differ between generations but not within partnerships,218,254,-36
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Ethnic groups differ within partnerships,200,270,-70
E09000020,Kensington and Chelsea,E05009394,Dalgarno,One-person household,937,1095,-158
E09000020,Kensington and Chelsea,E05009395,Earl's Court,All household members have the same ethnic group,1392,1464,-72
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Any other combination of multiple ethnic identities,285,399,-114
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Ethnic groups differ between generations but not within partnerships,160,201,-41
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Ethnic groups differ within partnerships,509,577,-68
E09000020,Kensington and Chelsea,E05009395,Earl's Court,One-person household,2328,2694,-366
E09000020,Kensington and Chelsea,E05009396,Golborne,All household members have the same ethnic group,1443,1372,71
E09000020,Kensington and Chelsea,E05009396,Golborne,Any other combination of multiple ethnic identities,237,251,-14
E09000020,Kensington and Chelsea,E05009396,Golborne,Ethnic groups differ between generations but not within partnerships,252,328,-76
E09000020,Kensington and Chelsea,E05009396,Golborne,Ethnic groups differ within partnerships,317,401,-84
E09000020,Kensington and Chelsea,E05009396,Golborne,One-person household,1593,1642,-49
E09000020,Kensington and Chelsea,E05009397,Holland,All household members have the same ethnic group,1435,1374,61
E09000020,Kensington and Chelsea,E05009397,Holland,Any other combination of multiple ethnic identities,307,328,-21
E09000020,Kensington and Chelsea,E05009397,Holland,Ethnic groups differ between generations but not within partnerships,163,220,-57
E09000020,Kensington and Chelsea,E05009397,Holland,Ethnic groups differ within partnerships,556,600,-44
E09000020,Kensington and Chelsea,E05009397,Holland,One-person household,1445,1662,-217
E09000020,Kensington and Chelsea,E05009398,Norland,All household members have the same ethnic group,903,959,-56
E09000020,Kensington and Chelsea,E05009398,Norland,Any other combination of multiple ethnic identities,164,200,-36
E09000020,Kensington and Chelsea,E05009398,Norland,Ethnic groups differ between generations but not within partnerships,106,130,-24
E09000020,Kensington and Chelsea,E05009398,Norland,Ethnic groups differ within partnerships,369,389,-20
E09000020,Kensington and Chelsea,E05009398,Norland,One-person household,1054,1172,-118
E09000020,Kensington and Chelsea,E05009399,Notting Dale,All household members have the same ethnic group,1435,1371,64
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Any other combination of multiple ethnic identities,342,217,125
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Ethnic groups differ between generations but not within partnerships,207,333,-126
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Ethnic groups differ within partnerships,358,364,-6
E09000020,Kensington and Chelsea,E05009399,Notting Dale,One-person household,1394,1634,-240
E09000020,Kensington and Chelsea,E05009400,Pembridge,All household members have the same ethnic group,723,821,-98
E09000020,Kensington and Chelsea,E05009400,Pembridge,Any other combination of multiple ethnic identities,153,183,-30
E09000020,Kensington and Chelsea,E05009400,Pembridge,Ethnic groups differ between generations but not within partnerships,70,99,-29
E09000020,Kensington and Chelsea,E05009400,Pembridge,Ethnic groups differ within partnerships,365,468,-103
E09000020,Kensington and Chelsea,E05009400,Pembridge,One-person household,1360,1621,-261
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,All household members have the same ethnic group,1217,1450,-233
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Any other combination of multiple ethnic identities,261,365,-104
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Ethnic groups differ between generations but not within partnerships,83,121,-38
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Ethnic groups differ within partnerships,492,626,-134
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,One-person household,1523,2208,-685
E09000020,Kensington and Chelsea,E05009402,Redcliffe,All household members have the same ethnic group,1453,1537,-84
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Any other combination of multiple ethnic identities,248,363,-115
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Ethnic groups differ between generations but not within partnerships,132,176,-44
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Ethnic groups differ within partnerships,618,619,-1
E09000020,Kensington and Chelsea,E05009402,Redcliffe,One-person household,1938,2257,-319
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,All household members have the same ethnic group,1268,1526,-258
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Any other combination of multiple ethnic identities,276,238,38
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Ethnic groups differ between generations but not within partnerships,102,162,-60
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Ethnic groups differ within partnerships,441,543,-102
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,One-person household,1839,2568,-729
E09000020,Kensington and Chelsea,E05009404,St Helen's,All household members have the same ethnic group,966,1003,-37
E09000020,Kensington and Chelsea,E05009404,St Helen's,Any other combination of multiple ethnic identities,162,191,-29
E09000020,Kensington and Chelsea,E05009404,St Helen's,Ethnic groups differ between generations but not within partnerships,130,188,-58
E09000020,Kensington and Chelsea,E05009404,St Helen's,Ethnic groups differ within partnerships,371,354,17
E09000020,Kensington and Chelsea,E05009404,St Helen's,One-person household,1173,1348,-175
E09000020,Kensington and Chelsea,E05009405,Stanley,All household members have the same ethnic group,1357,1583,-226
E09000020,Kensington and Chelsea,E05009405,Stanley,Any other combination of multiple ethnic identities,295,302,-7
E09000020,Kensington and Chelsea,E05009405,Stanley,Ethnic groups differ between generations but not within partnerships,161,207,-46
E09000020,Kensington and Chelsea,E05009405,Stanley,Ethnic groups differ within partnerships,463,527,-64
E09000020,Kensington and Chelsea,E05009405,Stanley,One-person household,1793,2406,-613
E09000028,Southwark,E05011095,Borough & Bankside,All household members have the same ethnic group,1398,1230,168
E09000028,Southwark,E05011095,Borough & Bankside,Any other combination of multiple ethnic identities,358,360,-2
E09000028,Southwark,E05011095,Borough & Bankside,Ethnic groups differ between generations but not within partnerships,128,153,-25
E09000028,Southwark,E05011095,Borough & Bankside,Ethnic groups differ within partnerships,549,434,115
E09000028,Southwark,E05011095,Borough & Bankside,One-person household,1816,1617,199
E09000028,Southwark,E05011096,Camberwell Green,All household members have the same ethnic group,2596,2134,462
E09000028,Southwark,E05011096,Camberwell Green,Any other combination of multiple ethnic identities,616,519,97
E09000028,Southwark,E05011096,Camberwell Green,Ethnic groups differ between generations but not within partnerships,386,552,-166
