lad22cd,category,count_21,count_11,change
E09000013,L12: Semi-routine occupations,10626,11173,-547
E09000013,L13: Routine occupations,10857,8933,1924
E09000013,L14.1 and L14.2: Never worked and long-term unemployed,13735,10167,3568
E09000013,L15: Full-time students,16538,16352,186
E09000013,"L4, L5 and L6: Lower managerial, administrative and professional occupations",34998,40603,-5605
E09000013,L7: Intermediate occupations,12222,13900,-1678
E09000013,L8 and L9: Small employers and own account workers,14844,11606,3238
E09000014,"L1, L2 and L3: Higher managerial, administrative and professional occupations",34135,22977,11158
E09000014,L10 and L11: Lower supervisory and technical occupations,8897,9525,-628
E09000014,L12: Semi-routine occupations,17996,18961,-965
E09000014,L13: Routine occupations,22514,15972,6542
E09000014,L14.1 and L14.2: Never worked and long-term unemployed,24372,20106,4266
E09000014,L15: Full-time students,19493,22497,-3004
E09000014,"L4, L5 and L6: Lower managerial, administrative and professional occupations",45133,45609,-476
E09000014,L7: Intermediate occupations,16504,17593,-1089
E09000014,L8 and L9: Small employers and own account workers,26955,19822,7133
E09000015,"L1, L2 and L3: Higher managerial, administrative and professional occupations",34558,24208,10350
E09000015,L10 and L11: Lower supervisory and technical occupations,6783,7576,-793
E09000015,L12: Semi-routine occupations,17716,18133,-417
E09000015,L13: Routine occupations,16149,10877,5272
E09000015,L14.1 and L14.2: Never worked and long-term unemployed,22681,14226,8455
E09000015,L15: Full-time students,18726,19236,-510
E09000015,"L4, L5 and L6: Lower managerial, administrative and professional occupations",39456,37273,2183
E09000015,L7: Intermediate occupations,22711,23869,-1158
E09000015,L8 and L9: Small employers and own account workers,30841,19353,11488
E09000016,"L1, L2 and L3: Higher managerial, administrative and professional occupations",26155,14857,11298
E09000016,L10 and L11: Lower supervisory and technical occupations,10689,11727,-1038
E09000016,L12: Semi-routine occupations,22685,23241,-556
E09000016,L13: Routine occupations,20163,15430,4733
E09000016,L14.1 and L14.2: Never worked and long-term unemployed,17230,8030,9200
E09000016,L15: Full-time students,13092,12178,914
E09000016,"L4, L5 and L6: Lower managerial, administrative and professional occupations",42207,34684,7523
E09000016,L7: Intermediate occupations,31343,32244,-901
E09000016,L8 and L9: Small employers and own account workers,26166,18737,7429
E09000017,"L1, L2 and L3: Higher managerial, administrative and professional occupations",32183,19992,12191
E09000017,L10 and L11: Lower supervisory and technical occupations,11863,13303,-1440
E09000017,L12: Semi-routine occupations,23766,23348,418
E09000017,L13: Routine occupations,25019,17518,7501
E09000017,L14.1 and L14.2: Never worked and long-term unemployed,25356,13538,11818
E09000017,L15: Full-time students,23241,25825,-2584
E09000017,"L4, L5 and L6: Lower managerial, administrative and professional occupations",45721,39908,5813
E09000017,L7: Intermediate occupations,28509,28793,-284
E09000017,L8 and L9: Small employers and own account workers,26220,17701,8519
E09000018,"L1, L2 and L3: Higher managerial, administrative and professional occupations",30196,21028,9168
E09000018,L10 and L11: Lower supervisory and technical occupations,11466,12066,-600
E09000018,L12: Semi-routine occupations,23167,23232,-65
E09000018,L13: Routine occupations,26928,17371,9557
E09000018,L14.1 and L14.2: Never worked and long-term unemployed,25960,15085,10875
E09000018,L15: Full-time students,19328,20401,-1073
E09000018,"L4, L5 and L6: Lower managerial, administrative and professional occupations",41789,39469,2320
E09000018,L7: Intermediate occupations,23635,24102,-467
E09000018,L8 and L9: Small employers and own account workers,26214,17403,8811
E09000019,"L1, L2 and L3: Higher managerial, administrative and professional occupations",43592,29823,13769
E09000019,L10 and L11: Lower supervisory and technical occupations,5834,6435,-601
E09000019,L12: Semi-routine occupations,12579,13573,-994
E09000019,L13: Routine occupations,13414,10762,2652
E09000019,L14.1 and L14.2: Never worked and long-term unemployed,18621,14246,4375
E09000019,L15: Full-time students,20396,21758,-1362
E09000019,"L4, L5 and L6: Lower managerial, administrative and professional occupations",40574,42440,-1866
E09000019,L7: Intermediate occupations,13768,14764,-996
E09000019,L8 and L9: Small employers and own account workers,14848,11348,3500
E09000020,"L1, L2 and L3: Higher managerial, administrative and professional occupations",32237,26985,5252
E09000020,L10 and L11: Lower supervisory and technical occupations,2854,3706,-852
E09000020,L12: Semi-routine occupations,7944,8604,-660
E09000020,L13: Routine occupations,7005,6002,1003
E09000020,L14.1 and L14.2: Never worked and long-term unemployed,12897,9150,3747
E09000020,L15: Full-time students,13867,13215,652
E09000020,"L4, L5 and L6: Lower managerial, administrative and professional occupations",24426,37032,-12606
E09000020,L7: Intermediate occupations,7920,9575,-1655
E09000020,L8 and L9: Small employers and own account workers,13936,11811,2125
E09000021,"L1, L2 and L3: Higher managerial, administrative and professional occupations",28368,19270,9098
E09000021,L10 and L11: Lower supervisory and technical occupations,4580,5025,-445
E09000021,L12: Semi-routine occupations,10463,10730,-267
E09000021,L13: Routine occupations,8397,6216,2181
E09000021,L14.1 and L14.2: Never worked and long-term unemployed,9511,5392,4119
E09000021,L15: Full-time students,13486,16352,-2866
E09000021,"L4, L5 and L6: Lower managerial, administrative and professional occupations",31686,30680,1006
E09000021,L7: Intermediate occupations,14074,14775,-701
E09000021,L8 and L9: Small employers and own account workers,14899,11233,3666
E09000022,"L1, L2 and L3: Higher managerial, administrative and professional occupations",58885,36181,22704
E09000022,L10 and L11: Lower supervisory and technical occupations,9765,11541,-1776
E09000022,L12: Semi-routine occupations,20151,21766,-1615
E09000022,L13: Routine occupations,24770,18836,5934
E09000022,L14.1 and L14.2: Never worked and long-term unemployed,22723,18270,4453
E09000022,L15: Full-time students,23560,24191,-631
E09000022,"L4, L5 and L6: Lower managerial, administrative and professional occupations",62897,64011,-1114
E09000022,L7: Intermediate occupations,22368,24395,-2027
E09000022,L8 and L9: Small employers and own account workers,23824,18539,5285
E09000023,"L1, L2 and L3: Higher managerial, administrative and professional occupations",41143,23004,18139
E09000023,L10 and L11: Lower supervisory and technical occupations,9940,11074,-1134
E09000023,L12: Semi-routine occupations,22357,23693,-1336
E09000023,L13: Routine occupations,21598,15583,6015
E09000023,L14.1 and L14.2: Never worked and long-term unemployed,23187,16975,6212
E09000023,L15: Full-time students,21889,24226,-2337
E09000023,"L4, L5 and L6: Lower managerial, administrative and professional occupations",56049,49855,6194
E09000023,L7: Intermediate occupations,22741,24644,-1903
E09000023,L8 and L9: Small employers and own account workers,23507,17201,6306
E09000024,"L1, L2 and L3: Higher managerial, administrative and professional occupations",34454,23721,10733
E09000024,L10 and L11: Lower supervisory and technical occupations,6641,7387,-746
E09000024,L12: Semi-routine occupations,14908,14669,239
E09000024,L13: Routine occupations,13527,10031,3496
E09000024,L14.1 and L14.2: Never worked and long-term unemployed,13758,8798,4960
E09000024,L15: Full-time students,12544,13737,-1193
E09000024,"L4, L5 and L6: Lower managerial, administrative and professional occupations",37901,37266,635
E09000024,L7: Intermediate occupations,17544,18958,-1414
E09000024,L8 and L9: Small employers and own account workers,21495,15031,6464
E09000025,"L1, L2 and L3: Higher managerial, administrative and professional occupations",29613,13904,15709
E09000025,L10 and L11: Lower supervisory and technical occupations,12009,12993,-984
E09000025,L12: Semi-routine occupations,28898,29228,-330
E09000025,L13: Routine occupations,29868,21771,8097
E09000025,L14.1 and L14.2: Never worked and long-term unemployed,41839,32762,9077
E09000025,L15: Full-time students,34967,42782,-7815
E09000025,"L4, L5 and L6: Lower managerial, administrative and professional occupations",42336,32474,9862
E09000025,L7: Intermediate occupations,23023,21445,1578
E09000025,L8 and L9: Small employers and own account workers,33619,21599,12020
E09000026,"L1, L2 and L3: Higher managerial, administrative and professional occupations",35495,24099,11396
E09000026,L10 and L11: Lower supervisory and technical occupations,8248,8731,-483
E09000026,L12: Semi-routine occupations,21931,21170,761
E09000026,L13: Routine occupations,18661,12430,6231
E09000026,L14.1 and L14.2: Never worked and long-term unemployed,29991,19975,10016
E09000026,L15: Full-time students,24180,23580,600
E09000026,"L4, L5 and L6: Lower managerial, administrative and professional occupations",44843,41865,2978
E09000026,L7: Intermediate occupations,25653,26428,-775
E09000026,L8 and L9: Small employers and own account workers,33015,21266,11749
E09000027,"L1, L2 and L3: Higher managerial, administrative and professional occupations",43355,30751,12604
E09000027,L10 and L11: Lower supervisory and technical occupations,3954,4705,-751
E09000027,L12: Semi-routine occupations,8609,8877,-268
E09000027,L13: Routine occupations,7198,5514,1684
E09000027,L14.1 and L14.2: Never worked and long-term unemployed,8639,4614,4025
E09000027,L15: Full-time students,11043,10699,344
E09000027,"L4, L5 and L6: Lower managerial, administrative and professional occupations",41019,44674,-3655
E09000027,L7: Intermediate occupations,14195,15057,-862
E09000027,L8 and L9: Small employers and own account workers,17822,12888,4934
E09000028,"L1, L2 and L3: Higher managerial, administrative and professional occupations",53706,32254,21452
E09000028,L10 and L11: Lower supervisory and technical occupations,9502,11479,-1977
E09000028,L12: Semi-routine occupations,20396,22801,-2405
E09000028,L13: Routine occupations,24242,18056,6186
E09000028,L14.1 and L14.2: Never worked and long-term unemployed,23212,18144,5068
E09000028,L15: Full-time students,29248,32308,-3060
E09000028,"L4, L5 and L6: Lower managerial, administrative and professional occupations",54979,52198,2781
E09000028,L7: Intermediate occupations,20510,21748,-1238
E09000028,L8 and L9: Small employers and own account workers,20341,15563,4778
E09000029,"L1, L2 and L3: Higher managerial, administrative and professional occupations",26877,16419,10458
E09000029,L10 and L11: Lower supervisory and technical occupations,7502,8448,-946
E09000029,L12: Semi-routine occupations,15882,15842,40
E09000029,L13: Routine occupations,13345,9958,3387
E09000029,L14.1 and L14.2: Never worked and long-term unemployed,12282,6313,5969
E09000029,L15: Full-time students,10665,10268,397
E09000029,"L4, L5 and L6: Lower managerial, administrative and professional occupations",37201,33452,3749
E09000029,L7: Intermediate occupations,22204,23163,-959
E09000029,L8 and L9: Small employers and own account workers,19699,14847,4852
E09000030,"L1, L2 and L3: Higher managerial, administrative and professional occupations",52827,28280,24547
E09000030,L10 and L11: Lower supervisory and technical occupations,8912,9470,-558
E09000030,L12: Semi-routine occupations,19905,17919,1986
E09000030,L13: Routine occupations,18179,12707,5472
E09000030,L14.1 and L14.2: Never worked and long-term unemployed,34572,26453,8119
E09000030,L15: Full-time students,33067,29269,3798
E09000030,"L4, L5 and L6: Lower managerial, administrative and professional occupations",47718,42733,4985
E09000030,L7: Intermediate occupations,19747,18306,1441
E09000030,L8 and L9: Small employers and own account workers,17956,11415,6541
E09000031,"L1, L2 and L3: Higher managerial, administrative and professional occupations",30299,15287,15012
E09000031,L10 and L11: Lower supervisory and technical occupations,9616,11185,-1569
E09000031,L12: Semi-routine occupations,20382,21702,-1320
E09000031,L13: Routine occupations,21078,17279,3799
E09000031,L14.1 and L14.2: Never worked and long-term unemployed,24265,19741,4524
E09000031,L15: Full-time students,19005,22556,-3551
E09000031,"L4, L5 and L6: Lower managerial, administrative and professional occupations",46563,37841,8722
E09000031,L7: Intermediate occupations,21083,22694,-1611
E09000031,L8 and L9: Small employers and own account workers,29891,22693,7198
E09000032,"L1, L2 and L3: Higher managerial, administrative and professional occupations",75671,50634,25037
E09000032,L10 and L11: Lower supervisory and technical occupations,7814,9160,-1346
E09000032,L12: Semi-routine occupations,16721,17845,-1124
E09000032,L13: Routine occupations,16227,12931,3296
E09000032,L14.1 and L14.2: Never worked and long-term unemployed,19102,13182,5920
E09000032,L15: Full-time students,20988,21703,-715
E09000032,"L4, L5 and L6: Lower managerial, administrative and professional occupations",68994,73731,-4737
E09000032,L7: Intermediate occupations,22309,24654,-2345
E09000032,L8 and L9: Small employers and own account workers,25732,19693,6039
E09000033,"L1, L2 and L3: Higher managerial, administrative and professional occupations",44668,36568,8100
E09000033,L10 and L11: Lower supervisory and technical occupations,4650,6024,-1374
E09000033,L12: Semi-routine occupations,11431,12253,-822
E09000033,L13: Routine occupations,10231,8911,1320
E09000033,L14.1 and L14.2: Never worked and long-term unemployed,20973,16609,4364
E09000033,L15: Full-time students,22960,21863,1097
E09000033,"L4, L5 and L6: Lower managerial, administrative and professional occupations",33967,46016,-12049
E09000033,L7: Intermediate occupations,11922,13823,-1901
E09000033,L8 and L9: Small employers and own account workers,16668,13438,3230
